Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,405.0,1
5,0.0,1000.0,0.0,0.0,22637.0,17.0,1
10,0.0,0.0,0.0,0.0,22637.0,14.0,1
15,0.0,0.0,0.0,0.0,395326.0,319.0,1
20,142.5,0.0,0.0,0.0,1227568.0,133.0,1
25,378.85,0.0,0.0,0.0,1299582.0,95.0,1
30,496.3833333333,0.0,0.0,0.0,13626511.0,967.0,1
35,9952.86666666,37.0,0.0,70.0,34137593.0,797.0,1
40,11188.05,175.0,114.0,199.0,45762576.0,880.0,1
45,18496.85,278.0,220.0,269.0,23687079.0,443.0,1
50,23889.4,358.0,303.0,332.0,23687079.0,443.0,1
55,27519.45,422.0,390.0,408.0,20707930.0,337.0,1
60,27519.45,475.0,446.0,462.0,26027166.0,956.0,1
65,38429.216666659995,519.0,589.0,584.0,26027166.0,956.0,1
70,41765.91666666,657.0,671.0,661.0,31933315.0,408.0,1
75,41765.91666666,741.0,754.0,744.0,31933315.0,408.0,1
80,51223.08333333,823.0,966.0,954.0,31933315.0,408.0,1
85,51759.25,903.0,1000.0,1000.0,30208967.0,527.0,1
90,51641.71666666,980.0,1000.0,1000.0,33822991.0,505.0,1
95,49483.66666666001,1000.0,1000.0,1000.0,31064519.0,6361.0,1
100,48248.483333330005,1000.0,1000.0,1000.0,29085854.0,544.0,1
105,47000.016666660005,1000.0,1000.0,1000.0,29085854.0,544.0,1
110,42231.8,1000.0,1000.0,1000.0,47732624.0,640.0,1
115,41272.466666659995,1000.0,1000.0,1000.0,47732624.0,640.0,1
120,43653.483333330005,1000.0,1000.0,1000.0,30847203.0,7281.0,1
125,33873.466666659995,1000.0,1000.0,1000.0,24451140.0,438.0,1
130,30536.766666659998,1000.0,1000.0,1000.0,16005099.0,344.0,1
135,35161.35,1000.0,1000.0,1000.0,25626491.0,1382.0,1
140,33783.36666666,1000.0,1000.0,1000.0,25544179.0,1342.0,1
145,39331.53333333,1000.0,1000.0,1000.0,35859700.0,1536.0,1
150,45180.25,1000.0,1000.0,1000.0,35859700.0,1536.0,1
155,43845.81666666,1000.0,1000.0,1000.0,40583144.0,494.0,1
160,47072.38333333,1000.0,1000.0,1000.0,40583144.0,494.0,1
165,43443.56666666,1000.0,1000.0,1000.0,41960412.0,566.0,1
170,44757.53333333,1000.0,1000.0,1000.0,41960412.0,566.0,1
175,46084.4,995.0,1000.0,1000.0,42267407.0,616.0,1
180,44033.93333333,995.0,1000.0,1000.0,42267407.0,616.0,1
185,48425.96666666,995.0,1000.0,1000.0,49001338.0,6052.0,1
190,48425.96666666,995.0,1000.0,1000.0,49001338.0,6052.0,1
195,44366.63333333,995.0,1000.0,1000.0,48723333.0,574.0,1
200,36465.43333333,996.0,1000.0,1000.0,24407756.0,701.0,1
205,39569.38333333,996.0,1000.0,1000.0,38920201.0,958.0,1
210,39880.95,995.0,1000.0,1000.0,31874728.0,889.0,1
215,41643.86666666,995.0,1000.0,1000.0,44249470.0,965.0,1
220,44038.81666666,995.0,1000.0,1000.0,44249470.0,965.0,1
225,47277.616666660004,995.0,1000.0,1000.0,56742189.0,592.0,1
230,48482.2,995.0,1000.0,1000.0,56742189.0,592.0,1
235,47575.8,1000.0,1000.0,1000.0,48315127.0,736.0,1
240,,,,,,,0
