,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737208190000,0.0
1737208195000,1070.8333333333
1737208200000,2086.2166666666
1737208205000,2086.2166666666
1737208210000,9483.58333333
1737208215000,12492.883333329999
1737208220000,21178.2
1737208225000,21178.2
1737208230000,23350.583333330003
1737208235000,27440.36666666
1737208240000,27440.36666666
1737208245000,27440.36666666
1737208250000,33698.61666666
1737208255000,32627.78333333
1737208260000,31889.016666659998
1737208265000,37291.1
1737208270000,29893.73333333
1737208275000,32867.38333333
1737208280000,24182.066666659997
1737208285000,26454.91666666
1737208290000,27364.41666666
1737208295000,23274.633333330003
1737208300000,24595.566666659997
1737208305000,31852.266666659998
1737208310000,31392.566666659997
1737208315000,31392.566666659997
1737208320000,37251.18333333
1737208325000,31849.1
1737208330000,33462.95
1737208335000,31609.816666659997
1737208340000,31609.816666659997
1737208345000,34885.61666666
1737208350000,31803.73333333
1737208355000,32942.55
1737208360000,33772.81666666
1737208365000,31712.61666666
1737208370000,32275.883333330003
1737208375000,32275.883333330003
1737208380000,31391.766666659998
1737208385000,31391.766666659998
1737208390000,31395.7
1737208395000,31657.016666659998
1737208400000,31657.016666659998
1737208405000,31856.1
1737208410000,31856.1
1737208415000,35245.61666666
1737208420000,34605.95
1737208425000,29709.15
1737208430000,
