,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737220825000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220830000,1.0,14.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,30.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220835000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,10530000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220840000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,23.0,333000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220845000,9.0,19.0,2.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,107388000.0,159.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220850000,9.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,9.0,23.0,37.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220855000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,88704000.0,41.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220860000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,7227000.0,41.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220865000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,59.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220870000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,11988000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220875000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220880000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220885000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220890000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220895000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220900000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,3750000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220905000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,2560000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220910000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,71.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220915000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,191.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220920000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,8352.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220925000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220930000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220935000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,1.0,77.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737220940000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
