Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,460.0,1
5,0.0,1000.0,0.0,0.0,22637.0,79.0,1
10,0.0,0.0,0.0,0.0,22637.0,15.0,1
15,94.9166666666,0.0,0.0,0.0,1073218.0,91.0,1
20,459.9166666666,0.0,0.0,0.0,1073218.0,64.0,1
25,459.9166666666,0.0,0.0,0.0,2875745.0,246.0,1
30,3142.3666666665995,0.0,36.0,38.0,8438718.0,1782.0,1
35,8162.0,129.0,171.0,178.0,21279086.0,716.0,1
40,12379.266666659998,253.0,276.0,278.0,21279086.0,716.0,1
45,12379.266666659998,347.0,367.0,369.0,21279086.0,716.0,1
50,12379.266666659998,419.0,437.0,439.0,21279086.0,716.0,1
55,12379.266666659998,478.0,493.0,495.0,21279086.0,716.0,1
60,12379.266666659998,525.0,539.0,541.0,21279086.0,716.0,1
65,12379.266666659998,565.0,578.0,580.0,21279086.0,716.0,1
70,12379.266666659998,702.0,662.0,663.0,21279086.0,716.0,1
75,12284.35,784.0,745.0,747.0,26472690.0,39210.0,1
80,13178.75,860.0,1000.0,1000.0,3660423.0,4058.0,1
85,13907.08333333,943.0,1000.0,1000.0,9943220.0,356.0,1
90,13752.06666666,995.0,1000.0,1000.0,13648226.0,361.0,1
95,12976.48333333,996.0,1000.0,1000.0,13648226.0,361.0,1
100,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
105,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
110,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
115,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
120,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
125,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
130,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
135,8759.21666666,996.0,1000.0,1000.0,13648226.0,361.0,1
140,7499.81666666,998.0,1000.0,1000.0,13648226.0,361.0,1
145,6771.483333329999,998.0,1000.0,1000.0,13648226.0,361.0,1
150,4244.05,1000.0,993.0,989.0,13648226.0,361.0,1
155,0.0,1000.0,1000.0,1000.0,13648226.0,361.0,1
160,0.0,1000.0,1000.0,1000.0,13648226.0,361.0,1
165,0.0,1000.0,1000.0,1000.0,13648226.0,361.0,1
170,,,,,13648226.0,361.0,0
185,0.0,1000.0,0.0,0.0,13648226.0,361.0,1
190,0.0,1000.0,0.0,0.0,13648226.0,361.0,1
195,29.766666666666,840.0,856.0,854.0,13648226.0,361.0,1
200,29.766666666666,920.0,928.0,927.0,13648226.0,361.0,1
205,29.766666666666,947.0,952.0,951.0,9421598.0,2055.0,1
210,2430.55,960.0,1000.0,1000.0,5502838.0,376.0,1
215,8533.61666666,968.0,1000.0,1000.0,5502838.0,376.0,1
220,8533.61666666,974.0,1000.0,1000.0,6123993.0,382.0,1
225,9970.55,977.0,1000.0,1000.0,6123993.0,382.0,1
230,,,,,6123993.0,382.0,0
175,,,,,13648226.0,361.0,0
180,,,,,13648226.0,361.0,0
235,,,,,6123993.0,382.0,0
240,,,,,,,0
