,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737510790000,0.0
1737510795000,0.0
1737510800000,0.0
1737510805000,100.4333333333
1737510810000,574.6833333333
1737510815000,574.6833333333
1737510820000,2645.3166666666
1737510825000,11273.05
1737510830000,11547.766666659998
1737510835000,21031.766666659998
1737510840000,21031.766666659998
1737510845000,21031.766666659998
1737510850000,21031.766666659998
1737510855000,27368.5
1737510860000,27368.5
1737510865000,27268.066666659997
1737510870000,33399.11666666
1737510875000,33399.11666666
1737510880000,32557.133333330003
1737510885000,28884.46666666
1737510890000,28609.75
1737510895000,24986.9
1737510900000,24986.9
1737510905000,31256.833333330003
1737510910000,37330.56666666
1737510915000,31304.41666666
1737510920000,37022.4
1737510925000,37022.4
1737510930000,36080.56666666
1737510935000,36080.56666666
1737510940000,40492.93333333
1737510945000,35537.86666666
1737510950000,41425.86666666
1737510955000,35564.716666659995
1737510960000,40864.2
1737510965000,35120.66666666
1737510970000,30361.85
1737510975000,35013.8
1737510980000,34731.93333333
1737510985000,35653.95
1737510990000,35338.15
1737510995000,35338.15
1737511000000,34954.13333333
1737511005000,34954.13333333
1737511010000,34949.4
1737511015000,34949.4
1737511020000,35949.966666659995
1737511025000,35423.56666666
1737511030000,
