,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737510790000,1000.0
1737510795000,1000.0
1737510800000,0.0
1737510805000,0.0
1737510810000,0.0
1737510815000,0.0
1737510820000,0.0
1737510825000,116.0
1737510830000,242.0
1737510835000,337.0
1737510840000,411.0
1737510845000,470.0
1737510850000,518.0
1737510855000,558.0
1737510860000,697.0
1737510865000,779.0
1737510870000,856.0
1737510875000,939.0
1737510880000,1000.0
1737510885000,1000.0
1737510890000,1000.0
1737510895000,1000.0
1737510900000,1000.0
1737510905000,1000.0
1737510910000,1000.0
1737510915000,1000.0
1737510920000,1000.0
1737510925000,1000.0
1737510930000,1000.0
1737510935000,1000.0
1737510940000,1000.0
1737510945000,1000.0
1737510950000,1000.0
1737510955000,1000.0
1737510960000,1000.0
1737510965000,1000.0
1737510970000,1000.0
1737510975000,1000.0
1737510980000,1000.0
1737510985000,1000.0
1737510990000,1000.0
1737510995000,1000.0
1737511000000,1000.0
1737511005000,1000.0
1737511010000,1000.0
1737511015000,1000.0
1737511020000,1000.0
1737511025000,1000.0
1737511030000,
