Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
2,34656.48783783081,648.36711170071,932.918918918919,8.99627618590696,996.2432432432432,3.031706182100746
4,63273.807575744235,571.2780998717909,885.2575757575758,1.2159260759922352,992.0454545454545,2.0901803337347507
6,85540.45050502969,549.5880890077542,842.0909090909091,1.5996966046951862,908.8636363636364,9.923126764198981
8,103763.1231182542,535.5113301238993,763.266129032258,4.0979080772077365,736.5483870967741,4.9134207910880585
