,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1709757125000,1000.0,666.0,,,,
1709757130000,1000.0,671.0,,,,
1709757135000,1000.0,677.0,,,,
1709757140000,1000.0,681.0,,,,
1709757145000,1000.0,674.0,,,,
1709757150000,1000.0,663.0,,,,
1709757155000,1000.0,617.0,,,,
1709757160000,1000.0,582.0,,,,
1709757165000,1000.0,533.0,,,,
1709757170000,1000.0,483.0,,,,
1709757175000,1000.0,487.0,,,,
1709757180000,1000.0,470.0,,,,
1709757185000,1000.0,455.0,,,,
1709757190000,1000.0,448.0,,,,
1709757195000,1000.0,452.0,,,,
1709757200000,1000.0,448.0,,,,
1709757205000,1000.0,466.0,,,,
1709757210000,1000.0,460.0,,,,
1709757215000,1000.0,456.0,,,,
1709757220000,1000.0,448.0,,,,
1709757225000,1000.0,442.0,,,,
1709757230000,1000.0,442.0,,,,
1709757235000,1000.0,434.0,,,,
1709757240000,1000.0,448.0,,,,
1709757245000,1000.0,454.0,,,,
1709757250000,1000.0,456.0,,,,
1709757255000,1000.0,466.0,,,,
1709757260000,1000.0,469.0,,,,
1709757265000,969.0,440.0,,,,
1709757270000,,,,,,
1709757315000,1000.0,1000.0,1000.0,,,
1709757320000,1000.0,1000.0,1000.0,,,
1709757325000,1000.0,661.0,649.0,,,
1709757330000,1000.0,831.0,825.0,,,
1709757335000,1000.0,887.0,883.0,,,
1709757340000,1000.0,916.0,913.0,,,
1709757345000,1000.0,923.0,748.0,,,
1709757350000,1000.0,911.0,623.0,,,
1709757355000,946.0,896.0,535.0,,,
1709757360000,934.0,880.0,484.0,,,
1709757365000,882.0,882.0,454.0,,,
1709757370000,853.0,888.0,423.0,,,
1709757375000,831.0,896.0,419.0,,,
1709757380000,828.0,904.0,414.0,,,
1709757385000,783.0,933.0,382.0,,,
1709757390000,760.0,933.0,340.0,,,
1709757395000,717.0,933.0,288.0,,,
1709757400000,671.0,933.0,227.0,,,
1709757405000,637.0,936.0,255.0,,,
1709757410000,596.0,948.0,290.0,,,
1709757415000,594.0,964.0,324.0,,,
1709757420000,563.0,984.0,340.0,,,
1709757425000,590.0,992.0,364.0,,,
1709757430000,603.0,997.0,386.0,,,
1709757435000,608.0,998.0,390.0,,,
1709757440000,602.0,999.0,396.0,,,
1709757445000,615.0,999.0,412.0,,,
1709757450000,636.0,997.0,419.0,,,
1709757455000,663.0,997.0,423.0,,,
1709757460000,668.0,997.0,434.0,,,
1709757465000,680.0,997.0,442.0,,,
1709757470000,699.0,998.0,451.0,,,
1709757475000,713.0,998.0,454.0,,,
1709757480000,745.0,994.0,462.0,,,
1709757485000,753.0,991.0,461.0,,,
1709757490000,765.0,991.0,482.0,,,
1709757495000,778.0,991.0,487.0,,,
1709757500000,793.0,991.0,500.0,,,
1709757505000,806.0,991.0,504.0,,,
1709757510000,788.0,992.0,501.0,,,
1709757515000,782.0,991.0,516.0,,,
1709757520000,814.0,990.0,526.0,,,
1709757525000,803.0,990.0,513.0,,,
1709757530000,823.0,990.0,522.0,,,
1709757535000,834.0,987.0,542.0,,,
1709757540000,810.0,991.0,543.0,,,
1709757545000,795.0,995.0,544.0,,,
1709757550000,802.0,993.0,541.0,,,
1709757555000,791.0,993.0,539.0,,,
1709757560000,766.0,992.0,526.0,,,
1709757565000,778.0,990.0,540.0,,,
1709757570000,784.0,991.0,542.0,,,
1709757575000,777.0,991.0,531.0,,,
1709757580000,781.0,990.0,543.0,,,
1709757585000,799.0,983.0,548.0,,,
1709757590000,776.0,984.0,533.0,,,
1709757595000,773.0,987.0,533.0,,,
1709757600000,798.0,979.0,543.0,,,
1709757605000,787.0,979.0,532.0,,,
1709757610000,773.0,981.0,526.0,,,
1709757615000,798.0,955.0,540.0,,,
1709757620000,791.0,955.0,551.0,,,
1709757625000,775.0,957.0,531.0,,,
1709757630000,790.0,950.0,542.0,,,
1709757635000,814.0,939.0,537.0,,,
1709757640000,783.0,941.0,526.0,,,
1709757645000,797.0,944.0,555.0,,,
1709757650000,810.0,934.0,562.0,,,
1709757655000,785.0,934.0,542.0,,,
1709757660000,785.0,941.0,555.0,,,
1709757665000,817.0,932.0,566.0,,,
1709757670000,803.0,931.0,549.0,,,
1709757675000,789.0,957.0,539.0,,,
1709757680000,831.0,946.0,538.0,,,
1709757685000,849.0,946.0,568.0,,,
1709757690000,849.0,953.0,594.0,,,
1709757695000,854.0,964.0,641.0,,,
1709757700000,889.0,951.0,613.0,,,
1709757705000,875.0,952.0,549.0,,,
1709757710000,,,,,,
1709757715000,1000.0,1000.0,1000.0,,,
1709757720000,891.0,778.0,327.0,,,
1709757725000,,889.0,349.0,,,
1709757730000,,,,,,
1709757775000,,1000.0,,,,
1709757780000,995.0,877.0,722.0,666.0,,
1709757785000,710.0,724.0,471.0,410.0,,
1709757790000,784.0,727.0,482.0,339.0,,
1709757795000,838.0,733.0,419.0,340.0,,
1709757800000,857.0,768.0,412.0,351.0,,
1709757805000,856.0,806.0,422.0,369.0,,
1709757810000,817.0,834.0,423.0,378.0,,
1709757815000,821.0,855.0,435.0,380.0,,
1709757820000,804.0,871.0,444.0,381.0,,
1709757825000,793.0,883.0,447.0,378.0,,
1709757830000,804.0,894.0,454.0,384.0,,
1709757835000,808.0,903.0,455.0,385.0,,
1709757840000,787.0,913.0,433.0,367.0,,
1709757845000,831.0,949.0,459.0,390.0,,
1709757850000,824.0,970.0,453.0,408.0,,
1709757855000,815.0,990.0,467.0,413.0,,
1709757860000,806.0,996.0,478.0,423.0,,
1709757865000,794.0,996.0,478.0,419.0,,
1709757870000,813.0,996.0,482.0,415.0,,
1709757875000,811.0,993.0,490.0,434.0,,
1709757880000,825.0,992.0,487.0,445.0,,
1709757885000,846.0,992.0,513.0,480.0,,
1709757890000,853.0,990.0,537.0,490.0,,
1709757895000,859.0,988.0,538.0,499.0,,
1709757900000,862.0,988.0,538.0,496.0,,
1709757905000,853.0,987.0,537.0,497.0,,
1709757910000,851.0,988.0,544.0,497.0,,
1709757915000,842.0,988.0,545.0,498.0,,
1709757920000,835.0,988.0,536.0,487.0,,
1709757925000,855.0,987.0,543.0,490.0,,
1709757930000,852.0,988.0,548.0,495.0,,
1709757935000,839.0,991.0,530.0,474.0,,
1709757940000,835.0,991.0,530.0,471.0,,
1709757945000,815.0,990.0,502.0,442.0,,
1709757950000,788.0,992.0,477.0,432.0,,
1709757955000,767.0,991.0,475.0,425.0,,
1709757960000,780.0,990.0,479.0,426.0,,
1709757965000,766.0,990.0,479.0,425.0,,
1709757970000,748.0,992.0,475.0,430.0,,
1709757975000,761.0,981.0,477.0,428.0,,
1709757980000,761.0,982.0,480.0,438.0,,
1709757985000,735.0,983.0,469.0,435.0,,
1709757990000,748.0,978.0,469.0,440.0,,
1709757995000,761.0,978.0,474.0,447.0,,
1709758000000,741.0,978.0,467.0,437.0,,
1709758005000,753.0,977.0,472.0,441.0,,
1709758010000,746.0,977.0,470.0,440.0,,
1709758015000,741.0,980.0,471.0,440.0,,
1709758020000,726.0,978.0,472.0,446.0,,
1709758025000,746.0,974.0,463.0,444.0,,
1709758030000,748.0,974.0,461.0,437.0,,
1709758035000,738.0,982.0,470.0,445.0,,
1709758040000,753.0,976.0,465.0,456.0,,
1709758045000,758.0,976.0,467.0,462.0,,
1709758050000,737.0,980.0,462.0,460.0,,
1709758055000,751.0,977.0,455.0,456.0,,
1709758060000,777.0,975.0,459.0,460.0,,
1709758065000,762.0,977.0,450.0,456.0,,
1709758070000,792.0,974.0,471.0,476.0,,
1709758075000,814.0,973.0,468.0,482.0,,
1709758080000,806.0,977.0,462.0,480.0,,
1709758085000,805.0,980.0,492.0,512.0,,
1709758090000,835.0,980.0,537.0,560.0,,
1709758095000,848.0,953.0,531.0,565.0,,
1709758100000,849.0,956.0,529.0,544.0,,
1709758105000,873.0,950.0,536.0,548.0,,
1709758110000,878.0,950.0,532.0,541.0,,
1709758115000,870.0,951.0,543.0,553.0,,
1709758120000,865.0,952.0,541.0,551.0,,
1709758125000,874.0,952.0,541.0,557.0,,
1709758130000,866.0,955.0,517.0,539.0,,
1709758135000,865.0,953.0,519.0,537.0,,
1709758140000,878.0,953.0,522.0,538.0,,
1709758145000,867.0,953.0,498.0,505.0,,
1709758150000,865.0,947.0,457.0,464.0,,
1709758155000,851.0,977.0,451.0,453.0,,
1709758160000,829.0,980.0,460.0,459.0,,
1709758165000,828.0,982.0,454.0,452.0,,
1709758170000,846.0,1000.0,452.0,,,
1709758175000,1000.0,1000.0,1000.0,1000.0,,
1709758180000,895.0,882.0,150.0,223.0,,
1709758185000,761.0,,,,,
1709758190000,,,,,,
1709758235000,1000.0,1000.0,1000.0,1000.0,1000.0,
1709758240000,1000.0,1000.0,1000.0,105.0,1000.0,
1709758245000,1000.0,122.0,128.0,218.0,90.0,
1709758250000,1000.0,221.0,329.0,230.0,234.0,
1709758255000,1000.0,252.0,478.0,267.0,263.0,
1709758260000,1000.0,281.0,557.0,264.0,283.0,
1709758265000,1000.0,280.0,618.0,275.0,271.0,
1709758270000,995.0,300.0,664.0,284.0,283.0,
1709758275000,994.0,314.0,694.0,306.0,297.0,
1709758280000,995.0,334.0,712.0,315.0,319.0,
1709758285000,995.0,351.0,733.0,381.0,331.0,
1709758290000,996.0,416.0,749.0,377.0,371.0,
1709758295000,996.0,412.0,760.0,374.0,367.0,
1709758300000,993.0,408.0,772.0,396.0,366.0,
1709758305000,991.0,441.0,838.0,401.0,393.0,
1709758310000,991.0,457.0,866.0,415.0,397.0,
1709758315000,984.0,468.0,882.0,420.0,404.0,
1709758320000,982.0,476.0,897.0,452.0,412.0,
1709758325000,982.0,490.0,907.0,459.0,430.0,
1709758330000,960.0,493.0,914.0,460.0,436.0,
1709758335000,926.0,494.0,925.0,455.0,433.0,
1709758340000,892.0,494.0,938.0,459.0,430.0,
1709758345000,864.0,491.0,947.0,407.0,433.0,
1709758350000,830.0,434.0,955.0,406.0,400.0,
1709758355000,784.0,433.0,966.0,413.0,402.0,
1709758360000,770.0,440.0,968.0,421.0,409.0,
1709758365000,733.0,435.0,975.0,415.0,416.0,
1709758370000,698.0,425.0,986.0,407.0,408.0,
1709758375000,668.0,418.0,988.0,400.0,403.0,
1709758380000,630.0,410.0,989.0,380.0,398.0,
1709758385000,613.0,409.0,990.0,373.0,410.0,
1709758390000,603.0,403.0,990.0,370.0,406.0,
1709758395000,595.0,397.0,990.0,371.0,405.0,
1709758400000,595.0,393.0,990.0,370.0,403.0,
1709758405000,593.0,391.0,990.0,367.0,395.0,
1709758410000,585.0,395.0,989.0,369.0,392.0,
1709758415000,584.0,396.0,989.0,366.0,389.0,
1709758420000,563.0,392.0,996.0,362.0,388.0,
1709758425000,577.0,386.0,995.0,362.0,374.0,
1709758430000,565.0,390.0,995.0,364.0,376.0,
1709758435000,557.0,395.0,995.0,369.0,374.0,
1709758440000,570.0,398.0,996.0,370.0,374.0,
1709758445000,540.0,392.0,998.0,372.0,355.0,
1709758450000,536.0,392.0,998.0,383.0,357.0,
1709758455000,555.0,399.0,994.0,382.0,365.0,
1709758460000,545.0,397.0,994.0,376.0,361.0,
1709758465000,535.0,393.0,994.0,388.0,357.0,
1709758470000,551.0,391.0,995.0,387.0,365.0,
1709758475000,554.0,388.0,995.0,384.0,365.0,
1709758480000,552.0,387.0,995.0,383.0,361.0,
1709758485000,541.0,387.0,996.0,380.0,363.0,
1709758490000,538.0,383.0,996.0,380.0,364.0,
1709758495000,542.0,378.0,996.0,373.0,365.0,
1709758500000,537.0,376.0,996.0,372.0,362.0,
1709758505000,552.0,380.0,996.0,368.0,364.0,
1709758510000,542.0,379.0,996.0,360.0,360.0,
1709758515000,531.0,379.0,999.0,355.0,356.0,
1709758520000,532.0,373.0,998.0,356.0,346.0,
1709758525000,524.0,373.0,998.0,345.0,348.0,
1709758530000,501.0,374.0,998.0,350.0,343.0,
1709758535000,504.0,379.0,998.0,348.0,353.0,
1709758540000,506.0,376.0,998.0,357.0,349.0,
1709758545000,513.0,382.0,998.0,368.0,354.0,
1709758550000,537.0,384.0,996.0,372.0,357.0,
1709758555000,524.0,378.0,996.0,378.0,354.0,
1709758560000,513.0,382.0,996.0,383.0,358.0,
1709758565000,509.0,386.0,996.0,384.0,361.0,
1709758570000,512.0,383.0,996.0,383.0,359.0,
1709758575000,501.0,373.0,997.0,390.0,353.0,
1709758580000,507.0,379.0,998.0,390.0,371.0,
1709758585000,514.0,381.0,997.0,387.0,371.0,
1709758590000,518.0,379.0,998.0,382.0,371.0,
1709758595000,520.0,379.0,998.0,383.0,362.0,
1709758600000,517.0,384.0,998.0,370.0,364.0,
1709758605000,487.0,375.0,998.0,363.0,357.0,
1709758610000,464.0,369.0,999.0,356.0,352.0,
1709758615000,473.0,373.0,999.0,354.0,351.0,
1709758620000,477.0,368.0,999.0,345.0,348.0,
1709758625000,469.0,357.0,996.0,348.0,339.0,
1709758630000,,,,1000.0,1000.0,
1709758635000,1000.0,1000.0,1000.0,9.0,1000.0,
1709758640000,,,632.0,,0.0,
1709758645000,,,,,,
1709758690000,1000.0,839.0,879.0,1000.0,,1000.0
1709758695000,1000.0,594.0,721.0,807.0,1000.0,920.0
1709758700000,712.0,440.0,634.0,585.0,127.0,637.0
1709758705000,856.0,407.0,665.0,433.0,136.0,473.0
1709758710000,899.0,393.0,669.0,389.0,180.0,424.0
1709758715000,912.0,388.0,703.0,381.0,227.0,412.0
1709758720000,929.0,384.0,740.0,387.0,268.0,405.0
1709758725000,941.0,384.0,768.0,408.0,297.0,405.0
1709758730000,943.0,373.0,777.0,404.0,306.0,393.0
1709758735000,943.0,369.0,785.0,395.0,304.0,385.0
1709758740000,940.0,360.0,788.0,394.0,314.0,377.0
1709758745000,942.0,355.0,786.0,382.0,310.0,365.0
1709758750000,936.0,317.0,785.0,377.0,313.0,356.0
1709758755000,929.0,322.0,821.0,342.0,319.0,309.0
1709758760000,940.0,342.0,865.0,347.0,342.0,312.0
1709758765000,916.0,344.0,880.0,372.0,364.0,328.0
1709758770000,904.0,350.0,903.0,380.0,370.0,334.0
1709758775000,890.0,359.0,910.0,386.0,374.0,334.0
1709758780000,882.0,355.0,909.0,394.0,379.0,335.0
1709758785000,859.0,354.0,912.0,378.0,367.0,325.0
1709758790000,821.0,362.0,924.0,377.0,368.0,328.0
1709758795000,792.0,362.0,936.0,384.0,375.0,333.0
1709758800000,755.0,367.0,951.0,384.0,372.0,332.0
1709758805000,711.0,367.0,970.0,397.0,374.0,335.0
1709758810000,679.0,359.0,981.0,399.0,372.0,338.0
1709758815000,643.0,353.0,981.0,393.0,364.0,332.0
1709758820000,615.0,352.0,982.0,392.0,363.0,327.0
1709758825000,596.0,348.0,988.0,391.0,365.0,326.0
1709758830000,564.0,340.0,985.0,385.0,366.0,320.0
1709758835000,564.0,336.0,987.0,377.0,364.0,323.0
1709758840000,541.0,332.0,992.0,377.0,361.0,327.0
1709758845000,524.0,326.0,992.0,372.0,363.0,326.0
1709758850000,528.0,325.0,992.0,371.0,357.0,319.0
1709758855000,528.0,326.0,990.0,369.0,355.0,317.0
1709758860000,556.0,320.0,987.0,371.0,357.0,323.0
1709758865000,562.0,320.0,987.0,363.0,357.0,321.0
1709758870000,558.0,329.0,987.0,361.0,357.0,318.0
1709758875000,575.0,330.0,988.0,370.0,368.0,334.0
1709758880000,576.0,376.0,988.0,371.0,370.0,335.0
1709758885000,617.0,396.0,969.0,415.0,412.0,385.0
1709758890000,659.0,396.0,966.0,457.0,436.0,406.0
1709758895000,645.0,392.0,962.0,456.0,428.0,401.0
1709758900000,665.0,398.0,959.0,451.0,424.0,394.0
1709758905000,669.0,396.0,952.0,453.0,426.0,399.0
1709758910000,670.0,395.0,952.0,451.0,425.0,400.0
1709758915000,658.0,391.0,954.0,446.0,428.0,397.0
1709758920000,626.0,391.0,955.0,446.0,428.0,393.0
1709758925000,637.0,392.0,955.0,445.0,436.0,392.0
1709758930000,633.0,385.0,955.0,444.0,438.0,394.0
1709758935000,628.0,388.0,954.0,437.0,433.0,383.0
1709758940000,624.0,336.0,954.0,437.0,432.0,391.0
1709758945000,579.0,316.0,973.0,387.0,379.0,337.0
1709758950000,531.0,324.0,982.0,346.0,353.0,317.0
1709758955000,528.0,318.0,987.0,348.0,361.0,317.0
1709758960000,491.0,313.0,989.0,338.0,352.0,315.0
1709758965000,484.0,318.0,995.0,338.0,350.0,311.0
1709758970000,477.0,314.0,995.0,341.0,358.0,312.0
1709758975000,473.0,318.0,995.0,339.0,351.0,310.0
1709758980000,481.0,325.0,998.0,338.0,352.0,314.0
1709758985000,465.0,329.0,998.0,344.0,354.0,324.0
1709758990000,463.0,326.0,997.0,343.0,348.0,322.0
1709758995000,453.0,329.0,998.0,342.0,346.0,322.0
1709759000000,460.0,327.0,998.0,346.0,352.0,327.0
1709759005000,454.0,324.0,998.0,344.0,348.0,329.0
1709759010000,451.0,318.0,998.0,342.0,343.0,328.0
1709759015000,440.0,318.0,998.0,341.0,338.0,327.0
1709759020000,445.0,317.0,998.0,343.0,345.0,325.0
1709759025000,443.0,315.0,1000.0,342.0,341.0,325.0
1709759030000,441.0,318.0,1000.0,341.0,337.0,325.0
1709759035000,446.0,318.0,996.0,344.0,340.0,328.0
1709759040000,434.0,313.0,992.0,339.0,334.0,322.0
1709759045000,426.0,306.0,973.0,332.0,322.0,314.0
1709759050000,424.0,304.0,954.0,330.0,322.0,314.0
1709759055000,424.0,295.0,940.0,327.0,317.0,310.0
1709759060000,410.0,294.0,922.0,312.0,305.0,290.0
1709759065000,408.0,294.0,901.0,312.0,306.0,284.0
1709759070000,405.0,290.0,883.0,311.0,307.0,282.0
1709759075000,398.0,291.0,872.0,308.0,308.0,278.0
1709759080000,389.0,288.0,851.0,305.0,307.0,276.0
1709759085000,380.0,282.0,830.0,299.0,304.0,272.0
1709759090000,376.0,281.0,819.0,294.0,298.0,269.0
1709759095000,372.0,276.0,817.0,294.0,296.0,269.0
1709759100000,373.0,271.0,804.0,289.0,296.0,266.0
1709759105000,372.0,271.0,805.0,289.0,295.0,264.0
1709759110000,368.0,273.0,807.0,288.0,294.0,263.0
1709759115000,363.0,268.0,806.0,289.0,296.0,264.0
1709759120000,358.0,269.0,807.0,286.0,298.0,261.0
1709759125000,360.0,272.0,808.0,284.0,301.0,262.0
1709759130000,360.0,275.0,808.0,286.0,307.0,263.0
1709759135000,364.0,271.0,806.0,287.0,305.0,266.0
