,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737529890000,0.0
1737529895000,0.0
1737529900000,0.0
1737529905000,19.633333333333
1737529910000,105.9166666666
1737529915000,448.2833333333
1737529920000,10321.15
1737529925000,17239.25
1737529930000,17264.43333333
1737529935000,20921.95
1737529940000,27828.61666666
1737529945000,31528.9
1737529950000,35997.85
1737529955000,43100.466666659995
1737529960000,43100.466666659995
1737529965000,54348.733333330005
1737529970000,54262.45
1737529975000,53920.08333333
1737529980000,53837.6
1737529985000,46919.5
1737529990000,46894.31666666
1737529995000,49565.96666666
1737530000000,43567.53333333
1737530005000,39894.18333333
1737530010000,36608.233333330005
1737530015000,29505.61666666
1737530020000,36726.81666666
1737530025000,31502.933333330002
1737530030000,37062.03333333
1737530035000,43336.13333333
1737530040000,41401.45
1737530045000,49293.35
1737530050000,55053.93333333
1737530055000,50926.83333333
1737530060000,55310.5
1737530065000,55283.56666666
1737530070000,55633.75
1737530075000,55633.75
1737530080000,48412.55
1737530085000,44318.05
1737530090000,45484.75
1737530095000,48134.28333333
1737530100000,48062.93333333
1737530105000,46498.88333333
1737530110000,46457.733333330005
1737530115000,50336.733333330005
1737530120000,51335.06666666
1737530125000,54502.56666666
1737530130000,
