,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1707958920000,26704.4,24432.41666666,,,,
1707958925000,24491.083333330003,26557.883333330003,,,,
1707958930000,26553.61666666,26187.4,,,,
1707958935000,25971.21666666,24282.96666666,,,,
1707958940000,24562.316666659997,26458.91666666,,,,
1707958945000,26495.03333333,24546.96666666,,,,
1707958950000,24314.36666666,26132.633333330003,,,,
1707958955000,26429.2,26879.71666666,,,,
1707958960000,26639.21666666,27417.05,,,,
1707958965000,27473.46666666,24325.833333330003,,,,
1707958970000,24689.46666666,22996.68333333,,,,
1707958975000,23175.316666659997,22947.11666666,,,,
1707958980000,23146.21666666,26117.28333333,,,,
1707958985000,26416.65,26405.61666666,,,,
1707958990000,26458.8,24522.7,,,,
1707958995000,24583.15,26390.28333333,,,,
1707959000000,26454.98333333,26415.86666666,,,,
1707959005000,26320.98333333,25357.566666659997,,,,
1707959010000,25492.15,26213.066666659997,,,,
1707959015000,26306.95,24356.78333333,,,,
1707959020000,24499.25,25789.75,,,,
1707959025000,25861.25,25284.65,,,,
1707959030000,25356.333333330003,24830.28333333,,,,
1707959035000,24816.65,25414.35,,,,
1707959040000,25247.316666659997,26212.316666659997,,,,
1707959045000,26201.766666659998,26354.86666666,,,,
1707959050000,26330.566666659997,26277.4,,,,
1707959055000,26412.016666659998,26755.48333333,,,,
1707959060000,26749.35,26601.8,,,,
1707959065000,26815.91666666,27105.55,,,,
1707959070000,27179.85,26276.95,,,,
1707959075000,26301.23333333,26771.41666666,,,,
1707959080000,26840.85,26819.933333330002,,,,
1707959085000,26938.383333330003,26819.933333330002,,,,
1707959090000,26938.383333330003,26089.816666659997,,,,
1707959095000,26378.65,25721.433333330002,,,,
1707959100000,26081.066666659997,24702.48333333,,,,
1707959105000,25038.933333330002,24653.55,,,,
1707959110000,24796.21666666,26982.333333330003,,,,
1707959115000,27276.083333330003,24986.2,,,,
1707959120000,24879.4,24256.65,,,,
1707959125000,24334.2,27028.016666659998,,,,
1707959130000,27323.73333333,25119.98333333,,,,
1707959135000,25180.083333330003,27252.816666659997,,,,
1707959140000,,,,,,
1707959185000,,0.0,,,,
1707959190000,0.0,0.0,0.0,,,
1707959195000,0.0,2.166666666666,2.3,,,
1707959200000,2.9,2.166666666666,2.3,,,
1707959205000,2.9,157.7166666666,122.8,,,
1707959210000,153.2166666666,2178.7333333333,2014.1666666666,,,
1707959215000,1965.3833333332998,4838.96666667,4635.85,,,
1707959220000,4702.15,7383.31666666,7170.9,,,
1707959225000,7117.51666666,9286.85,9017.133333329999,,,
1707959230000,9252.4,11429.26666666,11099.11666666,,,
1707959235000,11386.46666666,13397.283333329999,12914.15,,,
1707959240000,13140.966666659999,13923.31666666,13514.05,,,
1707959245000,13816.85,15156.616666659998,14669.9,,,
1707959250000,14885.283333329999,16278.35,15708.616666659998,,,
1707959255000,15979.58333333,18235.4,17713.66666666,,,
1707959260000,18170.66666666,18789.15,18260.16666666,,,
1707959265000,18728.233333329998,18926.766666659998,18355.266666659998,,,
1707959270000,18713.25,18789.6,18217.88333333,,,
1707959275000,18708.516666659998,18941.7,18373.78333333,,,
1707959280000,18797.1,18695.516666659998,18158.55,,,
1707959285000,18855.75,18953.316666659997,18412.483333329998,,,
1707959290000,18901.7,17817.46666666,17215.21666666,,,
1707959295000,17538.95,17530.0,17127.53333333,,,
1707959300000,17437.68333333,18511.28333333,17873.43333333,,,
1707959305000,18302.75,18806.46666666,18193.2,,,
1707959310000,18754.85,19384.85,18775.05,,,
1707959315000,19350.41666666,19252.016666659998,18464.13333333,,,
1707959320000,18944.483333329998,20565.8,19963.35,,,
1707959325000,20495.08333333,20517.68333333,19988.3,,,
1707959330000,20359.75,20448.41666666,19840.65,,,
1707959335000,20394.36666666,20729.7,20058.38333333,,,
1707959340000,20690.78333333,20785.68333333,20030.0,,,
1707959345000,20536.18333333,21167.88333333,20367.11666666,,,
1707959350000,20891.43333333,22157.08333333,21445.5,,,
1707959355000,22191.11666666,21340.43333333,20706.8,,,
1707959360000,21313.483333329998,21702.83333333,21199.71666666,,,
1707959365000,21822.25,22431.316666659997,21914.6,,,
1707959370000,22546.233333329998,22997.28333333,22492.55,,,
1707959375000,23136.316666659997,23082.9,22459.65,,,
1707959380000,23043.8,22467.35,21652.75,,,
1707959385000,22180.13333333,23696.95,23019.483333329998,,,
1707959390000,23626.46666666,22376.7,21893.25,,,
1707959395000,22272.1,21770.233333329998,21141.7,,,
1707959400000,21667.766666659998,21980.55,21376.63333333,,,
1707959405000,21900.83333333,22653.86666666,22048.2,,,
1707959410000,22650.53333333,23011.45,22509.33333333,,,
1707959415000,23030.91666666,23481.15,22601.13333333,,,
1707959420000,23402.3,23134.7,22376.83333333,,,
1707959425000,22857.66666666,22624.266666659998,21993.15,,,
1707959430000,22570.11666666,22637.9,22004.2,,,
1707959435000,22553.8,22834.766666659998,22368.5,,,
1707959440000,22952.066666659997,23925.0,23309.71666666,,,
1707959445000,23904.316666659997,22877.983333329998,22228.83333333,,,
1707959450000,23027.96666666,22631.43333333,21748.733333329998,,,
1707959455000,22540.28333333,22901.36666666,22147.86666666,,,
1707959460000,22815.71666666,23005.41666666,22269.66666666,,,
1707959465000,22910.316666659997,22846.83333333,22151.75,,,
1707959470000,22728.88333333,21814.71666666,21028.25,,,
1707959475000,21567.85,22107.11666666,21955.516666659998,,,
1707959480000,22234.13333333,22883.266666659998,22317.66666666,,,
1707959485000,23002.53333333,22946.35,22109.3,,,
1707959490000,22690.066666659997,21834.4,21035.71666666,,,
1707959495000,21567.016666659998,21216.566666659997,20621.3,,,
1707959500000,21127.16666666,21208.68333333,20701.88333333,,,
1707959505000,21263.6,21172.96666666,20563.96666666,,,
1707959510000,21092.233333329998,21167.766666659998,20797.65,,,
1707959515000,21092.233333329998,20886.63333333,20403.566666659997,,,
1707959520000,20833.6,20853.733333329998,20337.766666659998,,,
1707959525000,20810.38333333,20364.0,19988.33333333,,,
1707959530000,20405.2,21386.0,20954.7,,,
1707959535000,21478.33333333,21897.16666666,21015.5,,,
1707959540000,21799.6,20543.08333333,19893.766666659998,,,
1707959545000,20281.33333333,20312.43333333,19667.5,,,
1707959550000,20154.86666666,21286.733333329998,20843.33333333,,,
1707959555000,21384.983333329998,21954.483333329998,21322.63333333,,,
1707959560000,21891.9,21793.78333333,21182.93333333,,,
1707959565000,21719.91666666,21830.43333333,21214.33333333,,,
1707959570000,21745.88333333,22607.36666666,21785.45,,,
1707959575000,22575.86666666,23219.35,22722.7,,,
1707959580000,23319.766666659998,22966.4,22448.66666666,,,
1707959585000,23054.96666666,,21770.93333333,,,
1707959590000,,,,,,
1707959635000,0.0,,0.0,0.0,,
1707959640000,0.0,0.0,0.0,0.0,,
1707959645000,3.083333333333,0.0,1.916666666666,1.6,,
1707959650000,3.083333333333,1.85,1.916666666666,3.65,,
1707959655000,289.0166666666,1.85,467.75,486.4,,
1707959660000,1763.4,495.9666666666,1567.9,1677.0833333332998,,
1707959665000,3888.43333333,1711.0333333332999,3796.06666667,3997.3,,
1707959670000,6784.983333329999,4007.11666667,6647.15,6767.633333329999,,
1707959675000,8072.01666666,6817.33333333,8023.25,8091.36666666,,
1707959680000,8949.0,8108.383333329999,8934.533333329999,9062.35,,
1707959685000,10421.9,9090.18333333,10503.45,10595.11666666,,
1707959690000,11477.783333329999,10616.783333329999,11343.58333333,11497.65,,
1707959695000,13295.35,11543.73333333,13203.4,13319.45,,
1707959700000,15996.05,13346.9,15847.65,16053.516666659998,,
1707959705000,18277.25,16114.4,18224.15,18407.05,,
1707959710000,19819.66666666,18438.75,19757.733333329998,19929.15,,
1707959715000,19822.066666659997,19968.68333333,19712.8,19868.316666659997,,
1707959720000,20226.66666666,19897.2,20210.08333333,20325.75,,
1707959725000,20577.95,20332.65,20368.18333333,20486.45,,
1707959730000,19556.86666666,20549.85,19610.86666666,19722.15,,
1707959735000,19880.88333333,19713.2,19856.65,20033.33333333,,
1707959740000,20682.96666666,20069.8,20621.78333333,20739.516666659998,,
1707959745000,20927.43333333,20781.43333333,20742.28333333,21103.1,,
1707959750000,21490.233333329998,21001.61666666,21500.71666666,21663.733333329998,,
1707959755000,22395.66666666,21676.4,22206.71666666,22401.35,,
1707959760000,22185.33333333,22437.233333329998,22233.83333333,22361.53333333,,
1707959765000,21443.45,22363.91666666,21385.816666659997,21547.08333333,,
1707959770000,21586.46666666,21588.58333333,21666.71666666,21927.41666666,,
1707959775000,22869.1,21964.6,22666.61666666,22863.16666666,,
1707959780000,22748.8,22901.816666659997,23057.38333333,23216.9,,
1707959785000,23146.35,23256.383333330003,23159.133333330003,23272.65,,
1707959790000,23272.91666666,23282.85,23237.1,23434.6,,
1707959795000,23560.23333333,23484.9,23465.133333330003,23673.266666659998,,
1707959800000,23439.66666666,23703.41666666,23360.25,23570.383333330003,,
1707959805000,23500.766666659998,23596.516666659998,23432.1,23450.2,,
1707959810000,23052.3,23629.23333333,23012.28333333,23176.133333330003,,
1707959815000,23015.8,23228.833333330003,23129.583333330003,23389.15,,
1707959820000,23625.85,23437.133333330003,23541.25,23740.9,,
1707959825000,23759.316666659997,23792.383333330003,23741.433333330002,23941.333333330003,,
1707959830000,23634.86666666,23991.75,23439.73333333,23552.28333333,,
1707959835000,22845.08333333,23603.48333333,22882.7,23097.5,,
1707959840000,23698.65,23149.316666659997,23385.566666659997,23596.4,,
1707959845000,22457.53333333,23639.5,22544.566666659997,22726.75,,
1707959850000,21947.63333333,22768.66666666,22038.05,22227.983333329998,,
1707959855000,22411.43333333,22266.85,22111.15,22414.43333333,,
1707959860000,23387.566666659997,22497.55,23075.383333330003,23367.8,,
1707959865000,23442.05,23430.21666666,23378.98333333,23584.28333333,,
1707959870000,24035.75,23627.0,23960.65,24170.98333333,,
1707959875000,22137.816666659997,24203.25,22059.83333333,22191.5,,
1707959880000,22455.55,22222.85,22392.41666666,22593.08333333,,
1707959885000,23412.96666666,22626.96666666,23104.383333330003,23311.816666659997,,
1707959890000,22979.86666666,23343.61666666,22862.63333333,23076.11666666,,
1707959895000,23598.48333333,23161.96666666,23415.71666666,23592.03333333,,
1707959900000,22838.58333333,23636.73333333,22675.0,23051.16666666,,
1707959905000,24030.61666666,22950.516666659998,23821.65,24021.65,,
1707959910000,24632.633333330003,24037.15,24378.41666666,24591.083333330003,,
1707959915000,23781.8,24633.53333333,23952.46666666,24043.55,,
1707959920000,22895.78333333,24049.65,23049.85,23177.98333333,,
1707959925000,22843.816666659997,23176.96666666,22609.13333333,23044.68333333,,
1707959930000,23150.566666659997,23081.36666666,23070.6,23283.46666666,,
1707959935000,23530.55,23314.61666666,23265.383333330003,23467.583333330003,,
1707959940000,23335.816666659997,23506.3,23027.15,23256.3,,
1707959945000,22515.63333333,23294.98333333,22609.03333333,22817.88333333,,
1707959950000,22931.08333333,22854.46666666,22898.766666659998,23087.11666666,,
1707959955000,23099.1,23075.53333333,22938.28333333,23148.95,,
1707959960000,23070.73333333,23171.7,23133.53333333,23153.566666659997,,
1707959965000,21816.45,23329.833333330003,21894.233333329998,22061.45,,
1707959970000,21781.68333333,22147.43333333,21446.58333333,21866.2,,
1707959975000,22284.766666659998,21902.13333333,21906.4,22222.95,,
1707959980000,23306.48333333,22287.0,22919.75,23232.633333330003,,
1707959985000,23341.566666659997,23316.85,23440.833333330003,23402.91666666,,
1707959990000,22846.68333333,23445.05,22784.5,22970.53333333,,
1707959995000,22467.71666666,23019.86666666,22509.766666659998,22777.28333333,,
1707960000000,22096.0,22818.28333333,22060.8,22334.5,,
1707960005000,23023.95,22404.11666666,22895.03333333,23134.45,,
1707960010000,23106.5,23168.23333333,22971.38333333,23176.633333330003,,
1707960015000,22699.58333333,23206.9,22470.15,22679.53333333,,
1707960020000,23261.85,22719.3,23148.766666659998,23370.316666659997,,
1707960025000,23573.03333333,23411.71666666,23494.03333333,23701.98333333,,
1707960030000,23066.133333330003,23718.25,23305.0,23227.1,,
1707960035000,22852.95,23265.6,23097.71666666,23161.5,,
1707960040000,,,,,,
1707960085000,0.0,0.0,0.0,0.0,0.0,
1707960090000,0.0,0.0,0.0,0.0,0.0,
1707960095000,1.25,1.45,1.416666666666,1.45,1.333333333333,
1707960100000,219.7833333333,322.2833333333,245.2833333333,317.3166666666,256.2833333333,
1707960105000,1842.9666666666,1844.4333333332997,1704.3666666666,1822.5166666666,1725.4166666666,
1707960110000,2779.8833333333,2879.4166666666,2720.75,2847.1666666666,2732.7333333333,
1707960115000,4042.25,4158.71666667,3785.1,4050.95,3786.26666667,
1707960120000,5416.88333333,5750.0,5471.01666667,5604.76666667,5465.01666667,
1707960125000,7696.6,7758.483333329999,7345.91666666,7671.35,7356.2,
1707960130000,9192.18333333,9320.2,8792.7,9169.45,8801.33333333,
1707960135000,10501.883333329999,10633.98333333,10041.86666666,10470.26666666,10034.48333333,
1707960140000,11788.633333329999,11915.2,11287.05,11743.466666659999,11328.15,
1707960145000,12904.283333329999,13047.2,12368.133333329999,12887.05,12384.283333329999,
1707960150000,14707.18333333,14887.83333333,14140.9,14638.516666659998,14126.716666659999,
1707960155000,16423.8,16457.35,15845.66666666,16283.55,15864.25,
1707960160000,17550.21666666,17505.65,16987.66666666,17306.83333333,16958.016666659998,
1707960165000,17332.483333329998,17387.483333329998,16873.2,17198.16666666,16845.05,
1707960170000,17398.483333329998,17497.41666666,16831.816666659997,17245.63333333,16805.066666659997,
1707960175000,17117.9,17057.35,16622.66666666,16941.66666666,16641.9,
1707960180000,17691.13333333,17422.46666666,16916.41666666,17310.36666666,16915.0,
1707960185000,17640.36666666,17759.68333333,17078.53333333,17481.4,17047.016666659998,
1707960190000,17929.13333333,17870.566666659997,17335.33333333,17724.8,17367.1,
1707960195000,17969.96666666,17922.91666666,17546.66666666,17759.93333333,17531.15,
1707960200000,17916.0,18101.45,17724.08333333,17946.66666666,17657.43333333,
1707960205000,18717.25,18766.71666666,18154.93333333,18522.63333333,18139.4,
1707960210000,18589.11666666,18617.733333329998,18010.71666666,18466.6,18043.95,
1707960215000,18745.4,18803.35,18169.61666666,18592.2,18147.13333333,
1707960220000,18760.61666666,18783.53333333,18157.1,18592.2,18132.4,
1707960225000,18748.03333333,18801.766666659998,18186.83333333,18597.85,18150.4,
1707960230000,19051.21666666,18948.71666666,18451.63333333,18806.816666659997,18435.11666666,
1707960235000,19107.016666659998,19206.35,18461.66666666,18946.516666659998,18402.316666659997,
1707960240000,19249.35,19384.6,18499.066666659997,19094.483333329998,18465.68333333,
1707960245000,19047.95,19201.36666666,18580.266666659998,18860.71666666,18572.33333333,
1707960250000,18521.483333329998,18860.516666659998,18308.45,18582.766666659998,18225.03333333,
1707960255000,19485.7,19630.41666666,18761.38333333,19362.66666666,18759.5,
1707960260000,20059.63333333,19878.95,19144.1,19660.46666666,19158.58333333,
1707960265000,19393.483333329998,19334.53333333,18908.85,19181.35,18861.5,
1707960270000,19046.38333333,19208.9,18797.483333329998,19035.96666666,18729.316666659997,
1707960275000,18716.58333333,18999.11666666,18427.85,18794.96666666,18383.96666666,
1707960280000,19034.93333333,19176.6,18301.58333333,18897.28333333,18316.38333333,
1707960285000,19720.61666666,19867.4,18974.45,19616.266666659998,19003.63333333,
1707960290000,19506.11666666,19658.233333329998,18854.6,19384.45,18853.766666659998,
1707960295000,20342.3,20350.65,19708.85,20172.0,19733.63333333,
1707960300000,18720.68333333,18700.816666659997,18318.18333333,18581.733333329998,18306.21666666,
1707960305000,18754.8,18849.483333329998,18185.68333333,18841.21666666,18176.93333333,
1707960310000,20188.65,19948.233333329998,19246.16666666,19818.53333333,19283.266666659998,
1707960315000,19290.18333333,19460.1,18831.0,19113.2,18798.15,
1707960320000,18981.316666659997,19220.9,18483.516666659998,18990.8,18436.483333329998,
1707960325000,19635.15,19852.3,18998.03333333,19590.38333333,19016.316666659997,
1707960330000,20130.58333333,20058.61666666,19200.71666666,19779.61666666,19230.16666666,
1707960335000,20117.066666659997,19986.61666666,19059.13333333,19685.983333329998,19109.6,
1707960340000,19860.53333333,19836.25,19367.61666666,19698.46666666,19364.66666666,
1707960345000,19088.11666666,19269.93333333,18616.733333329998,18859.45,18570.68333333,
1707960350000,19261.41666666,19461.6,18729.93333333,19073.45,18720.18333333,
1707960355000,18815.05,19121.21666666,18540.05,18845.68333333,18486.03333333,
1707960360000,19097.733333329998,19375.11666666,18582.233333329998,19122.016666659998,18557.483333329998,
1707960365000,19157.0,19195.45,18585.13333333,18996.86666666,18547.066666659997,
1707960370000,19141.733333329998,19213.483333329998,18520.03333333,18997.83333333,18486.83333333,
1707960375000,18990.983333329998,18833.96666666,18399.516666659998,18832.11666666,18377.0,
1707960380000,18658.61666666,18761.483333329998,18090.75,18359.46666666,18185.13333333,
1707960385000,18196.11666666,18316.7,17893.68333333,18167.45,17840.16666666,
1707960390000,17577.93333333,17749.33333333,17338.1,17618.3,17275.766666659998,
1707960395000,17402.066666659997,17634.18333333,17301.03333333,17527.25,17213.53333333,
1707960400000,17579.816666659997,17772.45,17023.38333333,17497.2,17013.316666659997,
1707960405000,17467.38333333,17500.5,17002.58333333,17485.3,16975.45,
1707960410000,17320.066666659997,17133.43333333,16776.71666666,17169.45,16732.36666666,
1707960415000,17285.233333329998,17309.7,16827.96666666,17190.16666666,16806.41666666,
1707960420000,18407.3,18312.68333333,17535.816666659997,18039.83333333,17520.75,
1707960425000,18133.016666659998,18105.03333333,17518.46666666,17912.4,17497.983333329998,
1707960430000,17768.483333329998,17819.03333333,17370.65,17620.58333333,17309.38333333,
1707960435000,17773.63333333,17817.45,17224.733333329998,17633.983333329998,17203.6,
1707960440000,18049.7,18088.11666666,17469.68333333,17895.05,17329.95,
1707960445000,18102.46666666,18170.18333333,17420.733333329998,17902.15,17400.11666666,
1707960450000,18585.483333329998,18503.41666666,17716.11666666,18260.7,17699.483333329998,
1707960455000,19064.63333333,18898.0,18104.5,18687.95,18110.0,
1707960460000,18969.65,18939.91666666,18233.65,18726.41666666,18235.33333333,
1707960465000,19471.55,19326.816666659997,18609.83333333,19170.88333333,18618.61666666,
1707960470000,19240.733333329998,19494.63333333,18628.91666666,19215.46666666,18625.25,
1707960475000,19573.66666666,19399.733333329998,18745.13333333,19186.266666659998,18725.28333333,
1707960480000,18362.41666666,18494.38333333,18078.28333333,18388.46666666,18063.46666666,
1707960485000,18417.95,18546.316666659997,17958.8,18274.5,17917.816666659997,
1707960490000,18618.71666666,18701.05,17872.816666659997,18432.13333333,17915.15,
1707960495000,18926.93333333,18972.1,18348.53333333,18763.4,18324.28333333,
1707960500000,18794.86666666,18860.93333333,18372.566666659997,18878.0,18431.733333329998,
1707960505000,19105.816666659997,19055.66666666,18341.18333333,18872.21666666,18358.45,
1707960510000,19553.11666666,19518.83333333,18879.96666666,19341.86666666,18855.63333333,
1707960515000,19131.63333333,19190.38333333,18697.71666666,18975.3,18656.566666659997,
1707960520000,18933.6,18930.0,18550.86666666,18802.7,18461.483333329998,
1707960525000,18615.38333333,18889.816666659997,18253.3,18456.266666659998,18186.95,
1707960530000,18966.0,19058.13333333,18417.96666666,18935.233333329998,18584.65,
1707960535000,19046.53333333,19297.016666659998,18393.83333333,19026.766666659998,18386.61666666,
1707960540000,19471.71666666,19587.566666659997,18837.266666659998,19195.83333333,18810.45,
1707960545000,19677.58333333,19630.71666666,18936.1,19418.93333333,18936.766666659998,
1707960550000,19521.566666659997,19555.05,19099.66666666,19393.1,19018.016666659998,
1707960555000,19380.28333333,19662.516666659998,18782.83333333,19225.75,18763.7,
1707960560000,19365.61666666,19414.15,18838.016666659998,19204.13333333,18743.15,
1707960565000,19761.58333333,19704.983333329998,19056.266666659998,19521.233333329998,19043.78333333,
1707960570000,18723.483333329998,18812.233333329998,18187.733333329998,18565.66666666,18162.96666666,
1707960575000,18942.63333333,18998.766666659998,18223.65,18792.0,18254.18333333,
1707960580000,19134.08333333,19250.6,18357.483333329998,18954.983333329998,18384.75,
1707960585000,19326.55,19178.0,18560.266666659998,19141.28333333,18661.516666659998,
1707960590000,19186.35,19033.61666666,18394.93333333,18765.03333333,18198.11666666,
1707960595000,19119.96666666,18983.88333333,18475.83333333,18842.21666666,18524.0,
1707960600000,18665.266666659998,18720.75,18075.85,18488.46666666,18059.816666659997,
1707960605000,,,,,,
1707960650000,,,0.0,0.0,0.0,0.0
1707960655000,0.0,0.0,0.0,0.0,0.0,0.0
1707960660000,0.733333333333,0.0,69.0166666666,76.6666666666,73.0333333333,78.75
1707960665000,131.2666666666,74.35,243.7166666666,253.7166666666,239.75,248.9333333333
1707960670000,975.65,242.35,910.7166666666,996.7333333333,962.4833333333,1003.4333333333
1707960675000,2738.8666666666,927.7333333333,2587.6166666666,2771.6166666666,2641.9333333332997,2704.1666666666
1707960680000,3963.1,2580.8166666666,3836.75,4182.46666667,3958.9,4028.48333333
1707960685000,5432.83333333,3781.06666667,5343.43333333,5610.3,5293.05,5386.38333333
1707960690000,6880.86666666,5334.8,6600.91666667,6914.66666666,6537.96666667,6661.233333329999
1707960695000,8357.3,6584.683333329999,8022.08333333,8387.05,7936.83333333,8083.483333329999
1707960700000,9636.55,8003.5,9266.93333333,9668.61666666,9113.3,9280.25
1707960705000,10847.7,9225.783333329999,10431.01666666,10884.4,10299.41666666,10444.16666666
1707960710000,11944.266666659998,10385.83333333,11632.633333329999,12201.216666659999,11542.43333333,11745.73333333
1707960715000,13927.25,11599.7,13345.516666659998,13995.883333329999,13249.31666666,13487.45
1707960720000,13927.25,13354.1,14379.56666666,15006.58333333,14144.68333333,14387.91666666
1707960725000,15032.6,15433.866666659998,15455.85,16192.68333333,15255.383333329999,15482.783333329999
1707960730000,16228.15,15433.866666659998,15680.766666659998,16376.81666666,15424.966666659999,15669.31666666
1707960735000,16600.38333333,15649.3,15998.93333333,16632.66666666,15645.15,15902.6
1707960740000,16620.65,15934.2,15942.15,16471.75,15505.81666666,15977.41666666
1707960745000,16894.6,15928.283333329999,16102.966666659999,16867.96666666,15896.33333333,16177.2
1707960750000,17181.3,16040.783333329999,16535.316666659997,17239.88333333,16230.716666659999,16508.88333333
1707960755000,17181.3,16469.2,16414.68333333,17122.266666659998,16109.633333329999,16387.9
1707960760000,16839.28333333,16343.05,16849.1,17724.766666659998,16707.53333333,16996.05
1707960765000,17571.93333333,16837.55,16977.066666659997,17728.41666666,16670.78333333,17166.1
1707960770000,18596.3,17004.41666666,17686.36666666,18511.53333333,17405.9,17716.68333333
1707960775000,18596.3,17683.46666666,17367.983333329998,18072.983333329998,16974.516666659998,17277.05
1707960780000,18211.65,17247.58333333,17608.75,18404.21666666,17347.05,17652.05
1707960785000,18211.65,17566.21666666,17043.15,17890.483333329998,16869.13333333,17203.38333333
1707960790000,18821.68333333,16967.266666659998,18123.7,18984.15,17881.33333333,18186.8
1707960795000,18821.68333333,18087.55,18175.266666659998,18978.733333329998,17892.16666666,18201.9
