,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737541785000,0.0
1737541790000,0.0
1737541795000,0.0
1737541800000,0.0
1737541805000,230.7
1737541810000,230.7
1737541815000,751.3833333333
1737541820000,7480.08333333
1737541825000,14839.33333333
1737541830000,14839.33333333
1737541835000,17343.46666666
1737541840000,21027.81666666
1737541845000,21027.81666666
1737541850000,22422.86666666
1737541855000,35026.18333333
1737541860000,35026.18333333
1737541865000,34795.48333333
1737541870000,41329.18333333
1737541875000,41829.51666666
1737541880000,35436.96666666
1737541885000,33581.8
1737541890000,33581.8
1737541895000,37002.75
1737541900000,33318.4
1737541905000,34566.2
1737541910000,37142.0
1737541915000,30187.53333333
1737541920000,36671.56666666
1737541925000,36671.56666666
1737541930000,35842.2
1737541935000,34821.18333333
1737541940000,40023.55
1737541945000,34519.466666659995
1737541950000,38592.66666666
1737541955000,34464.58333333
1737541960000,35525.466666659995
1737541965000,39135.68333333
1737541970000,35164.83333333
1737541975000,30866.683333330002
1737541980000,30587.25
1737541985000,36296.716666659995
1737541990000,34978.16666666
1737541995000,36765.35
1737542000000,31575.46666666
1737542005000,36908.75
1737542010000,32835.55
1737542015000,36526.08333333
1737542020000,35465.2
1737542025000,
