,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737484730000,0.0
1737484735000,0.0
1737484740000,0.0
1737484745000,308.2666666666
1737484750000,618.9166666666
1737484755000,1726.8
1737484760000,4944.5
1737484765000,7947.683333329999
1737484770000,13462.5
1737484775000,15252.25
1737484780000,15252.25
1737484785000,15252.25
1737484790000,15252.25
1737484795000,15252.25
1737484800000,15252.25
1737484805000,14943.98333333
1737484810000,14633.33333333
1737484815000,13525.45
1737484820000,10307.75
1737484825000,7304.56666666
1737484830000,1789.75
1737484835000,0.0
1737484840000,0.0
1737484845000,0.0
1737484850000,1035.8166666666
1737484855000,1195.6333333333
1737484860000,1405.8333333333
1737484865000,
1737484885000,0.0
1737484890000,0.0
1737484895000,891.85
1737484900000,3071.9666666666
1737484905000,7331.0
1737484910000,7878.51666666
1737484915000,10594.96666666
1737484920000,
1737484945000,0.0
1737484950000,1706.0166666666
1737484955000,3239.55
1737484960000,7610.76666666
1737484965000,11932.1
1737484970000,
