,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength
,Source:_Source2
,0
Timestamp,
1737484730000,0.0
1737484735000,0.0
1737484740000,0.0
1737484745000,0.0
1737484750000,0.0
1737484755000,0.0
1737484760000,0.0
1737484765000,0.0
1737484770000,0.0
1737484775000,0.0
1737484780000,0.0
1737484785000,0.0
1737484790000,0.0
1737484795000,0.0
1737484800000,0.0
1737484805000,0.0
1737484810000,0.0
1737484815000,0.0
1737484820000,0.0
1737484825000,0.0
1737484830000,0.0
1737484835000,0.0
1737484840000,0.0
1737484845000,0.0
1737484850000,0.0
1737484855000,0.0
1737484860000,0.0
1737484865000,
1737484885000,0.0
1737484890000,0.0
1737484895000,0.0
1737484900000,0.0
1737484905000,0.0
1737484910000,0.0
1737484915000,0.0
1737484920000,
1737484945000,0.0
1737484950000,0.0
1737484955000,0.0
1737484960000,0.0
1737484965000,0.0
1737484970000,
