,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6
Timestamp,,,,,,,
1708179215000,16268.6,16012.6,15660.41666666,15831.5,12963.866666659998,,
1708179220000,13497.633333329999,13491.05,13072.283333329999,13264.75,14700.43333333,,
1708179225000,15136.33333333,15323.866666659998,14786.31666666,15047.05,14401.91666666,,
1708179230000,14994.81666666,14990.18333333,14511.85,14739.7,16473.566666659997,,
1708179235000,17145.86666666,17276.41666666,16526.95,16881.68333333,15162.116666659998,,
1708179240000,15743.0,15664.75,15306.08333333,15488.516666659998,15459.516666659998,,
1708179245000,16025.56666666,16228.883333329999,15567.6,15854.58333333,15964.65,,
1708179250000,16645.03333333,16471.68333333,16046.116666659998,16202.66666666,14321.616666659998,,
1708179255000,14727.133333329999,14736.31666666,14385.133333329999,14632.616666659998,14694.1,,
1708179260000,15078.383333329999,15436.533333329999,14747.2,15081.48333333,16725.28333333,,
1708179265000,17593.3,17403.36666666,16862.85,17114.5,15121.2,,
1708179270000,15492.383333329999,15630.516666659998,15311.06666666,15464.866666659998,16606.6,,
1708179275000,17233.16666666,17389.58333333,16672.28333333,17023.36666666,16305.8,,
1708179280000,16905.9,16967.45,16436.58333333,16682.45,14220.81666666,,
1708179285000,14932.3,14914.66666666,14516.866666659998,14702.56666666,15447.91666666,,
1708179290000,15959.366666659998,16194.15,15540.383333329999,15854.866666659998,14877.2,,
1708179295000,15620.56666666,15348.56666666,15070.9,15193.533333329999,16960.1,,
1708179300000,17409.16666666,17796.13333333,17046.41666666,17393.11666666,16302.35,,
1708179305000,16925.53333333,16821.33333333,16453.43333333,16640.33333333,15870.283333329999,,
1708179310000,16221.83333333,16500.733333329998,15978.35,16218.866666659998,17162.43333333,,
1708179315000,,,,17568.43333333,,,
1708179320000,,,,,,,
1708179360000,0.0,,,0.0,0.0,0.0,
1708179365000,0.0,0.0,0.0,0.0,0.0,0.0,
1708179370000,1.9,0.0,0.0,100.8666666666,87.6666666666,108.6333333333,
1708179375000,1101.0833333333,101.1166666666,93.7,1064.55,989.5333333333,1061.9666666666,
1708179380000,3083.0333333332997,1007.85,1014.15,3077.3333333333,2842.05,3000.4,
1708179385000,4996.2,2940.65,2913.45,5027.25,4650.31666667,4805.8,
1708179390000,6385.78333333,4723.1,4767.16666667,6449.83333333,6014.066666670001,6064.383333329999,
1708179395000,6385.78333333,6059.71666667,6114.866666670001,6686.71666666,6236.45,6295.75,
1708179400000,7155.133333329999,6059.71666667,6343.116666670001,7207.2,6679.35,6856.91666666,
1708179405000,9310.83333333,6785.75,6833.86666666,9334.23333333,8640.91666666,8934.95,
1708179410000,11858.0,8786.61666666,8849.93333333,11971.5,11088.25,11268.283333329999,
1708179415000,12631.2,11245.91666666,11340.66666666,12761.783333329999,11901.43333333,12023.616666659998,
1708179420000,13410.85,11999.1,12114.05,13461.7,12542.68333333,12795.41666666,
1708179425000,14793.866666659998,12677.91666666,12767.1,14941.58333333,13933.2,14063.31666666,
1708179430000,15150.06666666,14037.866666659998,14170.8,15156.516666659998,14106.516666659998,14355.08333333,
1708179435000,15006.6,14258.6,14368.516666659998,15247.033333329999,14172.66666666,14464.75,
1708179440000,15556.216666659999,14417.866666659998,14410.41666666,15763.133333329999,14693.06666666,14862.66666666,
1708179445000,16683.25,14808.75,14954.43333333,16805.066666659997,15623.83333333,15875.23333333,
1708179450000,16129.93333333,15805.93333333,15945.7,16262.15,15174.98333333,15322.616666659998,
1708179455000,17307.9,15274.05,15437.25,17207.46666666,15985.033333329999,16275.33333333,
1708179460000,17433.38333333,16418.5,16329.366666659998,17614.7,16472.233333329998,16513.28333333,
1708179465000,16176.116666659998,16538.016666659998,16714.03333333,16348.65,15285.8,15367.016666659998,
1708179470000,16605.65,15380.216666659999,15509.3,16748.08333333,15616.56666666,15780.15,
1708179475000,18147.0,15749.85,15897.783333329999,18226.41666666,16931.3,17284.266666659998,
