Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,Predictions
0,0.0,0.0,,,
1,13236.244569285242,473.274392831832,939.5977011494252,17.073190852615813,
2,26639.979814808623,770.4075966833071,882.8944444444444,6.130834305923957,31758.0
3,37158.29943819336,1282.4858983544893,811.0187265917604,8.698886046838327,46908.0
4,44790.78576777771,1525.358008558895,754.7977528089888,7.659155756641993,52924.0
5,55328.07518937946,1853.141648923895,689.4022727272727,10.943881311693943,61666.0
6,59634.07546814736,2002.0937086214863,637.3801498127341,7.4576737216606785,73902.0
7,66259.6565542862,2124.8432427072744,598.0304975922953,6.293351043688905,79290.0
8,61285.82209300188,1841.597167338844,487.63226744186045,3.2625510100438317,85701.0
