,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737498570000,0.0
1737498575000,0.0
1737498580000,0.0
1737498585000,282.0833333333
1737498590000,651.8833333333
1737498595000,651.8833333333
1737498600000,3122.4833333333
1737498605000,9192.26666666
1737498610000,17264.983333329998
1737498615000,17264.983333329998
1737498620000,22543.45
1737498625000,22543.45
1737498630000,22543.45
1737498635000,31687.133333330003
1737498640000,31687.133333330003
1737498645000,31405.05
1737498650000,39150.55
1737498655000,39150.55
1737498660000,38810.76666666
1737498665000,35976.3
1737498670000,29912.633333330003
1737498675000,33979.7
1737498680000,29475.91666666
1737498685000,32764.21666666
1737498690000,39380.88333333
1737498695000,35517.733333330005
1737498700000,37323.733333330005
1737498705000,41291.35
1737498710000,33496.85
1737498715000,38321.36666666
1737498720000,36383.233333330005
1737498725000,38604.43333333
1737498730000,36595.38333333
1737498735000,38348.55
1737498740000,37573.86666666
1737498745000,39834.716666659995
1737498750000,33218.05
1737498755000,29278.4
1737498760000,34909.56666666
1737498765000,35147.43333333
1737498770000,37968.53333333
1737498775000,35146.1
1737498780000,38564.36666666
1737498785000,34323.33333333
1737498790000,38626.35
1737498795000,33100.31666666
1737498800000,38274.85
1737498805000,32725.7
1737498810000,38947.86666666
1737498815000,
