,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1701936410000,0.0
1701936415000,0.0
1701936420000,0.0
1701936425000,0.0
1701936430000,0.0
1701936435000,0.0
1701936440000,107.0
1701936445000,173.0
1701936450000,256.0
1701936455000,337.0
1701936460000,337.0
1701936465000,511.0
1701936470000,511.0
1701936475000,704.0
1701936480000,704.0
1701936485000,787.0
1701936490000,945.0
1701936495000,1000.0
1701936500000,1000.0
1701936505000,1000.0
1701936510000,1000.0
1701936515000,1000.0
1701936520000,1000.0
1701936525000,1000.0
1701936530000,1000.0
1701936535000,1000.0
1701936540000,1000.0
1701936545000,1000.0
1701936550000,1000.0
1701936555000,1000.0
1701936560000,1000.0
1701936565000,1000.0
1701936570000,1000.0
1701936575000,1000.0
1701936580000,1000.0
1701936585000,1000.0
1701936590000,1000.0
1701936595000,1000.0
1701936600000,1000.0
1701936605000,1000.0
1701936610000,1000.0
1701936615000,1000.0
1701936620000,1000.0
1701936625000,1000.0
1701936630000,1000.0
1701936635000,1000.0
1701936640000,1000.0
1701936645000,1000.0
1701936650000,1000.0
1701936655000,1000.0
1701936660000,1000.0
1701936665000,1000.0
1701936670000,1000.0
1701936675000,1000.0
1701936680000,1000.0
1701936685000,1000.0
1701936690000,1000.0
1701936695000,1000.0
1701936700000,1000.0
1701936705000,1000.0
1701936710000,1000.0
1701936715000,1000.0
1701936720000,1000.0
1701936725000,1000.0
1701936730000,1000.0
1701936735000,1000.0
1701936740000,1000.0
1701936745000,1000.0
1701936750000,1000.0
1701936755000,1000.0
1701936760000,1000.0
1701936765000,1000.0
1701936770000,1000.0
1701936775000,1000.0
1701936780000,1000.0
1701936785000,1000.0
1701936790000,1000.0
1701936795000,1000.0
1701936800000,1000.0
1701936805000,1000.0
1701936810000,1000.0
1701936815000,1000.0
1701936820000,1000.0
1701936825000,1000.0
1701936830000,1000.0
1701936835000,1000.0
1701936840000,1000.0
1701936845000,1000.0
1701936850000,1000.0
1701936855000,1000.0
1701936860000,
1701936900000,0.0
1701936905000,0.0
1701936910000,0.0
1701936915000,52.0
1701936920000,203.0
1701936925000,383.0
1701936930000,643.0
1701936935000,745.0
1701936940000,826.0
1701936945000,835.0
1701936950000,845.0
1701936955000,851.0
1701936960000,847.0
1701936965000,839.0
1701936970000,918.0
1701936975000,1000.0
1701936980000,1000.0
1701936985000,1000.0
1701936990000,992.0
1701936995000,951.0
1701937000000,929.0
1701937005000,933.0
1701937010000,921.0
1701937015000,919.0
1701937020000,945.0
1701937025000,956.0
1701937030000,956.0
1701937035000,950.0
1701937040000,937.0
1701937045000,936.0
1701937050000,936.0
1701937055000,942.0
1701937060000,942.0
1701937065000,935.0
1701937070000,961.0
1701937075000,960.0
1701937080000,955.0
1701937085000,955.0
1701937090000,966.0
1701937095000,945.0
1701937100000,963.0
1701937105000,951.0
1701937110000,935.0
1701937115000,964.0
1701937120000,948.0
1701937125000,967.0
1701937130000,948.0
1701937135000,967.0
1701937140000,948.0
1701937145000,953.0
1701937150000,934.0
1701937155000,948.0
1701937160000,927.0
1701937165000,949.0
1701937170000,939.0
1701937175000,915.0
1701937180000,946.0
1701937185000,931.0
1701937190000,953.0
1701937195000,936.0
1701937200000,936.0
1701937205000,940.0
1701937210000,935.0
1701937215000,945.0
1701937220000,948.0
1701937225000,943.0
1701937230000,944.0
1701937235000,959.0
1701937240000,927.0
1701937245000,939.0
1701937250000,927.0
1701937255000,916.0
1701937260000,930.0
1701937265000,911.0
1701937270000,925.0
1701937275000,902.0
1701937280000,921.0
1701937285000,940.0
1701937290000,958.0
1701937295000,936.0
1701937300000,937.0
1701937305000,943.0
1701937310000,945.0
1701937315000,952.0
1701937320000,952.0
1701937325000,963.0
1701937330000,972.0
1701937335000,966.0
1701937340000,962.0
1701937345000,938.0
1701937350000,917.0
1701937355000,918.0
1701937360000,
1701937405000,0.0
1701937410000,0.0
1701937415000,0.0
1701937420000,211.0
1701937425000,462.0
1701937430000,421.0
1701937435000,491.0
1701937440000,615.0
1701937445000,646.0
1701937450000,651.0
1701937455000,683.0
1701937460000,701.0
1701937465000,712.0
1701937470000,725.0
1701937475000,789.0
1701937480000,820.0
1701937485000,798.0
1701937490000,842.0
1701937495000,837.0
1701937500000,814.0
1701937505000,817.0
1701937510000,851.0
1701937515000,826.0
1701937520000,815.0
1701937525000,804.0
1701937530000,804.0
1701937535000,798.0
1701937540000,802.0
1701937545000,814.0
1701937550000,813.0
1701937555000,819.0
1701937560000,810.0
1701937565000,815.0
1701937570000,800.0
1701937575000,811.0
1701937580000,816.0
1701937585000,821.0
1701937590000,822.0
1701937595000,824.0
1701937600000,823.0
1701937605000,820.0
1701937610000,829.0
1701937615000,826.0
1701937620000,827.0
1701937625000,826.0
1701937630000,827.0
1701937635000,822.0
1701937640000,831.0
1701937645000,840.0
1701937650000,838.0
1701937655000,837.0
1701937660000,828.0
1701937665000,833.0
1701937670000,819.0
1701937675000,814.0
1701937680000,806.0
1701937685000,797.0
1701937690000,775.0
1701937695000,781.0
1701937700000,778.0
1701937705000,766.0
1701937710000,750.0
1701937715000,763.0
1701937720000,779.0
1701937725000,765.0
1701937730000,764.0
1701937735000,784.0
1701937740000,807.0
1701937745000,799.0
1701937750000,810.0
1701937755000,820.0
1701937760000,814.0
1701937765000,818.0
1701937770000,820.0
1701937775000,819.0
1701937780000,826.0
1701937785000,838.0
1701937790000,833.0
1701937795000,828.0
1701937800000,826.0
1701937805000,854.0
1701937810000,852.0
1701937815000,846.0
1701937820000,854.0
1701937825000,862.0
1701937830000,869.0
1701937835000,868.0
1701937840000,857.0
1701937845000,857.0
1701937850000,872.0
1701937855000,866.0
1701937860000,871.0
1701937865000,
1701937905000,0.0
1701937910000,0.0
1701937915000,0.0
1701937920000,175.0
1701937925000,279.0
1701937930000,233.0
1701937935000,247.0
1701937940000,314.0
1701937945000,381.0
1701937950000,416.0
1701937955000,462.0
1701937960000,508.0
1701937965000,558.0
1701937970000,577.0
1701937975000,647.0
1701937980000,693.0
1701937985000,718.0
1701937990000,788.0
1701937995000,828.0
1701938000000,845.0
1701938005000,859.0
1701938010000,869.0
1701938015000,861.0
1701938020000,844.0
1701938025000,818.0
1701938030000,829.0
1701938035000,830.0
1701938040000,835.0
1701938045000,837.0
1701938050000,827.0
1701938055000,830.0
1701938060000,834.0
1701938065000,836.0
1701938070000,844.0
1701938075000,845.0
1701938080000,855.0
1701938085000,867.0
1701938090000,861.0
1701938095000,847.0
1701938100000,834.0
1701938105000,846.0
1701938110000,844.0
1701938115000,849.0
1701938120000,834.0
1701938125000,823.0
1701938130000,826.0
1701938135000,837.0
1701938140000,833.0
1701938145000,826.0
1701938150000,828.0
1701938155000,846.0
1701938160000,850.0
1701938165000,833.0
1701938170000,844.0
1701938175000,836.0
1701938180000,841.0
1701938185000,845.0
1701938190000,831.0
1701938195000,829.0
1701938200000,836.0
1701938205000,837.0
1701938210000,833.0
1701938215000,823.0
1701938220000,828.0
1701938225000,847.0
1701938230000,854.0
1701938235000,854.0
1701938240000,859.0
1701938245000,851.0
1701938250000,867.0
1701938255000,867.0
1701938260000,874.0
1701938265000,883.0
1701938270000,886.0
1701938275000,890.0
1701938280000,892.0
1701938285000,880.0
1701938290000,866.0
1701938295000,878.0
1701938300000,886.0
1701938305000,891.0
1701938310000,883.0
1701938315000,879.0
1701938320000,884.0
1701938325000,887.0
1701938330000,892.0
1701938335000,893.0
1701938340000,892.0
1701938345000,895.0
1701938350000,896.0
1701938355000,888.0
1701938360000,
1701938410000,0.0
1701938415000,0.0
1701938420000,0.0
1701938425000,0.0
1701938430000,4.0
1701938435000,4.0
1701938440000,118.0
1701938445000,332.0
1701938450000,451.0
1701938455000,451.0
1701938460000,484.0
1701938465000,520.0
1701938470000,546.0
1701938475000,571.0
1701938480000,638.0
1701938485000,695.0
1701938490000,769.0
1701938495000,833.0
1701938500000,858.0
1701938505000,814.0
1701938510000,811.0
1701938515000,814.0
1701938520000,823.0
1701938525000,824.0
1701938530000,825.0
1701938535000,811.0
1701938540000,812.0
1701938545000,823.0
1701938550000,807.0
1701938555000,805.0
1701938560000,806.0
1701938565000,794.0
1701938570000,805.0
1701938575000,795.0
1701938580000,788.0
1701938585000,789.0
1701938590000,786.0
1701938595000,793.0
1701938600000,802.0
1701938605000,807.0
1701938610000,819.0
1701938615000,825.0
1701938620000,811.0
1701938625000,815.0
1701938630000,809.0
1701938635000,813.0
1701938640000,808.0
1701938645000,805.0
1701938650000,802.0
1701938655000,806.0
1701938660000,790.0
1701938665000,782.0
1701938670000,788.0
1701938675000,798.0
1701938680000,807.0
1701938685000,812.0
1701938690000,812.0
1701938695000,812.0
1701938700000,818.0
1701938705000,815.0
1701938710000,822.0
1701938715000,820.0
1701938720000,837.0
1701938725000,835.0
1701938730000,839.0
1701938735000,821.0
1701938740000,819.0
1701938745000,816.0
1701938750000,834.0
1701938755000,844.0
1701938760000,841.0
1701938765000,838.0
1701938770000,843.0
1701938775000,852.0
1701938780000,835.0
1701938785000,834.0
1701938790000,823.0
1701938795000,845.0
1701938800000,850.0
1701938805000,853.0
1701938810000,830.0
1701938815000,817.0
1701938820000,822.0
1701938825000,830.0
1701938830000,821.0
1701938835000,808.0
1701938840000,808.0
1701938845000,808.0
1701938850000,805.0
1701938855000,792.0
1701938860000,794.0
1701938865000,785.0
1701938870000,
1701938915000,0.0
1701938920000,0.0
1701938925000,0.0
1701938930000,0.0
1701938935000,0.0
1701938940000,35.0
1701938945000,185.0
1701938950000,273.0
1701938955000,328.0
1701938960000,380.0
1701938965000,416.0
1701938970000,431.0
1701938975000,455.0
1701938980000,512.0
1701938985000,580.0
1701938990000,641.0
1701938995000,703.0
1701939000000,744.0
1701939005000,730.0
1701939010000,726.0
1701939015000,733.0
1701939020000,732.0
1701939025000,722.0
1701939030000,737.0
1701939035000,739.0
1701939040000,745.0
1701939045000,740.0
1701939050000,734.0
1701939055000,737.0
1701939060000,750.0
1701939065000,748.0
1701939070000,734.0
1701939075000,730.0
1701939080000,719.0
1701939085000,731.0
1701939090000,726.0
1701939095000,725.0
1701939100000,729.0
1701939105000,741.0
1701939110000,745.0
1701939115000,744.0
1701939120000,729.0
1701939125000,727.0
1701939130000,734.0
1701939135000,738.0
1701939140000,746.0
1701939145000,746.0
1701939150000,755.0
1701939155000,757.0
1701939160000,743.0
1701939165000,736.0
1701939170000,744.0
1701939175000,736.0
1701939180000,746.0
1701939185000,744.0
1701939190000,741.0
1701939195000,737.0
1701939200000,748.0
1701939205000,749.0
1701939210000,734.0
1701939215000,733.0
1701939220000,734.0
1701939225000,739.0
1701939230000,738.0
1701939235000,735.0
1701939240000,725.0
1701939245000,741.0
1701939250000,737.0
1701939255000,739.0
1701939260000,726.0
1701939265000,731.0
1701939270000,743.0
1701939275000,743.0
1701939280000,755.0
1701939285000,753.0
1701939290000,745.0
1701939295000,746.0
1701939300000,754.0
1701939305000,750.0
1701939310000,759.0
1701939315000,768.0
1701939320000,778.0
1701939325000,767.0
1701939330000,762.0
1701939335000,771.0
1701939340000,764.0
1701939345000,761.0
1701939350000,757.0
1701939355000,761.0
1701939360000,752.0
1701939365000,745.0
1701939370000,
1701939410000,0.0
1701939415000,0.0
1701939420000,0.0
1701939425000,0.0
1701939430000,0.0
1701939435000,154.0
1701939440000,228.0
1701939445000,287.0
1701939450000,329.0
1701939455000,341.0
1701939460000,364.0
1701939465000,395.0
1701939470000,410.0
1701939475000,421.0
1701939480000,477.0
1701939485000,524.0
1701939490000,579.0
1701939495000,588.0
1701939500000,600.0
1701939505000,595.0
1701939510000,599.0
1701939515000,612.0
1701939520000,622.0
1701939525000,623.0
1701939530000,638.0
1701939535000,644.0
1701939540000,639.0
1701939545000,651.0
1701939550000,666.0
1701939555000,656.0
1701939560000,654.0
1701939565000,665.0
1701939570000,668.0
1701939575000,670.0
1701939580000,659.0
1701939585000,657.0
1701939590000,645.0
1701939595000,667.0
1701939600000,671.0
1701939605000,668.0
1701939610000,643.0
1701939615000,643.0
1701939620000,644.0
1701939625000,648.0
1701939630000,644.0
1701939635000,648.0
1701939640000,661.0
1701939645000,669.0
1701939650000,676.0
1701939655000,664.0
1701939660000,666.0
1701939665000,677.0
1701939670000,686.0
1701939675000,691.0
1701939680000,688.0
1701939685000,691.0
1701939690000,704.0
1701939695000,702.0
1701939700000,699.0
1701939705000,691.0
1701939710000,703.0
1701939715000,702.0
1701939720000,698.0
1701939725000,683.0
1701939730000,687.0
1701939735000,691.0
1701939740000,701.0
1701939745000,696.0
1701939750000,687.0
1701939755000,681.0
1701939760000,680.0
1701939765000,695.0
1701939770000,680.0
1701939775000,681.0
1701939780000,688.0
1701939785000,704.0
1701939790000,708.0
1701939795000,698.0
1701939800000,688.0
1701939805000,693.0
1701939810000,691.0
1701939815000,701.0
1701939820000,697.0
1701939825000,685.0
1701939830000,694.0
1701939835000,685.0
1701939840000,681.0
1701939845000,681.0
1701939850000,677.0
1701939855000,692.0
1701939860000,699.0
1701939865000,679.0
1701939870000,
1701939915000,0.0
1701939920000,0.0
1701939925000,0.0
1701939930000,0.0
1701939935000,0.0
1701939940000,121.0
1701939945000,223.0
1701939950000,275.0
1701939955000,287.0
1701939960000,309.0
1701939965000,345.0
1701939970000,354.0
1701939975000,370.0
1701939980000,416.0
1701939985000,460.0
1701939990000,519.0
1701939995000,575.0
1701940000000,579.0
1701940005000,571.0
1701940010000,570.0
1701940015000,593.0
1701940020000,592.0
1701940025000,589.0
1701940030000,607.0
1701940035000,614.0
1701940040000,612.0
1701940045000,631.0
1701940050000,633.0
1701940055000,627.0
1701940060000,620.0
1701940065000,629.0
1701940070000,637.0
1701940075000,631.0
1701940080000,630.0
1701940085000,635.0
1701940090000,627.0
1701940095000,624.0
1701940100000,632.0
1701940105000,621.0
1701940110000,626.0
1701940115000,618.0
1701940120000,625.0
1701940125000,622.0
1701940130000,611.0
1701940135000,603.0
1701940140000,619.0
1701940145000,614.0
1701940150000,619.0
1701940155000,621.0
1701940160000,622.0
1701940165000,616.0
1701940170000,607.0
1701940175000,650.0
1701940180000,647.0
1701940185000,639.0
1701940190000,650.0
1701940195000,674.0
1701940200000,681.0
1701940205000,689.0
1701940210000,694.0
1701940215000,686.0
1701940220000,679.0
1701940225000,687.0
1701940230000,679.0
1701940235000,645.0
1701940240000,644.0
1701940245000,641.0
1701940250000,641.0
1701940255000,634.0
1701940260000,620.0
1701940265000,602.0
1701940270000,588.0
1701940275000,593.0
1701940280000,610.0
1701940285000,607.0
1701940290000,606.0
1701940295000,610.0
1701940300000,625.0
1701940305000,635.0
1701940310000,624.0
1701940315000,618.0
1701940320000,607.0
1701940325000,624.0
1701940330000,627.0
1701940335000,640.0
1701940340000,616.0
1701940345000,620.0
1701940350000,629.0
1701940355000,621.0
1701940360000,601.0
1701940365000,599.0
1701940370000,
1701940420000,0.0
1701940425000,0.0
1701940430000,123.0
1701940435000,245.0
1701940440000,308.0
1701940445000,293.0
1701940450000,294.0
1701940455000,314.0
1701940460000,313.0
1701940465000,314.0
1701940470000,311.0
1701940475000,310.0
1701940480000,303.0
1701940485000,328.0
1701940490000,344.0
1701940495000,332.0
1701940500000,329.0
1701940505000,346.0
1701940510000,352.0
1701940515000,345.0
1701940520000,357.0
1701940525000,364.0
1701940530000,373.0
1701940535000,389.0
1701940540000,404.0
1701940545000,410.0
1701940550000,407.0
1701940555000,410.0
1701940560000,411.0
1701940565000,416.0
1701940570000,415.0
1701940575000,420.0
1701940580000,424.0
1701940585000,420.0
1701940590000,428.0
1701940595000,429.0
1701940600000,437.0
1701940605000,451.0
1701940610000,463.0
1701940615000,470.0
1701940620000,481.0
1701940625000,468.0
1701940630000,482.0
1701940635000,494.0
1701940640000,485.0
1701940645000,491.0
1701940650000,489.0
1701940655000,481.0
1701940660000,476.0
1701940665000,463.0
1701940670000,455.0
1701940675000,457.0
1701940680000,445.0
1701940685000,459.0
1701940690000,447.0
1701940695000,434.0
1701940700000,443.0
1701940705000,445.0
1701940710000,450.0
1701940715000,451.0
1701940720000,446.0
1701940725000,452.0
1701940730000,457.0
1701940735000,452.0
1701940740000,454.0
1701940745000,444.0
1701940750000,448.0
1701940755000,456.0
1701940760000,461.0
1701940765000,459.0
1701940770000,450.0
1701940775000,456.0
1701940780000,464.0
1701940785000,474.0
1701940790000,465.0
1701940795000,472.0
1701940800000,467.0
1701940805000,475.0
1701940810000,474.0
1701940815000,472.0
1701940820000,465.0
1701940825000,462.0
1701940830000,465.0
1701940835000,460.0
1701940840000,459.0
1701940845000,443.0
1701940850000,450.0
1701940855000,451.0
1701940860000,445.0
1701940865000,450.0
1701940870000,440.0
1701940875000,427.0
1701940880000,419.0
1701940885000,414.0
1701940890000,403.0
1701940895000,396.0
1701940900000,388.0
1701940905000,399.0
1701940910000,386.0
1701940915000,374.0
1701940920000,378.0
1701940925000,371.0
1701940930000,378.0
1701940935000,388.0
1701940940000,389.0
1701940945000,401.0
1701940950000,413.0
1701940955000,434.0
1701940960000,454.0
1701940965000,457.0
1701940970000,467.0
1701940975000,479.0
1701940980000,483.0
1701940985000,495.0
