Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,22446.0
10,22446.0
15,22446.0
20,22446.0
25,527721.0
30,2676755.0
35,3739303.0
40,6232994.0
45,7847121.0
50,10414183.0
55,12164275.0
60,6327603.0
65,7691546.0
70,2637376.0
75,2637376.0
80,6410286.0
85,6084420.0
90,2428553.0
95,7699757.0
100,7076403.0
105,3315504.0
110,4451715.0
115,6592122.0
120,2204018.0
125,4501864.0
130,6722578.0
135,4432779.0
140,6759751.0
145,9043490.0
150,8182576.0
155,6881639.0
160,8821931.0
165,4164548.0
170,6043877.0
175,6043877.0
180,11020059.0
185,4822277.0
190,10325097.0
195,12467922.0
200,3976694.0
205,5470258.0
210,8231696.0
215,2867622.0
220,5670952.0
225,8575159.0
230,10586585.0
235,5101917.0
240,9987190.0
245,9080102.0
250,6795394.0
255,9217306.0
260,9217306.0
265,3919762.0
270,6593503.0
275,12298842.0
280,5408892.0
285,11136950.0
290,11136950.0
295,13674991.0
300,8407765.0
305,11762808.0
310,14647629.0
315,8288022.0
320,10894962.0
325,14225410.0
330,6558203.0
335,12287823.0
340,15263195.0
345,4922073.0
350,7471536.0
355,12963680.0
360,6807024.0
365,10149592.0
370,11941195.0
375,5352189.0
380,8423233.0
385,11981606.0
390,13858189.0
395,6747637.0
400,12889828.0
405,15363105.0
410,8782013.0
415,8782013.0
420,15567840.0
425,7726787.0
430,12869281.0
435,12869281.0
440,6462300.0
445,
490,-1.0
495,-1.0
500,-1.0
505,7041045.0
510,7041045.0
515,10684010.0
520,6747066.0
525,13212160.0
530,16089818.0
535,9491476.0
540,9491476.0
545,14296109.0
550,7164321.0
555,10823430.0
560,14201040.0
565,5401445.0
570,9379329.0
575,11467974.0
580,6799624.0
585,10915373.0
590,14623038.0
595,5500325.0
600,9836545.0
605,15557578.0
610,20082963.0
615,8526352.0
620,13681328.0
625,21109637.0
630,5854696.0
635,13231555.0
640,12204365.0
645,7964622.0
650,13123582.0
655,16722392.0
660,6053805.0
665,12278414.0
670,17750726.0
675,21296186.0
680,11123702.0
685,15809763.0
690,17601895.0
695,7127255.0
700,15246402.0
705,19994186.0
710,7349511.0
715,12515874.0
720,18143146.0
725,7847293.0
730,11762937.0
735,16829228.0
740,7463412.0
745,12835943.0
750,17241487.0
755,9652269.0
760,16264918.0
765,23670545.0
770,26160225.0
775,8800848.0
780,8800848.0
785,11604446.0
790,5450318.0
795,9230975.0
800,14272451.0
805,6082409.0
810,9724811.0
815,14563034.0
820,6135234.0
825,11287942.0
830,15130742.0
835,14276574.0
840,11285469.0
845,15488489.0
850,14276545.0
855,7257980.0
860,15790264.0
865,21459453.0
870,11044707.0
875,16434982.0
880,23916876.0
885,8449063.0
890,14202599.0
895,20087797.0
900,8649404.0
905,14475208.0
910,20369220.0
915,8892603.0
920,14353704.0
925,20574768.0
930,25299761.0
935,13278526.0
940,13278526.0
945,18543616.0
950,
995,-1.0
1000,-1.0
1005,-1.0
1010,4896928.0
1015,10890619.0
1020,8233775.0
1025,12595212.0
1030,19046791.0
1035,9258904.0
1040,14877302.0
1045,19847854.0
1050,17780630.0
1055,7878782.0
1060,19015025.0
1065,22611905.0
1070,7699427.0
1075,13477123.0
1080,24313507.0
1085,10322734.0
1090,16056042.0
1095,21712688.0
1100,8986456.0
1105,14019649.0
1110,20339381.0
1115,7744283.0
1120,13589745.0
1125,18822869.0
1130,16371338.0
1135,13236977.0
1140,18448784.0
1145,20833650.0
1150,6351283.0
1155,11379402.0
1160,17741502.0
1165,7499857.0
1170,12899145.0
1175,18248101.0
1180,8024334.0
1185,13581033.0
1190,18432619.0
1195,15506752.0
1200,11532516.0
1205,15550688.0
1210,13221259.0
1215,11764226.0
1220,15686971.0
1225,14077546.0
1230,10200457.0
1235,15449341.0
1240,20276392.0
1245,6086671.0
1250,11595021.0
1255,16248584.0
1260,7293289.0
1265,12483969.0
1270,17728573.0
1275,7354101.0
1280,11541096.0
1285,16023203.0
1290,13497552.0
1295,11873286.0
