,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737516375000,0.0
1737516380000,0.0
1737516385000,0.0
1737516390000,106.35
1737516395000,600.4666666666
1737516400000,659.9333333333
1737516405000,9537.85
1737516410000,12201.266666659998
1737516415000,17517.88333333
1737516420000,21562.3
1737516425000,25247.96666666
1737516430000,33692.966666659995
1737516435000,39092.91666666
1737516440000,39092.91666666
1737516445000,48238.25
1737516450000,50319.96666666
1737516455000,49825.85
1737516460000,55739.56666666
1737516465000,48194.38333333
1737516470000,45822.55
1737516475000,46282.65
1737516480000,42238.233333330005
1737516485000,44284.05
1737516490000,35839.05
1737516495000,31004.85
1737516500000,31004.85
1737516505000,
1737516520000,0.0
1737516525000,0.0
1737516530000,70.8833333333
1737516535000,1876.5333333332999
1737516540000,9648.35
1737516545000,15890.1
1737516550000,21509.63333333
1737516555000,23499.85
1737516560000,27950.4
1737516565000,34207.1
1737516570000,39897.2
1737516575000,46203.06666666
1737516580000,53717.8
1737516585000,57617.21666666
1737516590000,57546.33333333
1737516595000,55740.68333333
1737516600000,47968.866666660004
1737516605000,41727.11666666
1737516610000,36107.58333333
1737516615000,34117.36666666
1737516620000,
