,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737516375000,1000.0
1737516380000,1000.0
1737516385000,0.0
1737516390000,0.0
1737516395000,0.0
1737516400000,0.0
1737516405000,28.0
1737516410000,190.0
1737516415000,306.0
1737516420000,393.0
1737516425000,460.0
1737516430000,514.0
1737516435000,559.0
1737516440000,595.0
1737516445000,739.0
1737516450000,822.0
1737516455000,899.0
1737516460000,980.0
1737516465000,1000.0
1737516470000,1000.0
1737516475000,1000.0
1737516480000,1000.0
1737516485000,1000.0
1737516490000,1000.0
1737516495000,1000.0
1737516500000,1000.0
1737516505000,
1737516525000,1000.0
1737516530000,908.0
1737516535000,954.0
1737516540000,970.0
1737516545000,977.0
1737516550000,982.0
1737516555000,985.0
1737516560000,987.0
1737516565000,989.0
1737516570000,990.0
1737516575000,991.0
1737516580000,992.0
1737516585000,993.0
1737516590000,1000.0
1737516595000,1000.0
1737516600000,1000.0
1737516605000,1000.0
1737516610000,1000.0
1737516615000,1000.0
1737516620000,
