,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737202660000,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,388.0,17974000.0,13309000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202665000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,904.0,330.0,213.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202670000,2.0,10.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,9856000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202675000,10.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,62.0,1330000.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202680000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,38511000.0,2914.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202685000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,73953000.0,219.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202690000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,106200000.0,157.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202695000,10.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,58.0,127.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202700000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,143.0,282.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202705000,9.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,88704000.0,180.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202710000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,6.0,233.0,363.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202715000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,98046000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202720000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8838000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202725000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,6.0,288.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202730000,9.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,30636000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202735000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2736000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202740000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,118.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202745000,5.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,10.0,361.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202750000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,14200000.0,120.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202755000,10.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,10.0,9.0,2560000.0,120.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202760000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2646000.0,167.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202765000,9.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3.0,154.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202770000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2.0,111.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737202775000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,14103000.0,224.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
