,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737207860000,1000.0
1737207865000,465.0
1737207870000,386.0
1737207875000,250.0
1737207880000,319.0
1737207885000,452.0
1737207890000,543.0
1737207895000,609.0
1737207900000,658.0
1737207905000,696.0
1737207910000,726.0
1737207915000,751.0
1737207920000,772.0
1737207925000,817.0
1737207930000,874.0
1737207935000,960.0
1737207940000,999.0
1737207945000,1000.0
1737207950000,1000.0
1737207955000,1000.0
1737207960000,1000.0
1737207965000,1000.0
1737207970000,1000.0
1737207975000,1000.0
1737207980000,1000.0
1737207985000,1000.0
1737207990000,1000.0
1737207995000,1000.0
1737208000000,1000.0
1737208005000,1000.0
1737208010000,1000.0
1737208015000,1000.0
1737208020000,1000.0
1737208025000,1000.0
1737208030000,1000.0
1737208035000,1000.0
1737208040000,1000.0
1737208045000,1000.0
1737208050000,1000.0
1737208055000,1000.0
1737208060000,1000.0
1737208065000,1000.0
1737208070000,1000.0
1737208075000,1000.0
1737208080000,1000.0
1737208085000,1000.0
1737208090000,1000.0
1737208095000,1000.0
1737208100000,
