,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737802870000,-9.223372036854776e+18
1737802875000,-9.223372036854776e+18
1737802880000,-9.223372036854776e+18
1737802885000,-9.223372036854776e+18
1737802890000,-9.223372036854776e+18
1737802895000,-9.223372036854776e+18
1737802900000,-9.223372036854776e+18
1737802905000,-9.223372036854776e+18
1737802910000,-9.223372036854776e+18
1737802915000,-9.223372036854776e+18
1737802920000,-9.223372036854776e+18
1737802925000,-9.223372036854776e+18
1737802930000,-9.223372036854776e+18
1737802935000,-9.223372036854776e+18
1737802940000,-9.223372036854775e+18
1737802945000,-9.223372036854775e+18
1737802950000,-9.223372036854775e+18
1737802955000,-9.223372036854775e+18
1737802960000,-9.223372036854775e+18
1737802965000,-9.223372036854775e+18
1737802970000,-9.223372036854775e+18
1737802975000,-9.223372036854775e+18
1737802980000,-9.223372036854775e+18
1737802985000,-9.223372036854775e+18
1737802990000,-9.223372036854775e+18
1737802995000,-9.223372036854775e+18
1737803000000,-9.223372036854775e+18
1737803005000,-9.223372036854775e+18
1737803010000,-9.223372036854775e+18
1737803015000,-9.223372036854775e+18
1737803020000,-9.223372036854775e+18
1737803025000,-9.223372036854775e+18
1737803030000,-9.223372036854775e+18
1737803035000,-9.223372036854775e+18
1737803040000,-9.223372036854775e+18
1737803045000,-9.223372036854775e+18
1737803050000,-9.223372036854775e+18
1737803055000,-9.223372036854775e+18
1737803060000,-9.223372036854775e+18
1737803065000,-9.223372036854775e+18
1737803070000,-9.223372036854775e+18
1737803075000,-9.223372036854775e+18
1737803080000,-9.223372036854775e+18
1737803085000,-9.223372036854775e+18
1737803090000,-9.223372036854775e+18
1737803095000,-9.223372036854775e+18
1737803100000,-9.223372036854775e+18
1737803105000,-9.223372036854775e+18
1737803110000,-9.223372036854775e+18
1737803115000,-9.223372036854775e+18
1737803120000,
1737803145000,-9.223372036854776e+18
1737803150000,-9.223372036854776e+18
1737803155000,-9.223372036854776e+18
1737803160000,-9.223372036854776e+18
1737803165000,-9.223372036854776e+18
1737803170000,-9.223372036854776e+18
1737803175000,-9.223372036854776e+18
1737803180000,-9.223372036854776e+18
1737803185000,-9.223372036854776e+18
1737803190000,-9.223372036854776e+18
1737803195000,-9.223372036854776e+18
1737803200000,-9.223372036854776e+18
1737803205000,-9.223372036854776e+18
