,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737212720000,0.0
1737212725000,783.2333333333
1737212730000,2398.6
1737212735000,2398.6
1737212740000,6321.8
1737212745000,13796.533333329999
1737212750000,16173.68333333
1737212755000,16173.68333333
1737212760000,18853.25
1737212765000,30274.833333330003
1737212770000,30909.41666666
1737212775000,30909.41666666
1737212780000,33559.76666666
1737212785000,37331.33333333
1737212790000,35715.966666659995
1737212795000,40071.43333333
1737212800000,37376.56666666
1737212805000,29901.833333330003
1737212810000,33631.06666666
1737212815000,33631.06666666
1737212820000,34334.68333333
1737212825000,22913.1
1737212830000,22278.516666659998
1737212835000,26235.55
1737212840000,25073.41666666
1737212845000,25072.9
1737212850000,25072.9
1737212855000,26551.016666659998
1737212860000,25322.683333330002
1737212865000,31070.55
1737212870000,24964.16666666
1737212875000,28802.46666666
1737212880000,27253.46666666
1737212885000,27881.9
1737212890000,34457.8
1737212895000,31823.55
1737212900000,34454.56666666
1737212905000,30225.45
1737212910000,36076.0
1737212915000,30242.41666666
1737212920000,36076.68333333
1737212925000,30328.816666659997
1737212930000,32336.35
1737212935000,32040.383333330003
1737212940000,30206.2
1737212945000,35664.65
1737212950000,29088.75
1737212955000,33338.68333333
1737212960000,
