,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737216935000,0.0
1737216940000,423.4666666666
1737216945000,2665.7666666666
1737216950000,2665.7666666666
1737216955000,6527.85
1737216960000,9684.45
1737216965000,22604.21666666
1737216970000,29353.65
1737216975000,29353.65
1737216980000,29353.65
1737216985000,36077.13333333
1737216990000,39158.65
1737216995000,39158.65
1737217000000,39136.13333333
1737217005000,43123.13333333
1737217010000,43123.13333333
1737217015000,45166.83333333
1737217020000,42010.233333330005
1737217025000,30896.36666666
1737217030000,28161.333333330003
1737217035000,28161.333333330003
1737217040000,29650.15
1737217045000,22926.66666666
1737217050000,22729.53333333
1737217055000,31157.46666666
1737217060000,30756.516666659998
1737217065000,30581.11666666
1737217070000,30581.11666666
1737217075000,28130.35
1737217080000,30271.8
1737217085000,30852.53333333
1737217090000,30481.333333330003
1737217095000,30481.333333330003
1737217100000,33195.716666659995
1737217105000,35229.4
1737217110000,40492.56666666
1737217115000,39118.86666666
1737217120000,39118.86666666
1737217125000,37586.55
1737217130000,38815.25
1737217135000,36840.08333333
1737217140000,39319.43333333
1737217145000,37266.61666666
1737217150000,38955.43333333
1737217155000,38955.43333333
1737217160000,40821.65
1737217165000,38787.966666659995
1737217170000,31791.55
1737217175000,27205.3
1737217180000,
