,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737802235000,29390.316666659997,29595.98333333,,
1737802240000,28368.15,30436.066666659997,,
1737802245000,,,,
1737802265000,,0.0,,
1737802270000,0.0,0.0,0.0,
1737802275000,4064.46666667,5394.36666667,4921.26666667,
1737802280000,7437.0,7311.01666666,7301.31666666,
1737802285000,9514.58333333,9342.15,9323.783333329999,
1737802290000,11647.466666659999,13317.23333333,12369.95,
1737802295000,15392.9,15157.466666659999,15106.6,
1737802300000,17571.1,17278.4,17218.33333333,
1737802305000,19442.2,19945.86666666,19067.4,
1737802310000,23757.0,23634.066666659997,23291.21666666,
1737802315000,26127.91666666,27247.383333330003,25828.36666666,
1737802320000,28600.75,29539.516666659998,28833.73333333,
1737802325000,32006.4,31483.016666659998,31361.766666659998,
1737802330000,33557.65,33240.28333333,32877.983333330005,
1737802335000,31994.133333330003,31704.75,30677.1,
1737802340000,32616.11666666,32070.71666666,31918.86666666,
1737802345000,32242.11666666,31717.133333330003,31580.433333330002,
1737802350000,32276.66666666,30332.53333333,30666.566666659997,
1737802355000,30755.55,31599.85,31238.21666666,
1737802360000,31715.15,31205.683333330002,31096.4,
1737802365000,31727.45,30998.41666666,31066.633333330003,
1737802370000,29683.11666666,30501.73333333,30202.066666659997,
1737802375000,29575.5,28446.183333330002,28763.583333330003,
1737802380000,31657.48333333,30495.11666666,30174.46666666,
1737802385000,30852.1,31663.25,31043.133333330003,
1737802390000,32535.55,31789.35,31905.333333330003,
1737802395000,31933.066666659997,30436.316666659997,31016.66666666,
1737802400000,30454.36666666,31585.91666666,30706.95,
1737802405000,32320.183333330002,31808.083333330003,31687.566666659997,
1737802410000,31976.6,31235.816666659997,31323.35,
1737802415000,31936.816666659997,31304.86666666,30921.53333333,
1737802420000,32554.633333330003,32045.91666666,31908.883333330003,
1737802425000,32386.8,32621.133333330003,31709.683333330002,
1737802430000,32892.9,31840.266666659998,32051.73333333,
1737802435000,33987.4,32508.75,33276.91666666,
1737802440000,31429.41666666,30753.16666666,30812.91666666,
1737802445000,31662.35,30821.91666666,31194.0,
1737802450000,32101.4,32719.5,32542.7,
1737802455000,33077.216666659995,31849.016666659998,32409.433333330002,
1737802460000,32776.28333333,30943.45,31311.55,
1737802465000,31739.933333330002,32855.1,31435.6,
1737802470000,33713.983333330005,32914.15,33038.33333333,
1737802475000,33151.86666666,31576.78333333,31759.53333333,
1737802480000,31575.0,32498.03333333,31331.65,
1737802485000,33593.13333333,31636.16666666,32927.45,
1737802490000,32551.433333330002,31126.53333333,30907.15,
1737802495000,31633.48333333,33002.33333333,31118.71666666,
1737802500000,33304.61666666,32135.016666659998,32630.11666666,
1737802505000,32309.05,30722.65,30626.583333330003,
1737802510000,30831.55,30993.766666659998,29614.383333330003,
1737802515000,31598.65,,30956.61666666,
1737802520000,,,,
1737802540000,0.0,,0.0,0.0
1737802545000,0.0,0.0,0.0,0.0
1737802550000,3358.28333333,4204.91666667,4207.28333333,3795.65
1737802555000,5723.98333333,5832.26666667,6599.03333333,5651.35
1737802560000,8917.65,8868.91666666,8879.58333333,8817.26666666
1737802565000,10499.4,11229.66666666,11764.98333333,10852.8
1737802570000,13380.85,13304.46666666,13339.38333333,13239.03333333
1737802575000,15441.81666666,16270.08333333,16323.21666666,16081.08333333
1737802580000,17613.26666666,18468.85,19219.66666666,17414.15
1737802585000,20103.01666666,19978.18333333,20401.93333333,19890.83333333
1737802590000,23691.43333333,23716.53333333,23770.23333333,23590.73333333
1737802595000,26602.28333333,26672.9,26732.23333333,26533.7
1737802600000,28536.06666666,28740.51666666,29553.78333333,28213.43333333
1737802605000,31216.41666666,31042.31666666,31109.21666666,30877.16666666
1737802610000,29357.18333333,29529.2,29666.41666666,28941.36666666
1737802615000,30186.81666666,29871.95,29184.46666666,29860.11666666
1737802620000,29274.48333333,29437.08333333,29514.71666666,29282.63333333
1737802625000,29801.31666666,29072.05,28866.25,29016.1
1737802630000,29820.76666666,29759.11666666,29819.03333333,29590.01666666
1737802635000,29326.53333333,28716.93333333,29272.36666666,28429.83333333
1737802640000,30084.43333333,28958.68333333,28317.98333333,29758.8
1737802645000,29193.6,29638.25,29939.7,29397.21666666
1737802650000,28396.96666666,28080.53333333,28141.75,27928.55
1737802655000,26750.75,27518.16666666,27761.73333333,26637.71666666
1737802660000,28410.1,27897.75,27873.41666666,28119.96666666
1737802665000,28258.55,28103.8,28174.18333333,27949.95
1737802670000,28560.46666666,27977.81666666,28405.38333333,28102.16666666
1737802675000,28160.21666666,28012.61666666,28082.96666666,27858.2
1737802680000,27459.71666666,28590.26666666,28655.66666666,27695.85
1737802685000,28259.36666666,27843.51666666,27671.6,27904.2
1737802690000,27318.96666666,28444.95,28510.86666666,27785.68333333
1737802695000,28371.51666666,27750.81666666,27601.06666666,27828.75
1737802700000,28160.18333333,28213.45,28274.36666666,28048.41666666
1737802705000,28354.5,27608.13333333,27292.18333333,27516.11666666
1737802710000,28192.1,28049.48333333,28122.4,27879.98333333
1737802715000,28597.56666666,27539.3,27929.7,27869.56666666
1737802720000,27664.683333330002,27506.066666659997,26915.4,27356.5
1737802725000,26756.23333333,27305.86666666,27361.28333333,27029.66666666
1737802730000,28184.86666666,27888.883333330003,28145.516666659998,27874.65
1737802735000,28596.683333330002,28451.516666659998,28512.833333330003,28297.78333333
1737802740000,28288.61666666,28128.71666666,28188.86666666,27887.53333333
1737802745000,28569.65,28409.91666666,28470.8,28266.683333330002
1737802750000,28080.16666666,27675.016666659998,27758.266666659998,27401.75
1737802755000,28040.3,27924.96666666,28403.833333330003,27733.816666659997
1737802760000,28483.15,28172.46666666,28228.48333333,28014.2
1737802765000,28091.55,28307.6,28840.73333333,28006.11666666
1737802770000,28607.633333330003,28438.28333333,28505.86666666,28285.083333330003
1737802775000,28427.46666666,29272.11666666,28836.933333330002,28692.433333330002
1737802780000,28812.183333330002,28654.36666666,28713.1,28479.75
1737802785000,28942.566666659997,28944.21666666,,28847.016666659998
1737802790000,,,,
