,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737212070000,0.0
1737212075000,709.5666666666
1737212080000,2535.9
1737212085000,2535.9
1737212090000,7466.76666666
1737212095000,12498.116666659998
1737212100000,16730.41666666
1737212105000,23239.6
1737212110000,27621.95
1737212115000,27621.95
1737212120000,34353.35
1737212125000,38760.18333333
1737212130000,38760.18333333
1737212135000,39769.01666666
1737212140000,42695.78333333
1737212145000,42695.78333333
1737212150000,41754.4
1737212155000,38978.75
1737212160000,34746.45
1737212165000,33943.3
1737212170000,29560.95
1737212175000,31413.78333333
1737212180000,24682.383333330003
1737212185000,23084.48333333
1737212190000,30102.16666666
1737212195000,33641.75
1737212200000,33571.51666666
1737212205000,36902.2
1737212210000,32912.716666659995
1737212215000,36742.9
1737212220000,36742.9
1737212225000,33034.1
1737212230000,36990.61666666
1737212235000,35137.78333333
1737212240000,36722.08333333
1737212245000,33913.15
1737212250000,34292.4
1737212255000,33678.38333333
1737212260000,36384.51666666
1737212265000,33389.11666666
1737212270000,39057.33333333
1737212275000,32971.45
1737212280000,38495.11666666
1737212285000,37015.25
1737212290000,33644.16666666
1737212295000,38442.18333333
1737212300000,36857.88333333
1737212305000,40272.66666666
1737212310000,
