,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737199750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199755000,9.0,19.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,198.0,431.0,412.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199760000,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,26823000.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199765000,10.0,9.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,0.0,58.0,4892000.0,39.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199770000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,151.0,179.0,39.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199775000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,39.0,103.0,39.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199780000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,9.0,418.0,507.0,39.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199785000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,266823000.0,126.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199790000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,46.0,298.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199795000,9.0,19.0,2.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,67320000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199800000,9.0,19.0,2.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,6048000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199805000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3.0,402.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199810000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,27.0,548.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199815000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,5553000.0,113.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199820000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,113.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199825000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,5.0,317.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199830000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8973000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199835000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199840000,9.0,20.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,9.0,3.0,315.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199845000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8280000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199850000,9.0,19.0,1.0,0.0,0.0,9.0,2.0,0.0,9.0,9.0,2304000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199855000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2934000.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199860000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,315.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737199865000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,11898000.0,125.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
