,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737533180000,0.0
1737533185000,0.0
1737533190000,0.0
1737533195000,0.0
1737533200000,595.6833333333
1737533205000,595.6833333333
1737533210000,1433.55
1737533215000,8580.23333333
1737533220000,11989.48333333
1737533225000,18742.65
1737533230000,22330.2
1737533235000,24490.516666659998
1737533240000,33758.1
1737533245000,39363.11666666
1737533250000,39363.11666666
1737533255000,43345.216666659995
1737533260000,49479.93333333
1737533265000,49479.93333333
1737533270000,48642.06666666
1737533275000,49209.33333333
1737533280000,45800.08333333
1737533285000,39046.91666666
1737533290000,41139.75
1737533295000,38979.43333333
1737533300000,31439.266666659998
1737533305000,25834.25
1737533310000,29249.933333330002
1737533315000,32892.41666666
1737533320000,34026.716666659995
1737533325000,40236.05
1737533330000,47514.6
1737533335000,40029.716666659995
1737533340000,45626.0
1737533345000,45626.0
1737533350000,44265.8
1737533355000,46203.78333333
1737533360000,44787.233333330005
1737533365000,45592.81666666
1737533370000,42177.13333333
1737533375000,39643.16666666
1737533380000,37862.51666666
1737533385000,39445.45
1737533390000,39684.75
1737533395000,47059.75
1737533400000,41677.41666666
1737533405000,47532.016666660005
1737533410000,43211.83333333
1737533415000,44836.86666666
1737533420000,47242.6
1737533425000,
