,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737533185000,1000.0
1737533190000,0.0
1737533195000,0.0
1737533200000,0.0
1737533205000,0.0
1737533210000,0.0
1737533215000,54.0
1737533220000,189.0
1737533225000,291.0
1737533230000,369.0
1737533235000,433.0
1737533240000,484.0
1737533245000,527.0
1737533250000,670.0
1737533255000,756.0
1737533260000,834.0
1737533265000,917.0
1737533270000,992.0
1737533275000,1000.0
1737533280000,1000.0
1737533285000,1000.0
1737533290000,1000.0
1737533295000,1000.0
1737533300000,1000.0
1737533305000,1000.0
1737533310000,1000.0
1737533315000,1000.0
1737533320000,1000.0
1737533325000,1000.0
1737533330000,1000.0
1737533335000,1000.0
1737533340000,1000.0
1737533345000,1000.0
1737533350000,1000.0
1737533355000,1000.0
1737533360000,1000.0
1737533365000,1000.0
1737533370000,1000.0
1737533375000,1000.0
1737533380000,1000.0
1737533385000,1000.0
1737533390000,1000.0
1737533395000,1000.0
1737533400000,1000.0
1737533405000,1000.0
1737533410000,1000.0
1737533415000,1000.0
1737533420000,1000.0
1737533425000,
