,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737222775000,0.0
1737222780000,0.0
1737222785000,2388.8333333333
1737222790000,2405.0833333333
1737222795000,10978.4
1737222800000,15345.383333329999
1737222805000,15345.383333329999
1737222810000,22666.91666666
1737222815000,26992.11666666
1737222820000,26992.11666666
1737222825000,26992.11666666
1737222830000,27018.46666666
1737222835000,33991.01666666
1737222840000,33991.01666666
1737222845000,32965.9
1737222850000,36755.483333330005
1737222855000,28182.16666666
1737222860000,30646.9
1737222865000,30646.9
1737222870000,28739.73333333
1737222875000,24414.53333333
1737222880000,25752.583333330003
1737222885000,26056.61666666
1737222890000,32643.96666666
1737222895000,25671.41666666
1737222900000,31693.71666666
1737222905000,30441.133333330003
1737222910000,28729.61666666
1737222915000,32361.9
1737222920000,25796.11666666
1737222925000,31638.833333330003
1737222930000,26224.46666666
1737222935000,32360.71666666
1737222940000,31022.66666666
1737222945000,34618.83333333
1737222950000,33238.28333333
1737222955000,33238.28333333
1737222960000,30484.71666666
1737222965000,32951.63333333
1737222970000,31677.05
1737222975000,33462.76666666
1737222980000,33196.83333333
1737222985000,33248.33333333
1737222990000,33248.33333333
1737222995000,32885.85
1737223000000,32885.85
1737223005000,34957.08333333
1737223010000,29723.933333330002
1737223015000,30784.133333330003
1737223020000,
