Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,426.0,1
5,660.1166666666,369.0,0.0,0.0,2556287.0,510.0,1
10,2303.8666666666,311.0,17.0,0.0,6130211.0,101.0,1
15,2303.8666666666,201.0,11.0,0.0,6130211.0,107.0,1
20,4545.33333333,241.0,33.0,41.0,12489165.0,631.0,1
25,11317.0,393.0,205.0,204.0,12489165.0,631.0,1
30,11317.0,494.0,337.0,337.0,12489165.0,631.0,1
35,11588.016666659998,566.0,590.0,590.0,14745070.0,1022.0,1
40,20289.18333333,621.0,633.0,637.0,14745070.0,1022.0,1
45,20289.18333333,663.0,674.0,677.0,14745070.0,1022.0,1
50,20289.18333333,697.0,707.0,709.0,14745070.0,1022.0,1
55,20289.18333333,724.0,733.0,736.0,9165355.0,296.0,1
60,27681.15,747.0,1000.0,1000.0,9165355.0,296.0,1
65,27021.03333333,800.0,1000.0,1000.0,14718253.0,7410.0,1
70,28592.53333333,862.0,1000.0,1000.0,20624537.0,504.0,1
75,31942.6,947.0,1000.0,1000.0,20624537.0,504.0,1
80,30003.11666666,1000.0,1000.0,1000.0,18107038.0,614.0,1
85,28162.75,1000.0,1000.0,1000.0,18107038.0,614.0,1
90,28162.75,1000.0,1000.0,1000.0,15943332.0,370.0,1
95,33895.716666659995,1000.0,1000.0,1000.0,15943332.0,370.0,1
100,25194.55,1000.0,1000.0,1000.0,15881226.0,381.0,1
105,27397.15,1000.0,1000.0,1000.0,19916563.0,645.0,1
110,36707.8,1000.0,1000.0,1000.0,31026963.0,694.0,1
115,42156.16666666,1000.0,1000.0,1000.0,31026963.0,694.0,1
120,34835.56666666,1000.0,1000.0,1000.0,31026963.0,694.0,1
125,36969.75,1000.0,1000.0,1000.0,22782519.0,633.0,1
130,37724.35,1000.0,1000.0,1000.0,22782519.0,633.0,1
135,34374.28333333,1000.0,1000.0,1000.0,22223745.0,463.0,1
140,39875.45,1000.0,1000.0,1000.0,22223745.0,463.0,1
145,34944.15,1000.0,1000.0,1000.0,25419109.0,446.0,1
150,40585.33333333,1000.0,1000.0,1000.0,25419109.0,446.0,1
155,34581.35,1000.0,1000.0,1000.0,18008208.0,435.0,1
160,38015.16666666,1000.0,1000.0,1000.0,18008208.0,435.0,1
165,35812.56666666,1000.0,1000.0,1000.0,18259193.0,1206.0,1
170,31939.65,1000.0,1000.0,1000.0,14139677.0,823.0,1
175,33494.95,1000.0,1000.0,1000.0,37082671.0,901.0,1
180,40712.93333333,1000.0,1000.0,1000.0,37082671.0,901.0,1
185,41427.5,1000.0,1000.0,1000.0,28823085.0,906.0,1
190,40043.7,1000.0,1000.0,1000.0,28823085.0,906.0,1
195,40353.0,1000.0,1000.0,1000.0,37026587.0,558.0,1
200,40395.85,1000.0,1000.0,1000.0,37026587.0,558.0,1
205,40395.85,1000.0,1000.0,1000.0,25253339.0,507.0,1
210,40588.85,1000.0,1000.0,1000.0,25253339.0,507.0,1
215,40588.85,1000.0,1000.0,1000.0,29361219.0,484.0,1
220,43119.51666666,1000.0,1000.0,1000.0,29361219.0,484.0,1
225,43129.91666666,1000.0,1000.0,1000.0,27978237.0,7545.0,1
230,38254.03333333,1000.0,1000.0,1000.0,27978237.0,7545.0,1
235,31250.36666666,1000.0,1000.0,1000.0,7744958.0,296.0,1
240,,,,,7744958.0,296.0,0
245,,,,,7744958.0,296.0,0
250,,,,,,,0
