,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737506830000,0.0
1737506835000,0.0
1737506840000,0.0
1737506845000,32.2
1737506850000,478.1333333333
1737506855000,505.9666666666
1737506860000,6804.81666666
1737506865000,9641.75
1737506870000,15914.41666666
1737506875000,20836.05
1737506880000,24335.86666666
1737506885000,25940.066666659997
1737506890000,39440.58333333
1737506895000,39440.58333333
1737506900000,39440.58333333
1737506905000,49317.866666660004
1737506910000,48871.93333333
1737506915000,48844.1
1737506920000,47001.45
1737506925000,46407.75
1737506930000,40135.08333333
1737506935000,41676.01666666
1737506940000,38176.2
1737506945000,38350.86666666
1737506950000,24850.35
1737506955000,27870.25
1737506960000,34534.11666666
1737506965000,33594.483333330005
1737506970000,37926.0
1737506975000,46979.1
1737506980000,43050.0
1737506985000,46699.516666660005
1737506990000,46699.516666660005
1737506995000,45636.61666666
1737507000000,45906.43333333
1737507005000,46372.116666660004
1737507010000,48305.25
1737507015000,45285.35
1737507020000,38621.483333330005
1737507025000,29651.633333330003
1737507030000,25320.11666666
1737507035000,16267.016666659998
1737507040000,15739.91666666
1737507045000,9847.16666666
1737507050000,9847.16666666
1737507055000,5715.21666667
1737507060000,10319.0
1737507065000,16321.116666659998
1737507070000,22525.75
1737507075000,
