,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737497265000,1000.0
1737497270000,1000.0
1737497275000,0.0
1737497280000,0.0
1737497285000,0.0
1737497290000,0.0
1737497295000,0.0
1737497300000,121.0
1737497305000,245.0
1737497310000,340.0
1737497315000,413.0
1737497320000,472.0
1737497325000,520.0
1737497330000,559.0
1737497335000,702.0
1737497340000,785.0
1737497345000,862.0
1737497350000,945.0
1737497355000,997.0
1737497360000,999.0
1737497365000,1000.0
1737497370000,1000.0
1737497375000,1000.0
1737497380000,1000.0
1737497385000,1000.0
1737497390000,1000.0
1737497395000,1000.0
1737497400000,1000.0
1737497405000,1000.0
1737497410000,1000.0
1737497415000,1000.0
1737497420000,1000.0
1737497425000,1000.0
1737497430000,1000.0
1737497435000,1000.0
1737497440000,1000.0
1737497445000,1000.0
1737497450000,1000.0
1737497455000,1000.0
1737497460000,1000.0
1737497465000,1000.0
1737497470000,1000.0
1737497475000,1000.0
1737497480000,1000.0
1737497485000,1000.0
1737497490000,1000.0
1737497495000,1000.0
1737497500000,1000.0
1737497505000,
