,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737497265000,0.0
1737497270000,0.0
1737497275000,0.0
1737497280000,131.0666666666
1737497285000,584.0166666666
1737497290000,584.0166666666
1737497295000,2817.55
1737497300000,7920.56666666
1737497305000,14111.05
1737497310000,14388.7
1737497315000,20791.733333329998
1737497320000,20791.733333329998
1737497325000,21048.766666659998
1737497330000,32255.15
1737497335000,32255.15
1737497340000,32124.083333330003
1737497345000,39258.983333330005
1737497350000,40831.2
1737497355000,38752.41666666
1737497360000,39868.38333333
1737497365000,33677.9
1737497370000,39551.03333333
1737497375000,33148.0
1737497380000,34611.13333333
1737497385000,34648.41666666
1737497390000,29542.48333333
1737497395000,34454.0
1737497400000,40360.6
1737497405000,32812.233333330005
1737497410000,34747.983333330005
1737497415000,36758.4
1737497420000,33628.16666666
1737497425000,36519.08333333
1737497430000,32935.95
1737497435000,35948.61666666
1737497440000,35992.63333333
1737497445000,39357.53333333
1737497450000,36527.58333333
1737497455000,37691.466666659995
1737497460000,32038.28333333
1737497465000,37575.95
1737497470000,34067.983333330005
1737497475000,37516.38333333
1737497480000,34427.63333333
1737497485000,37437.733333330005
1737497490000,34870.08333333
1737497495000,37316.78333333
1737497500000,35809.63333333
1737497505000,
