,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737231215000,0.0
1737231220000,738.1166666666
1737231225000,2103.2833333332997
1737231230000,2388.3333333333
1737231235000,9389.1
1737231240000,13416.68333333
1737231245000,21250.05
1737231250000,30521.6
1737231255000,30521.6
1737231260000,38865.7
1737231265000,42059.43333333
1737231270000,42059.43333333
1737231275000,46045.53333333
1737231280000,48927.866666660004
1737231285000,47562.7
1737231290000,53236.6
1737231295000,46235.83333333
1737231300000,45245.95
1737231305000,40413.38333333
1737231310000,31141.833333330003
1737231315000,32007.78333333
1737231320000,23663.683333330002
1737231325000,22115.13333333
1737231330000,29489.5
1737231335000,29385.41666666
1737231340000,31478.016666659998
1737231345000,31478.016666659998
1737231350000,28535.16666666
1737231355000,31507.183333330002
1737231360000,28524.766666659998
1737231365000,31167.48333333
1737231370000,31167.48333333
1737231375000,36109.13333333
1737231380000,36109.13333333
1737231385000,35069.18333333
1737231390000,32620.8
1737231395000,29830.6
1737231400000,29937.183333330002
1737231405000,29937.183333330002
1737231410000,32926.28333333
1737231415000,29954.266666659998
1737231420000,32891.16666666
1737231425000,30245.566666659997
1737231430000,30558.683333330002
1737231435000,30220.36666666
1737231440000,30220.36666666
1737231445000,32048.383333330003
1737231450000,35067.0
1737231455000,41793.35
1737231460000,
