,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737231220000,349.0
1737231225000,307.0
1737231230000,204.0
1737231235000,377.0
1737231240000,502.0
1737231245000,585.0
1737231250000,644.0
1737231255000,689.0
1737231260000,723.0
1737231265000,751.0
1737231270000,774.0
1737231275000,793.0
1737231280000,847.0
1737231285000,908.0
1737231290000,992.0
1737231295000,1000.0
1737231300000,1000.0
1737231305000,1000.0
1737231310000,1000.0
1737231315000,1000.0
1737231320000,1000.0
1737231325000,1000.0
1737231330000,1000.0
1737231335000,1000.0
1737231340000,1000.0
1737231345000,1000.0
1737231350000,1000.0
1737231355000,1000.0
1737231360000,1000.0
1737231365000,1000.0
1737231370000,1000.0
1737231375000,1000.0
1737231380000,1000.0
1737231385000,1000.0
1737231390000,1000.0
1737231395000,1000.0
1737231400000,1000.0
1737231405000,1000.0
1737231410000,1000.0
1737231415000,1000.0
1737231420000,1000.0
1737231425000,1000.0
1737231430000,1000.0
1737231435000,1000.0
1737231440000,1000.0
1737231445000,1000.0
1737231450000,1000.0
1737231455000,1000.0
1737231460000,
