,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737532530000,1000.0
1737532535000,1000.0
1737532540000,0.0
1737532545000,0.0
1737532550000,0.0
1737532555000,0.0
1737532560000,0.0
1737532565000,146.0
1737532570000,268.0
1737532575000,360.0
1737532580000,431.0
1737532585000,488.0
1737532590000,534.0
1737532595000,573.0
1737532600000,716.0
1737532605000,798.0
1737532610000,878.0
1737532615000,961.0
1737532620000,995.0
1737532625000,1000.0
1737532630000,1000.0
1737532635000,1000.0
1737532640000,1000.0
1737532645000,1000.0
1737532650000,1000.0
1737532655000,1000.0
1737532660000,1000.0
1737532665000,1000.0
1737532670000,1000.0
1737532675000,1000.0
1737532680000,1000.0
1737532685000,1000.0
1737532690000,1000.0
1737532695000,1000.0
1737532700000,1000.0
1737532705000,1000.0
1737532710000,1000.0
1737532715000,1000.0
1737532720000,1000.0
1737532725000,1000.0
1737532730000,1000.0
1737532735000,1000.0
1737532740000,1000.0
1737532745000,1000.0
1737532750000,1000.0
1737532755000,1000.0
1737532760000,1000.0
1737532765000,1000.0
1737532770000,
