,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737513775000,1000.0
1737513780000,0.0
1737513785000,0.0
1737513790000,0.0
1737513795000,0.0
1737513800000,0.0
1737513805000,102.0
1737513810000,230.0
1737513815000,230.0
1737513820000,327.0
1737513825000,
1737513840000,1000.0
1737513845000,890.0
1737513850000,945.0
1737513855000,964.0
1737513860000,
1737513875000,1000.0
1737513880000,1000.0
1737513885000,
1737513920000,1000.0
1737513925000,852.0
1737513930000,926.0
1737513935000,951.0
1737513940000,
1737513985000,1000.0
1737513990000,1000.0
1737513995000,868.0
1737514000000,934.0
1737514005000,
