,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength
,Source:_Source2
,0
Timestamp,
1737513775000,0.0
1737513780000,0.0
1737513785000,0.0
1737513790000,1.0
1737513795000,0.0
1737513800000,0.0
1737513805000,11.0
1737513810000,11.0
1737513815000,11.0
1737513820000,11.0
1737513825000,
1737513840000,9.0
1737513845000,9.0
1737513850000,9.0
1737513855000,10.0
1737513860000,
1737513875000,9.0
1737513880000,9.0
1737513885000,
1737513915000,0.0
1737513920000,9.0
1737513925000,9.0
1737513930000,9.0
1737513935000,9.0
1737513940000,
1737513985000,0.0
1737513990000,9.0
1737513995000,9.0
1737514000000,9.0
1737514005000,
