,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737198770000,0.0
1737198775000,0.0
1737198780000,1100.5166666666
1737198785000,2233.5333333332997
1737198790000,5769.6
1737198795000,10481.8
1737198800000,14146.633333329999
1737198805000,20817.86666666
1737198810000,22803.15
1737198815000,26573.91666666
1737198820000,28422.25
1737198825000,32616.083333330003
1737198830000,32845.8
1737198835000,32845.8
1737198840000,33994.966666659995
1737198845000,36417.4
1737198850000,32881.33333333
1737198855000,28169.133333330003
1737198860000,27839.35
1737198865000,23644.383333330003
1737198870000,21659.1
1737198875000,18743.38333333
1737198880000,17224.266666659998
1737198885000,17204.7
1737198890000,21954.21666666
1737198895000,26107.28333333
1737198900000,29090.96666666
1737198905000,29054.1
1737198910000,31464.78333333
1737198915000,33552.65
1737198920000,33756.35
1737198925000,31280.083333330003
1737198930000,33277.6
1737198935000,35769.76666666
1737198940000,35440.55
1737198945000,31266.28333333
1737198950000,27290.35
1737198955000,25411.98333333
1737198960000,26105.66666666
1737198965000,25413.183333330002
1737198970000,27717.383333330003
1737198975000,30068.48333333
1737198980000,31932.78333333
1737198985000,32210.316666659997
1737198990000,31909.71666666
1737198995000,32774.83333333
1737199000000,32774.83333333
1737199005000,33600.05
1737199010000,33029.466666659995
1737199015000,
