,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737198775000,1000.0
1737198780000,817.0
1737198785000,759.0
1737198790000,839.0
1737198795000,879.0
1737198800000,903.0
1737198805000,920.0
1737198810000,931.0
1737198815000,940.0
1737198820000,947.0
1737198825000,952.0
1737198830000,956.0
1737198835000,960.0
1737198840000,975.0
1737198845000,1000.0
1737198850000,1000.0
1737198855000,1000.0
1737198860000,1000.0
1737198865000,1000.0
1737198870000,1000.0
1737198875000,1000.0
1737198880000,1000.0
1737198885000,1000.0
1737198890000,1000.0
1737198895000,1000.0
1737198900000,1000.0
1737198905000,1000.0
1737198910000,1000.0
1737198915000,1000.0
1737198920000,1000.0
1737198925000,1000.0
1737198930000,1000.0
1737198935000,1000.0
1737198940000,1000.0
1737198945000,1000.0
1737198950000,1000.0
1737198955000,1000.0
1737198960000,1000.0
1737198965000,1000.0
1737198970000,1000.0
1737198975000,1000.0
1737198980000,1000.0
1737198985000,1000.0
1737198990000,1000.0
1737198995000,1000.0
1737199000000,1000.0
1737199005000,1000.0
1737199010000,1000.0
1737199015000,
