Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
80,31607.016666659998,,,,,,,,840.0,,,,,,,,840.0,749.0,,,1
85,31607.016666659998,,,,,,,,924.0,,,,,,,,923.0,832.0,,,1
90,31898.78333333,,,,,,,,986.0,,,,,,,,1000.0,1000.0,,,1
95,35150.1,,,,,,,,996.0,,,,,,,,1000.0,999.0,,,1
100,34164.5,,,,,,,,997.0,,,,,,,,1000.0,1000.0,,,1
105,27621.28333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
110,27390.71666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
115,21704.95,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
120,21426.516666659998,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
125,17799.7,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
130,22213.21666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
135,19941.03333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
140,18649.83333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
145,23575.91666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
150,24302.3,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
155,23159.05,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
160,24200.15,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
165,24907.3,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
170,24195.66666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
175,24161.73333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
180,24953.41666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
185,28491.4,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
190,24205.35,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
195,28757.78333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
200,27559.6,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
205,28905.0,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
210,27038.36666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
215,26440.41666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
220,28318.16666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
225,28823.73333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
230,28823.73333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
235,28582.333333330003,,,,,,,,1000.0,,,,,,,,1000.0,998.0,,,1
240,27665.91666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
245,23441.316666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
250,25364.35,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
255,24570.41666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
260,25360.03333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
265,23257.05,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
270,25873.1,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
275,22364.78333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
280,24069.21666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
285,23216.55,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
290,23216.55,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
295,23471.633333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
300,23860.066666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
305,25214.3,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
310,27457.9,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
315,24753.05,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
320,27427.633333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
325,24820.833333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
330,27038.85,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
335,28368.1,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
340,26384.133333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
345,26491.98333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
350,26491.98333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
355,26236.9,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
360,26057.816666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
365,26976.05,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
370,25491.566666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,,,1
375,,,,,,,,,,,,,,,,,,,,,0
420,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,1
425,0.0,0.0,,,,,,,855.0,1000.0,,,,,,,0.0,0.0,,,2
430,2.916666666666,0.0,,,,,,,906.0,539.0,,,,,,,364.0,374.0,,,2
435,1016.7166666666,3.116666666666,,,,,,,938.0,732.0,,,,,,,649.0,628.0,,,2
440,2587.2166666666,1018.8166666666,,,,,,,953.0,584.0,,,,,,,642.0,583.0,,,2
445,5140.65,2678.1,,,,,,,963.0,515.0,,,,,,,681.0,584.0,,,2
450,6019.6,5134.3,,,,,,,969.0,531.0,,,,,,,730.0,644.0,,,2
455,8619.26666666,6040.25,,,,,,,974.0,592.0,,,,,,,841.0,758.0,,,2
460,11729.283333329999,8592.75,,,,,,,977.0,607.0,,,,,,,856.0,757.0,,,2
465,14590.45,11748.43333333,,,,,,,980.0,604.0,,,,,,,854.0,745.0,,,2
470,15639.81666666,14559.966666659999,,,,,,,982.0,608.0,,,,,,,864.0,758.0,,,2
475,18569.75,15596.75,,,,,,,983.0,613.0,,,,,,,859.0,749.0,,,2
480,20068.983333329998,18518.816666659997,,,,,,,985.0,620.0,,,,,,,901.0,784.0,,,2
485,22190.55,20003.36666666,,,,,,,997.0,610.0,,,,,,,976.0,845.0,,,2
490,23833.516666659998,22133.8,,,,,,,1000.0,630.0,,,,,,,1000.0,902.0,,,2
495,24375.5,23874.2,,,,,,,1000.0,603.0,,,,,,,1000.0,881.0,,,2
500,23958.85,24308.28333333,,,,,,,1000.0,649.0,,,,,,,1000.0,974.0,,,2
505,23577.883333330003,23843.71666666,,,,,,,1000.0,661.0,,,,,,,1000.0,990.0,,,2
510,23324.0,23511.383333330003,,,,,,,1000.0,677.0,,,,,,,1000.0,1000.0,,,2
515,20724.33333333,23276.65,,,,,,,1000.0,662.0,,,,,,,1000.0,1000.0,,,2
520,20170.71666666,20912.25,,,,,,,1000.0,675.0,,,,,,,1000.0,1000.0,,,2
525,20761.85,20065.2,,,,,,,1000.0,677.0,,,,,,,1000.0,1000.0,,,2
530,22649.43333333,20701.483333329998,,,,,,,1000.0,684.0,,,,,,,1000.0,1000.0,,,2
535,22942.15,22555.11666666,,,,,,,1000.0,696.0,,,,,,,1000.0,1000.0,,,2
540,23133.75,22886.45,,,,,,,1000.0,709.0,,,,,,,1000.0,1000.0,,,2
545,23333.316666659997,23109.6,,,,,,,1000.0,738.0,,,,,,,1000.0,1000.0,,,2
550,22894.96666666,23278.03333333,,,,,,,997.0,745.0,,,,,,,1000.0,1000.0,,,2
555,23284.65,22790.36666666,,,,,,,997.0,778.0,,,,,,,1000.0,1000.0,,,2
560,24202.03333333,23259.183333330002,,,,,,,997.0,771.0,,,,,,,1000.0,1000.0,,,2
565,23336.61666666,24115.516666659998,,,,,,,997.0,783.0,,,,,,,1000.0,1000.0,,,2
570,23249.71666666,23272.8,,,,,,,997.0,792.0,,,,,,,1000.0,1000.0,,,2
575,23249.71666666,23156.2,,,,,,,997.0,799.0,,,,,,,1000.0,1000.0,,,2
580,22136.266666659998,23190.316666659997,,,,,,,997.0,787.0,,,,,,,1000.0,1000.0,,,2
585,22136.266666659998,22168.03333333,,,,,,,997.0,788.0,,,,,,,1000.0,1000.0,,,2
590,20843.983333329998,22463.066666659997,,,,,,,997.0,779.0,,,,,,,1000.0,1000.0,,,2
595,20843.983333329998,20830.53333333,,,,,,,997.0,776.0,,,,,,,1000.0,1000.0,,,2
600,21992.36666666,21166.35,,,,,,,997.0,761.0,,,,,,,1000.0,1000.0,,,2
605,21992.36666666,21985.816666659997,,,,,,,997.0,745.0,,,,,,,1000.0,1000.0,,,2
610,22497.233333329998,22432.43333333,,,,,,,1000.0,738.0,,,,,,,1000.0,1000.0,,,2
615,22687.63333333,22393.4,,,,,,,1000.0,697.0,,,,,,,1000.0,1000.0,,,2
620,22687.63333333,22578.08333333,,,,,,,1000.0,703.0,,,,,,,1000.0,1000.0,,,2
625,23278.183333330002,23220.03333333,,,,,,,1000.0,693.0,,,,,,,1000.0,1000.0,,,2
630,22703.78333333,22654.78333333,,,,,,,1000.0,696.0,,,,,,,1000.0,1000.0,,,2
635,22887.816666659997,22873.11666666,,,,,,,1000.0,687.0,,,,,,,1000.0,1000.0,,,2
640,23762.95,22893.3,,,,,,,1000.0,695.0,,,,,,,1000.0,1000.0,,,2
645,23762.95,23679.75,,,,,,,1000.0,690.0,,,,,,,1000.0,1000.0,,,2
650,22868.766666659998,22813.16666666,,,,,,,1000.0,690.0,,,,,,,1000.0,1000.0,,,2
655,24508.583333330003,24447.883333330003,,,,,,,1000.0,682.0,,,,,,,1000.0,1000.0,,,2
660,24498.633333330003,24428.066666659997,,,,,,,1000.0,676.0,,,,,,,1000.0,1000.0,,,2
665,24741.78333333,24629.7,,,,,,,1000.0,666.0,,,,,,,1000.0,1000.0,,,2
670,22621.46666666,22572.1,,,,,,,1000.0,672.0,,,,,,,1000.0,1000.0,,,2
675,24371.41666666,24319.3,,,,,,,1000.0,673.0,,,,,,,1000.0,1000.0,,,2
680,23091.86666666,22605.85,,,,,,,1000.0,670.0,,,,,,,1000.0,1000.0,,,2
685,23091.86666666,23012.63333333,,,,,,,1000.0,690.0,,,,,,,1000.0,1000.0,,,2
690,24266.1,24209.03333333,,,,,,,1000.0,665.0,,,,,,,1000.0,1000.0,,,2
695,24545.41666666,24426.9,,,,,,,1000.0,671.0,,,,,,,1000.0,1000.0,,,2
700,24484.53333333,24184.5,,,,,,,1000.0,688.0,,,,,,,1000.0,975.0,,,2
705,22922.5,22561.6,,,,,,,986.0,723.0,,,,,,,1000.0,1000.0,,,2
710,23653.9,23582.0,,,,,,,986.0,736.0,,,,,,,1000.0,1000.0,,,2
715,23140.96666666,23064.91666666,,,,,,,986.0,733.0,,,,,,,1000.0,1000.0,,,2
720,23406.95,23353.15,,,,,,,986.0,742.0,,,,,,,1000.0,1000.0,,,2
725,23635.05,23481.9,,,,,,,986.0,760.0,,,,,,,1000.0,1000.0,,,2
730,23940.2,24008.6,,,,,,,986.0,767.0,,,,,,,1000.0,1000.0,,,2
735,24440.28333333,24407.35,,,,,,,986.0,765.0,,,,,,,1000.0,1000.0,,,2
740,24098.55,24201.98333333,,,,,,,986.0,761.0,,,,,,,1000.0,1000.0,,,2
745,24447.03333333,24393.73333333,,,,,,,986.0,739.0,,,,,,,1000.0,1000.0,,,2
750,22783.43333333,22721.16666666,,,,,,,986.0,757.0,,,,,,,1000.0,1000.0,,,2
755,22082.03333333,22084.46666666,,,,,,,986.0,776.0,,,,,,,1000.0,1000.0,,,2
760,23057.066666659997,22998.516666659998,,,,,,,986.0,760.0,,,,,,,1000.0,1000.0,,,2
765,25985.683333330002,26150.61666666,,,,,,,1000.0,716.0,,,,,,,1000.0,992.0,,,2
770,25472.766666659998,25396.46666666,,,,,,,1000.0,720.0,,,,,,,1000.0,1000.0,,,2
775,25477.833333330003,25325.066666659997,,,,,,,1000.0,721.0,,,,,,,1000.0,1000.0,,,2
780,24853.766666659998,24792.96666666,,,,,,,1000.0,725.0,,,,,,,1000.0,1000.0,,,2
785,23031.75,23063.083333330003,,,,,,,1000.0,730.0,,,,,,,1000.0,1000.0,,,2
790,25553.11666666,25376.066666659997,,,,,,,1000.0,700.0,,,,,,,1000.0,1000.0,,,2
795,22279.816666659997,22416.61666666,,,,,,,1000.0,731.0,,,,,,,1000.0,1000.0,,,2
800,24015.083333330003,23970.75,,,,,,,1000.0,687.0,,,,,,,1000.0,1000.0,,,2
805,21953.6,21907.53333333,,,,,,,1000.0,705.0,,,,,,,1000.0,1000.0,,,2
810,22422.6,22355.266666659998,,,,,,,1000.0,696.0,,,,,,,1000.0,1000.0,,,2
815,22240.68333333,22314.58333333,,,,,,,1000.0,698.0,,,,,,,1000.0,1000.0,,,2
820,,24550.383333330003,,,,,,,,660.0,,,,,,,,,,,1
825,,,,,,,,,,,,,,,,,,,,,0
870,0.0,0.0,0.0,,,,,,1000.0,1000.0,,,,,,,0.0,0.0,,,3
875,1.266666666666,2.533333333333,0.0,,,,,,803.0,566.0,1000.0,,,,,,0.0,0.0,,,3
880,1.266666666666,169.6,2.683333333333,,,,,,902.0,782.0,587.0,,,,,,406.0,397.0,,,3
885,426.9833333333,497.1833333333,170.7833333333,,,,,,935.0,600.0,721.0,,,,,,556.0,505.0,,,3
890,1719.1333333332998,1689.7666666666,509.3833333333,,,,,,951.0,478.0,562.0,,,,,,425.0,396.0,,,3
895,2808.4333333332997,2955.2833333332997,1714.1833333332997,,,,,,958.0,483.0,450.0,,,,,,449.0,427.0,,,3
900,5545.35,5529.23333333,2953.05,,,,,,965.0,476.0,454.0,,,,,,432.0,449.0,,,3
905,7662.5,7687.233333329999,5601.36666667,,,,,,970.0,500.0,447.0,,,,,,424.0,487.0,,,3
910,8915.83333333,9138.56666666,7636.1,,,,,,974.0,539.0,462.0,,,,,,463.0,528.0,,,3
915,10920.43333333,10945.96666666,8609.66666666,,,,,,977.0,549.0,512.0,,,,,,474.0,616.0,,,3
920,11851.65,11855.98333333,10627.96666666,,,,,,979.0,562.0,538.0,,,,,,522.0,665.0,,,3
925,13047.966666659999,13066.266666659998,11731.93333333,,,,,,981.0,579.0,545.0,,,,,,531.0,677.0,,,3
930,13294.35,13584.016666659998,12695.05,,,,,,983.0,602.0,567.0,,,,,,618.0,756.0,,,3
935,15034.2,15117.18333333,13196.716666659999,,,,,,999.0,592.0,586.0,,,,,,673.0,819.0,,,3
940,18090.85,17840.41666666,14686.383333329999,,,,,,999.0,559.0,573.0,,,,,,647.0,813.0,,,3
945,19613.5,19616.5,17609.78333333,,,,,,999.0,598.0,540.0,,,,,,620.0,803.0,,,3
950,20041.25,19983.6,19197.05,,,,,,999.0,645.0,571.0,,,,,,666.0,863.0,,,3
955,20104.68333333,20276.93333333,19643.066666659997,,,,,,1000.0,668.0,610.0,,,,,,677.0,886.0,,,3
960,19387.71666666,19328.0,19614.516666659998,,,,,,1000.0,675.0,625.0,,,,,,692.0,909.0,,,3
965,17939.83333333,18026.36666666,18806.75,,,,,,1000.0,683.0,632.0,,,,,,731.0,926.0,,,3
970,18353.2,18162.85,17450.016666659998,,,,,,1000.0,676.0,647.0,,,,,,721.0,920.0,,,3
975,18285.75,18352.96666666,18206.46666666,,,,,,1000.0,676.0,632.0,,,,,,728.0,923.0,,,3
980,19247.85,19238.86666666,17839.11666666,,,,,,1000.0,671.0,622.0,,,,,,729.0,923.0,,,3
985,18376.83333333,18460.68333333,18588.55,,,,,,1000.0,672.0,617.0,,,,,,755.0,940.0,,,3
990,19450.016666659998,19200.066666659997,17933.66666666,,,,,,1000.0,668.0,616.0,,,,,,688.0,883.0,,,3
995,19972.316666659997,20004.5,18648.233333329998,,,,,,1000.0,694.0,608.0,,,,,,670.0,882.0,,,3
1000,20227.566666659997,20191.483333329998,19445.83333333,,,,,,1000.0,703.0,630.0,,,,,,668.0,884.0,,,3
1005,20133.66666666,19977.983333329998,19644.066666659997,,,,,,1000.0,706.0,634.0,,,,,,675.0,905.0,,,3
1010,20199.13333333,20231.96666666,19531.38333333,,,,,,1000.0,708.0,639.0,,,,,,680.0,907.0,,,3
1015,20056.5,19964.28333333,19629.25,,,,,,1000.0,719.0,647.0,,,,,,689.0,912.0,,,3
1020,19812.16666666,19955.53333333,19501.483333329998,,,,,,1000.0,737.0,659.0,,,,,,699.0,909.0,,,3
1025,20784.61666666,20924.28333333,19395.9,,,,,,1000.0,738.0,675.0,,,,,,685.0,903.0,,,3
1030,21073.86666666,21213.55,20332.38333333,,,,,,1000.0,737.0,668.0,,,,,,686.0,959.0,,,3
1035,20442.9,20615.55,20316.8,,,,,,1000.0,744.0,666.0,,,,,,711.0,940.0,,,3
1040,20073.91666666,20096.68333333,20117.233333329998,,,,,,1000.0,754.0,664.0,,,,,,683.0,914.0,,,3
1045,21275.1,21342.25,19685.6,,,,,,1000.0,757.0,676.0,,,,,,668.0,903.0,,,3
1050,22963.266666659998,22958.2,20898.21666666,,,,,,1000.0,746.0,673.0,,,,,,632.0,882.0,,,3
1055,23018.05,23100.75,22553.33333333,,,,,,1000.0,746.0,661.0,,,,,,636.0,883.0,,,3
1060,22086.21666666,22228.93333333,22429.21666666,,,,,,1000.0,752.0,661.0,,,,,,650.0,896.0,,,3
1065,21713.33333333,22018.066666659997,21584.016666659998,,,,,,1000.0,758.0,673.0,,,,,,655.0,897.0,,,3
1070,21813.71666666,22098.03333333,21095.9,,,,,,1000.0,761.0,681.0,,,,,,651.0,895.0,,,3
1075,21954.516666659998,21957.6,21189.46666666,,,,,,1000.0,746.0,677.0,,,,,,673.0,916.0,,,3
1080,22126.78333333,22147.516666659998,21363.266666659998,,,,,,1000.0,743.0,654.0,,,,,,667.0,914.0,,,3
1085,21542.66666666,21467.066666659997,21536.08333333,,,,,,1000.0,743.0,652.0,,,,,,676.0,921.0,,,3
1090,21335.78333333,21389.03333333,20879.83333333,,,,,,1000.0,746.0,658.0,,,,,,672.0,866.0,,,3
1095,21942.55,21910.233333329998,21027.016666659998,,,,,,1000.0,747.0,661.0,,,,,,652.0,884.0,,,3
1100,21518.78333333,21649.16666666,21201.53333333,,,,,,1000.0,755.0,666.0,,,,,,696.0,918.0,,,3
1105,22194.7,22319.483333329998,20991.53333333,,,,,,1000.0,745.0,662.0,,,,,,686.0,913.0,,,3
1110,21361.66666666,21596.0,21502.61666666,,,,,,1000.0,753.0,661.0,,,,,,722.0,940.0,,,3
1115,21082.85,21165.983333329998,20726.016666659998,,,,,,1000.0,754.0,670.0,,,,,,749.0,966.0,,,3
1120,20711.78333333,20928.35,20549.8,,,,,,1000.0,751.0,668.0,,,,,,752.0,961.0,,,3
1125,21001.33333333,21075.63333333,20045.86666666,,,,,,1000.0,742.0,676.0,,,,,,769.0,982.0,,,3
1130,20988.86666666,21042.78333333,20469.016666659998,,,,,,1000.0,742.0,669.0,,,,,,783.0,1000.0,,,3
1135,21625.4,21485.016666659998,20425.33333333,,,,,,1000.0,753.0,665.0,,,,,,760.0,980.0,,,3
1140,21164.28333333,21315.733333329998,20963.93333333,,,,,,1000.0,758.0,673.0,,,,,,768.0,988.0,,,3
1145,21510.46666666,21894.55,20639.13333333,,,,,,1000.0,759.0,672.0,,,,,,760.0,985.0,,,3
1150,22711.86666666,22815.13333333,21124.71666666,,,,,,1000.0,731.0,665.0,,,,,,801.0,1000.0,,,3
1155,21437.8,21545.05,21900.9,,,,,,1000.0,743.0,641.0,,,,,,811.0,1000.0,,,3
1160,22197.28333333,22478.2,20998.233333329998,,,,,,1000.0,729.0,647.0,,,,,,759.0,967.0,,,3
1165,22156.7,22220.3,21728.266666659998,,,,,,1000.0,734.0,647.0,,,,,,796.0,1000.0,,,3
1170,21291.36666666,21341.83333333,21591.91666666,,,,,,1000.0,735.0,645.0,,,,,,822.0,1000.0,,,3
1175,21428.11666666,21498.816666659997,20980.86666666,,,,,,1000.0,733.0,648.0,,,,,,811.0,1000.0,,,3
1180,21436.766666659998,21550.566666659997,21100.21666666,,,,,,1000.0,731.0,644.0,,,,,,801.0,1000.0,,,3
1185,21560.21666666,21580.46666666,20909.86666666,,,,,,1000.0,739.0,633.0,,,,,,806.0,1000.0,,,3
1190,21501.63333333,21551.15,20956.9,,,,,,1000.0,736.0,633.0,,,,,,808.0,1000.0,,,3
1195,20277.483333329998,20637.58333333,20943.96666666,,,,,,1000.0,735.0,634.0,,,,,,818.0,1000.0,,,3
1200,20362.88333333,20738.93333333,19894.4,,,,,,1000.0,727.0,643.0,,,,,,814.0,1000.0,,,3
1205,21399.6,21271.18333333,19909.55,,,,,,1000.0,701.0,638.0,,,,,,805.0,1000.0,,,3
1210,21320.53333333,21402.95,20662.9,,,,,,1000.0,722.0,629.0,,,,,,765.0,1000.0,,,3
1215,21530.566666659997,21460.266666659998,20838.21666666,,,,,,1000.0,712.0,639.0,,,,,,762.0,1000.0,,,3
1220,21688.33333333,21471.91666666,20901.2,,,,,,1000.0,718.0,634.0,,,,,,769.0,1000.0,,,3
1225,21351.766666659998,21373.566666659997,20974.66666666,,,,,,1000.0,717.0,636.0,,,,,,720.0,970.0,,,3
1230,22847.9,22757.38333333,20740.66666666,,,,,,1000.0,714.0,635.0,,,,,,671.0,946.0,,,3
1235,22290.65,22471.43333333,22119.8,,,,,,1000.0,717.0,631.0,,,,,,669.0,922.0,,,3
1240,21952.16666666,21953.3,21683.0,,,,,,1000.0,715.0,640.0,,,,,,683.0,925.0,,,3
1245,22100.8,22213.15,21556.566666659997,,,,,,1000.0,715.0,644.0,,,,,,652.0,896.0,,,3
1250,22042.21666666,22156.6,21595.13333333,,,,,,1000.0,711.0,643.0,,,,,,637.0,877.0,,,3
1255,23508.55,23500.1,21513.88333333,,,,,,1000.0,693.0,651.0,,,,,,640.0,900.0,,,3
1260,24039.35,23894.73333333,22741.1,,,,,,1000.0,702.0,638.0,,,,,,645.0,917.0,,,3
1265,21999.766666659998,22045.55,23202.86666666,,,,,,988.0,731.0,642.0,,,,,,663.0,876.0,,,3
1270,,,,,,,,,,,,,,,,,,,,,0
1315,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,1
1320,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,1000.0,1000.0,,,,,0.0,0.0,,,4
1325,0.28333333333333,0.0,0.383333333333,0.0,,,,,738.0,1000.0,345.0,1000.0,,,,,100.0,37.0,,,4
1330,88.3666666666,0.3,213.6,0.583333333333,,,,,869.0,448.0,399.0,402.0,,,,,517.0,478.0,,,4
1335,876.0,218.6333333333,897.3333333333,214.85,,,,,913.0,427.0,302.0,458.0,,,,,379.0,344.0,,,4
1340,1932.2333333333,983.4166666666,2135.9,993.65,,,,,935.0,332.0,335.0,343.0,,,,,454.0,385.0,,,4
1345,3899.96666667,2167.6666666666,3889.5,2161.75,,,,,948.0,364.0,356.0,348.0,,,,,540.0,423.0,,,4
1350,6125.516666670001,3928.2,6126.816666670001,3917.43333333,,,,,957.0,373.0,381.0,378.0,,,,,577.0,435.0,,,4
1355,8531.41666666,6357.266666670001,8568.75,6291.483333329999,,,,,963.0,394.0,409.0,403.0,,,,,581.0,403.0,,,4
1360,10100.55,8668.9,9996.98333333,8640.91666666,,,,,967.0,422.0,419.0,433.0,,,,,616.0,426.0,,,4
1365,11259.2,10175.6,11225.98333333,10150.06666666,,,,,970.0,425.0,440.0,441.0,,,,,633.0,449.0,,,4
1370,12226.3,11339.15,12306.466666659999,11319.23333333,,,,,973.0,449.0,467.0,459.0,,,,,659.0,479.0,,,4
1375,13889.48333333,12543.41666666,14073.23333333,12500.883333329999,,,,,976.0,459.0,486.0,474.0,,,,,668.0,477.0,,,4
1380,15911.08333333,14222.9,15910.383333329999,14190.633333329999,,,,,978.0,466.0,478.0,484.0,,,,,709.0,504.0,,,4
1385,17255.08333333,16069.33333333,17201.43333333,16038.31666666,,,,,1000.0,463.0,500.0,476.0,,,,,772.0,561.0,,,4
1390,17789.36666666,17378.41666666,17723.13333333,17343.86666666,,,,,1000.0,472.0,523.0,497.0,,,,,764.0,554.0,,,4
1395,19299.45,18048.83333333,19301.41666666,17999.03333333,,,,,1000.0,485.0,566.0,510.0,,,,,806.0,582.0,,,4
