,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737489010000,0.0
1737489015000,0.0
1737489020000,0.0
1737489025000,110.6833333333
1737489030000,373.9833333333
1737489035000,592.45
1737489040000,3590.21666667
1737489045000,6221.35
1737489050000,9573.48333333
1737489055000,16174.9
1737489060000,17830.15
1737489065000,22862.016666659998
1737489070000,27471.25
1737489075000,28709.03333333
1737489080000,31492.46666666
1737489085000,34761.61666666
1737489090000,34498.31666666
1737489095000,35794.95
1737489100000,36733.8
1737489105000,34102.66666666
1737489110000,30750.53333333
1737489115000,28035.55
1737489120000,28444.23333333
1737489125000,23412.36666666
1737489130000,19409.266666659998
1737489135000,22195.9
1737489140000,24777.266666659998
1737489145000,27443.98333333
1737489150000,32201.96666666
1737489155000,33548.58333333
1737489160000,33835.05
1737489165000,37134.26666666
1737489170000,39655.33333333
1737489175000,36227.41666666
1737489180000,37202.95
1737489185000,39592.81666666
1737489190000,38986.68333333
1737489195000,35614.15
1737489200000,30249.35
1737489205000,26583.35
1737489210000,25700.383333330003
1737489215000,27119.516666659998
1737489220000,28683.6
1737489225000,30946.266666659998
1737489230000,32688.36666666
1737489235000,33613.31666666
1737489240000,36216.88333333
1737489245000,33827.01666666
1737489250000,
