Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,Predictions
0,0.0,0.0,,,
1,12773.194771239607,689.4678401349195,967.9795918367347,12.093984646771025,
2,23483.090303025027,1064.5699371941387,840.0,5.1836472586979045,32350.0
3,32060.839869273197,1689.9082507632588,752.9215686274509,9.220605872886198,44365.0
4,41872.114465397724,2104.1799911090616,725.2688679245283,11.983881813891754,49111.0
5,47779.59842765777,2683.9488698990135,696.9622641509434,11.640746810412564,64718.0
6,48704.94248364396,2650.6244920015743,602.8300653594771,8.608079473031248,75477.0
7,59206.38562089631,3142.387619327907,607.7563025210084,5.14637152234651,74998.0
8,52304.647333314286,3137.3441991151717,475.4175,7.0950392969313425,83397.0
