Time,Parallelism,Throughput_OUT,Throughput_IN
1708036729,1.0,0.0166666666666,0.0
1708036734,1.0,0.0166666666666,194.0666666666
1708036739,1.0,0.0166666666666,194.0666666666
1708036744,1.0,0.0166666666666,194.0666666666
1708036749,1.0,0.0166666666666,3138.75
1708036754,1.0,2.4,5480.41666667
1708036759,1.0,2.4,5628.03333333
1708036764,1.0,2.4,10643.11666666
1708036769,1.0,2.4,14637.61666666
1708036774,1.0,2.4,18980.18333333
1708036779,1.0,2.4,24635.73333333
1708036784,1.0,2.4,29444.75
1708036789,1.0,2.383333333333,31902.51666666
1708036794,1.0,2.383333333333,38707.3
1708036799,1.0,5.083333333333,42909.25
1708036804,1.0,5.416666666666,45305.13333333
1708036809,1.0,351.6166666666,48609.26666666
1708036814,1.0,1160.0666666666,46705.51666666
1708036819,1.0,3212.1166666666,49645.36666666
1708036824,1.0,6255.3,47473.16666666
1708036829,1.0,7513.1,43478.66666666
1708036834,1.0,7513.1,39136.1
1708036839,1.0,7513.1,33480.55
1708036844,1.0,7513.1,32640.76666666
1708036849,1.0,7513.1,33011.96666666
1708036854,1.0,7513.1,31515.78333333
1708036859,1.0,7510.4,32023.6
1708036864,1.0,7510.06666666,33635.33333333
1708036869,1.0,7163.86666666,31944.883333329995
1708036874,1.0,6353.03333333,33264.46666666
1708036879,1.0,4300.98333333,35362.71666666
1708036884,1.0,1257.8,35057.61666666
1708036889,1.0,0.0,35057.61666666
1708036894,1.0,0.0,35297.5
1708036899,1.0,0.0,37628.56666666
1708036904,1.0,0.0,39436.15
1708036909,1.0,0.0,40930.86666666
1708036914,1.0,0.0,39904.43333333
1708036919,1.0,0.0,39817.5
1708036924,1.0,0.0,39367.36666666
1708036929,1.0,0.0,38986.41666666
1708036934,1.0,0.0,42811.75
1708036939,1.0,0.0,43309.08333333
1708036944,1.0,0.0,42434.15
1708036949,1.0,0.0,42434.15
1708036954,1.0,0.0,42194.26666666
1708036959,1.0,0.0,44013.86666666
1708036964,1.0,0.0,42200.55
1708036969,1.0,0.0,43057.36666666
1708036974,1.0,0.0,44492.1
1708036979,1.0,0.0,44998.73333333
1708036984,1.0,0.0,46170.21666666
1708036989,1.0,0.0,45412.33333333
1708036994,1.0,0.0,45422.18333333
1708036999,1.0,0.0,43333.98333333
1708037004,1.0,0.0,44436.0
1708037009,1.0,0.0,44436.0
1708037014,1.0,0.0,44436.0
1708037019,1.0,0.0,41714.41666666
1708037024,1.0,0.0,39313.58333333
1708037029,1.0,0.0,39413.91666666
1708037034,1.0,0.0,37003.88333333
1708037039,1.0,0.0,36528.76666666
1708037044,1.0,0.0,37267.71666666
1708037049,1.0,0.0,37684.61666666
1708037054,1.0,0.0,33646.73333333
1708037059,1.0,0.0,34263.45
1708037064,1.0,0.0,33879.56666666
1708037069,1.0,0.0,33879.56666666
1708037074,1.0,0.0,34947.95
1708037079,1.0,0.0,38970.78333332999
1708037084,1.0,0.0,42741.98333333
1708037089,1.0,0.0,39836.8
1708037094,1.0,0.0,42834.41666666
1708037099,1.0,0.0,42488.73333333
1708037149,1.0,0.0,39726.0
1708037159,2.0,0.0,0.0
1708037164,2.0,0.0,0.0
1708037169,2.0,0.0,3.7
1708037174,2.0,0.0,133.0333333333
1708037179,2.0,0.0,1100.6333333333
1708037184,2.0,0.0,5648.46666667
1708037189,2.0,0.0,10380.18333333
1708037194,2.0,0.0,18623.78333333
1708037199,2.0,0.0,24355.31666666
1708037204,2.0,0.0,29445.7
1708037209,2.0,0.0,36634.55
1708037214,2.0,0.0,42782.53333332999
1708037219,2.0,107.3,49988.21666666
1708037224,2.0,2529.3166666666,56167.23333333
1708037229,2.0,3251.35,63449.63333333
1708037234,2.0,9008.33333333,64071.66666665999
1708037239,2.0,10813.81666666,68971.31666665999
1708037244,2.0,10813.81666666,64664.95
1708037249,2.0,10813.81666666,61577.23333333
1708037254,2.0,10813.81666666,57111.33333333
1708037259,2.0,10813.81666666,56459.56666666
1708037264,2.0,10813.81666666,58616.66666665999
1708037269,2.0,10813.81666666,60660.61666666
1708037274,2.0,10813.81666666,63761.53333332999
1708037279,2.0,11827.9,63158.85
1708037284,2.0,10052.48333333,63859.78333332999
1708037289,2.0,15489.91666666,63195.76666665999
1708037294,2.0,13656.7,68928.28333333
1708037299,2.0,15423.68333333,64112.6
1708037304,2.0,15423.68333333,69328.46666666
1708037309,2.0,15423.68333333,68858.71666666
1708037314,2.0,15423.68333333,65081.01666665999
1708037319,2.0,15423.68333333,65766.78333333
1708037324,2.0,15423.68333333,65088.41666665999
1708037329,2.0,15423.68333333,62850.3
1708037334,2.0,15423.68333333,61344.13333333
1708037339,2.0,14302.3,63338.25
1708037344,2.0,13809.15,61755.85
1708037349,2.0,13860.15,65005.73333333
1708037354,2.0,12805.96666666,64979.01666665999
1708037359,2.0,13416.91666666,65776.7
1708037364,2.0,17700.46666666,66831.78333333
1708037369,2.0,17873.75,68267.46666666
1708037374,2.0,17873.75,70353.08333333
1708037379,2.0,17873.75,64587.55
1708037384,2.0,17873.75,59466.46666666
1708037389,2.0,17873.75,61147.08333333
1708037394,2.0,17873.75,60578.18333333
1708037399,2.0,17873.75,60450.81666666
1708037404,2.0,17720.3,60525.16666665999
1708037409,2.0,12271.88333333,61679.35
1708037414,2.0,14346.78333333,61041.73333333
1708037419,2.0,14697.66666666,68559.21666666
1708037424,2.0,13366.25,64638.06666666
1708037429,2.0,13741.65,65952.93333333
1708037434,2.0,13741.65,65412.65
1708037439,2.0,13741.65,65412.65
1708037444,2.0,13741.65,65806.35
1708037449,2.0,13741.65,64410.08333333
1708037454,2.0,13741.65,65619.73333332999
1708037459,2.0,13741.65,65387.36666666
1708037464,2.0,13741.65,64441.08333333
1708037469,2.0,12979.6,62119.45
1708037474,2.0,13177.88333333,62116.35
1708037479,2.0,12002.63333333,63243.75
1708037484,2.0,13131.28333333,62340.58333333
1708037489,2.0,12582.6,63791.38333333
1708037494,2.0,12582.6,63048.06666666
1708037499,2.0,12582.6,63048.06666666
1708037504,2.0,12582.6,65925.61666665999
1708037509,2.0,12582.6,66974.98333332999
1708037514,2.0,12582.6,66834.1
