,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737512445000,1000.0
1737512450000,1000.0
1737512455000,0.0
1737512460000,0.0
1737512465000,0.0
1737512470000,0.0
1737512475000,7.0
1737512480000,167.0
1737512485000,286.0
1737512490000,376.0
1737512495000,445.0
1737512500000,501.0
1737512505000,546.0
1737512510000,584.0
1737512515000,726.0
1737512520000,808.0
1737512525000,885.0
1737512530000,968.0
1737512535000,998.0
1737512540000,1000.0
1737512545000,1000.0
1737512550000,1000.0
1737512555000,1000.0
1737512560000,1000.0
1737512565000,1000.0
1737512570000,1000.0
1737512575000,1000.0
1737512580000,1000.0
1737512585000,1000.0
1737512590000,1000.0
1737512595000,1000.0
1737512600000,1000.0
1737512605000,1000.0
1737512610000,1000.0
1737512615000,1000.0
1737512620000,1000.0
1737512625000,1000.0
1737512630000,1000.0
1737512635000,1000.0
1737512640000,1000.0
1737512645000,1000.0
1737512650000,1000.0
1737512655000,1000.0
1737512660000,1000.0
1737512665000,1000.0
1737512670000,1000.0
1737512675000,1000.0
1737512680000,1000.0
1737512685000,1000.0
1737512690000,
