,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,0
Timestamp,
1702974420000,0.0
1702974425000,0.0
1702974430000,0.0
1702974435000,0.0
1702974440000,0.0
1702974445000,0.0
1702974450000,88.0
1702974455000,100.0
1702974460000,152.0
1702974465000,242.0
1702974470000,315.0
1702974475000,374.0
1702974480000,422.0
1702974485000,502.0
1702974490000,581.0
1702974495000,660.0
1702974500000,740.0
1702974505000,821.0
1702974510000,855.0
1702974515000,920.0
1702974520000,957.0
1702974525000,956.0
1702974530000,954.0
1702974535000,955.0
1702974540000,954.0
1702974545000,952.0
1702974550000,953.0
1702974555000,953.0
1702974560000,950.0
1702974565000,951.0
1702974570000,953.0
1702974575000,951.0
1702974580000,950.0
1702974585000,948.0
1702974590000,950.0
1702974595000,950.0
1702974600000,951.0
1702974605000,951.0
1702974610000,951.0
1702974615000,952.0
1702974620000,954.0
1702974625000,953.0
1702974630000,953.0
1702974635000,955.0
1702974640000,956.0
1702974645000,957.0
1702974650000,957.0
1702974655000,956.0
1702974660000,957.0
1702974665000,959.0
1702974670000,960.0
1702974675000,961.0
1702974680000,961.0
1702974685000,961.0
1702974690000,962.0
1702974695000,960.0
1702974700000,960.0
1702974705000,961.0
1702974710000,960.0
1702974715000,957.0
1702974720000,956.0
1702974725000,954.0
1702974730000,954.0
1702974735000,954.0
1702974740000,952.0
1702974745000,952.0
1702974750000,953.0
1702974755000,954.0
1702974760000,954.0
1702974765000,955.0
1702974770000,954.0
1702974775000,955.0
1702974780000,955.0
1702974785000,956.0
1702974790000,956.0
1702974795000,955.0
1702974800000,955.0
1702974805000,
1702974850000,0.0
1702974855000,0.0
1702974860000,448.0
1702974865000,645.0
1702974870000,725.0
1702974875000,755.0
1702974880000,784.0
1702974885000,803.0
1702974890000,811.0
1702974895000,822.0
1702974900000,828.0
1702974905000,830.0
1702974910000,830.0
1702974915000,834.0
1702974920000,871.0
1702974925000,874.0
1702974930000,871.0
1702974935000,874.0
1702974940000,873.0
1702974945000,869.0
1702974950000,867.0
1702974955000,866.0
1702974960000,868.0
1702974965000,872.0
1702974970000,877.0
1702974975000,877.0
1702974980000,878.0
1702974985000,878.0
1702974990000,878.0
1702974995000,877.0
1702975000000,877.0
1702975005000,884.0
1702975010000,890.0
1702975015000,885.0
1702975020000,883.0
1702975025000,884.0
1702975030000,886.0
1702975035000,888.0
1702975040000,883.0
1702975045000,883.0
1702975050000,887.0
1702975055000,889.0
1702975060000,887.0
1702975065000,882.0
1702975070000,882.0
1702975075000,885.0
1702975080000,886.0
1702975085000,884.0
1702975090000,881.0
1702975095000,878.0
1702975100000,883.0
1702975105000,885.0
1702975110000,885.0
1702975115000,885.0
1702975120000,888.0
1702975125000,888.0
1702975130000,884.0
1702975135000,887.0
1702975140000,887.0
1702975145000,890.0
1702975150000,889.0
1702975155000,890.0
1702975160000,887.0
1702975165000,884.0
1702975170000,880.0
1702975175000,881.0
1702975180000,882.0
1702975185000,882.0
1702975190000,883.0
1702975195000,884.0
1702975200000,884.0
1702975205000,883.0
1702975210000,884.0
1702975215000,886.0
1702975220000,888.0
1702975225000,890.0
1702975230000,892.0
1702975235000,892.0
1702975240000,887.0
1702975245000,
1702975290000,0.0
1702975295000,0.0
1702975300000,291.0
1702975305000,481.0
1702975310000,571.0
1702975315000,615.0
1702975320000,640.0
1702975325000,665.0
1702975330000,690.0
1702975335000,704.0
1702975340000,718.0
1702975345000,719.0
1702975350000,720.0
1702975355000,786.0
1702975360000,803.0
1702975365000,795.0
1702975370000,793.0
1702975375000,793.0
1702975380000,794.0
1702975385000,796.0
1702975390000,783.0
1702975395000,777.0
1702975400000,772.0
1702975405000,779.0
1702975410000,785.0
1702975415000,784.0
1702975420000,784.0
1702975425000,788.0
1702975430000,787.0
1702975435000,789.0
1702975440000,789.0
1702975445000,781.0
1702975450000,786.0
1702975455000,797.0
1702975460000,799.0
1702975465000,802.0
1702975470000,798.0
1702975475000,801.0
1702975480000,806.0
1702975485000,802.0
1702975490000,801.0
1702975495000,805.0
1702975500000,809.0
1702975505000,817.0
1702975510000,821.0
1702975515000,814.0
1702975520000,811.0
1702975525000,807.0
1702975530000,809.0
1702975535000,812.0
1702975540000,810.0
1702975545000,810.0
1702975550000,816.0
1702975555000,814.0
1702975560000,811.0
1702975565000,808.0
1702975570000,804.0
1702975575000,802.0
1702975580000,802.0
1702975585000,800.0
1702975590000,798.0
1702975595000,794.0
1702975600000,793.0
1702975605000,793.0
1702975610000,784.0
1702975615000,780.0
1702975620000,778.0
1702975625000,783.0
1702975630000,787.0
1702975635000,792.0
1702975640000,792.0
1702975645000,793.0
1702975650000,797.0
1702975655000,797.0
1702975660000,795.0
1702975665000,798.0
1702975670000,795.0
1702975675000,793.0
1702975680000,795.0
1702975685000,
1702975730000,0.0
1702975735000,0.0
1702975740000,0.0
1702975745000,137.0
1702975750000,315.0
1702975755000,430.0
1702975760000,485.0
1702975765000,528.0
1702975770000,551.0
1702975775000,573.0
1702975780000,587.0
1702975785000,599.0
1702975790000,612.0
1702975795000,621.0
1702975800000,681.0
1702975805000,723.0
1702975810000,732.0
1702975815000,731.0
1702975820000,737.0
1702975825000,736.0
1702975830000,739.0
1702975835000,742.0
1702975840000,746.0
1702975845000,751.0
1702975850000,752.0
1702975855000,755.0
1702975860000,754.0
1702975865000,750.0
1702975870000,746.0
1702975875000,740.0
1702975880000,737.0
1702975885000,739.0
1702975890000,740.0
1702975895000,740.0
1702975900000,740.0
1702975905000,738.0
1702975910000,740.0
1702975915000,736.0
1702975920000,739.0
1702975925000,740.0
1702975930000,738.0
1702975935000,741.0
1702975940000,742.0
1702975945000,742.0
1702975950000,744.0
1702975955000,742.0
1702975960000,742.0
1702975965000,740.0
1702975970000,736.0
1702975975000,738.0
1702975980000,739.0
1702975985000,738.0
1702975990000,738.0
1702975995000,742.0
1702976000000,743.0
1702976005000,742.0
1702976010000,740.0
1702976015000,740.0
1702976020000,740.0
1702976025000,743.0
1702976030000,748.0
1702976035000,752.0
1702976040000,753.0
