,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737539135000,0.0
1737539140000,0.0
1737539145000,0.0
1737539150000,0.0
1737539155000,323.6
1737539160000,520.6
1737539165000,6254.3
1737539170000,12851.66666666
1737539175000,19046.066666659997
1737539180000,22739.2
1737539185000,22739.2
1737539190000,28202.53333333
1737539195000,28202.53333333
1737539200000,33987.25
1737539205000,42451.58333333
1737539210000,42451.58333333
1737539215000,42127.983333330005
1737539220000,49273.75
1737539225000,43540.05
1737539230000,41477.28333333
1737539235000,36625.61666666
1737539240000,34314.18333333
1737539245000,38768.83333333
1737539250000,33305.5
1737539255000,34870.13333333
1737539260000,33584.83333333
1737539265000,32144.066666659997
1737539270000,38478.38333333
1737539275000,44082.05
1737539280000,36838.26666666
1737539285000,38978.93333333
1737539290000,37822.7
1737539295000,37961.75
1737539300000,41105.53333333
1737539305000,36650.88333333
1737539310000,42820.86666666
1737539315000,41256.233333330005
1737539320000,37918.4
1737539325000,31176.1
1737539330000,31471.45
1737539335000,34142.1
1737539340000,41255.81666666
1737539345000,40989.45
1737539350000,43691.81666666
1737539355000,42210.03333333
1737539360000,44026.86666666
1737539365000,44026.86666666
1737539370000,41561.16666666
1737539375000,
