,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737540125000,0.0
1737540130000,0.0
1737540135000,0.0
1737540140000,202.4
1737540145000,583.5666666666
1737540150000,1617.6
1737540155000,13688.633333329999
1737540160000,19658.58333333
1737540165000,19658.58333333
1737540170000,24400.21666666
1737540175000,27635.48333333
1737540180000,31968.03333333
1737540185000,37114.8
1737540190000,41124.56666666
1737540195000,53597.25
1737540200000,53394.85
1737540205000,53013.68333333
1737540210000,61726.68333333
1737540215000,49655.65
1737540220000,43685.7
1737540225000,51927.116666660004
1737540230000,47185.483333330005
1737540235000,43950.216666659995
1737540240000,44862.83333333
1737540245000,39716.06666666
1737540250000,36860.35
1737540255000,24387.66666666
1737540260000,28641.96666666
1737540265000,35047.43333333
1737540270000,32618.96666666
1737540275000,40899.45
1737540280000,47912.53333333
1737540285000,45328.41666666
1737540290000,51466.85
1737540295000,57077.55
1737540300000,51832.38333333
1737540305000,52383.08333333
1737540310000,51229.03333333
1737540315000,52215.4
1737540320000,54103.16666666001
1737540325000,53558.05
1737540330000,52582.46666666
1737540335000,53116.46666666
1737540340000,53873.483333330005
1737540345000,54358.366666660004
1737540350000,53944.78333333
1737540355000,54421.96666666
1737540360000,60222.03333333
1737540365000,59671.33333333
1737540370000,
