,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737219865000,1000.0
1737219870000,381.0
1737219875000,306.0
1737219880000,386.0
1737219885000,537.0
1737219890000,630.0
1737219895000,692.0
1737219900000,736.0
1737219905000,769.0
1737219910000,795.0
1737219915000,815.0
1737219920000,832.0
1737219925000,846.0
1737219930000,898.0
1737219935000,962.0
1737219940000,1000.0
1737219945000,1000.0
1737219950000,1000.0
1737219955000,1000.0
1737219960000,1000.0
1737219965000,1000.0
1737219970000,1000.0
1737219975000,1000.0
1737219980000,1000.0
1737219985000,1000.0
1737219990000,1000.0
1737219995000,1000.0
1737220000000,1000.0
1737220005000,1000.0
1737220010000,1000.0
1737220015000,1000.0
1737220020000,1000.0
1737220025000,1000.0
1737220030000,1000.0
1737220035000,1000.0
1737220040000,1000.0
1737220045000,1000.0
1737220050000,1000.0
1737220055000,1000.0
1737220060000,1000.0
1737220065000,1000.0
1737220070000,1000.0
1737220075000,1000.0
1737220080000,1000.0
1737220085000,1000.0
1737220090000,1000.0
1737220095000,1000.0
1737220100000,1000.0
1737220105000,
