Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
645,31727.45,30998.41666666,31066.633333330003,,966.0,971.0,926.0,,1000.0,999.0,47219720.0,618.0,3
650,29683.11666666,30501.73333333,30202.066666659997,,966.0,969.0,928.0,,1000.0,1000.0,27560602.0,574.0,3
655,29575.5,28446.183333330002,28763.583333330003,,969.0,974.0,929.0,,1000.0,1000.0,39151031.0,1819.0,3
660,31657.48333333,30495.11666666,30174.46666666,,973.0,972.0,934.0,,959.0,957.0,61836084.0,1339.0,3
665,30852.1,31663.25,31043.133333330003,,980.0,972.0,932.0,,972.0,970.0,77799764.0,2895.0,3
670,32535.55,31789.35,31905.333333330003,,979.0,971.0,931.0,,949.0,950.0,13686209.0,2384.0,3
675,31933.066666659997,30436.316666659997,31016.66666666,,978.0,973.0,931.0,,934.0,935.0,31964002.0,1928.0,3
680,30454.36666666,31585.91666666,30706.95,,979.0,975.0,934.0,,976.0,977.0,36010770.0,1961.0,3
685,32320.183333330002,31808.083333330003,31687.566666659997,,980.0,973.0,936.0,,968.0,967.0,13939675.0,1530.0,3
690,31976.6,31235.816666659997,31323.35,,981.0,973.0,939.0,,962.0,963.0,32535737.0,1139.0,3
695,31936.816666659997,31304.86666666,30921.53333333,,977.0,977.0,939.0,,960.0,963.0,40178418.0,969.0,3
700,32554.633333330003,32045.91666666,31908.883333330003,,976.0,976.0,934.0,,956.0,957.0,11883610.0,412.0,3
705,32386.8,32621.133333330003,31709.683333330002,,977.0,979.0,936.0,,962.0,961.0,25475602.0,589.0,3
710,32892.9,31840.266666659998,32051.73333333,,975.0,982.0,933.0,,963.0,966.0,38298929.0,682.0,3
715,33987.4,32508.75,33276.91666666,,974.0,979.0,931.0,,957.0,956.0,38298929.0,682.0,3
720,31429.41666666,30753.16666666,30812.91666666,,976.0,980.0,934.0,,980.0,980.0,29683508.0,2928.0,3
725,31662.35,30821.91666666,31194.0,,974.0,977.0,932.0,,1000.0,1000.0,37450923.0,2563.0,3
730,32101.4,32719.5,32542.7,,974.0,975.0,930.0,,1000.0,998.0,28487947.0,733.0,3
735,33077.216666659995,31849.016666659998,32409.433333330002,,977.0,976.0,932.0,,988.0,983.0,28487947.0,733.0,3
740,32776.28333333,30943.45,31311.55,,979.0,976.0,934.0,,973.0,966.0,46907366.0,3083.0,3
745,31739.933333330002,32855.1,31435.6,,979.0,975.0,927.0,,1000.0,1000.0,56707391.0,3198.0,3
750,33713.983333330005,32914.15,33038.33333333,,974.0,976.0,925.0,,994.0,986.0,14206495.0,2709.0,3
755,33151.86666666,31576.78333333,31759.53333333,,976.0,977.0,931.0,,967.0,961.0,33399144.0,2267.0,3
760,31575.0,32498.03333333,31331.65,,978.0,973.0,931.0,,1000.0,1000.0,36868089.0,2230.0,3
765,33593.13333333,31636.16666666,32927.45,,976.0,971.0,928.0,,981.0,980.0,10730183.0,1494.0,3
770,32551.433333330002,31126.53333333,30907.15,,973.0,973.0,935.0,,964.0,958.0,27053443.0,1254.0,3
775,31633.48333333,33002.33333333,31118.71666666,,972.0,971.0,934.0,,999.0,993.0,26667944.0,1314.0,3
780,33304.61666666,32135.016666659998,32630.11666666,,971.0,973.0,932.0,,975.0,971.0,13360031.0,1002.0,3
785,32309.05,30722.65,30626.583333330003,,972.0,976.0,940.0,,951.0,948.0,31743082.0,550.0,3
790,30831.55,30993.766666659998,29614.383333330003,,972.0,978.0,944.0,,987.0,985.0,27246353.0,563.0,3
795,31598.65,,30956.61666666,,969.0,,942.0,,1000.0,1000.0,20586863.0,635.0,2
800,,,,,,,,,,,,,0
820,0.0,,0.0,0.0,,,1000.0,1000.0,0.0,0.0,,,3
825,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,,,4
830,3358.28333333,4204.91666667,4207.28333333,3795.65,719.0,774.0,528.0,527.0,577.0,581.0,23302605.0,1051.0,4
835,5723.98333333,5832.26666667,6599.03333333,5651.35,824.0,876.0,733.0,731.0,717.0,716.0,38819251.0,2733.0,4
840,8917.65,8868.91666666,8879.58333333,8817.26666666,859.0,895.0,796.0,789.0,808.0,805.0,43270664.0,2225.0,4
845,10499.4,11229.66666666,11764.98333333,10852.8,877.0,903.0,827.0,821.0,821.0,818.0,35091550.0,575.0,4
850,13380.85,13304.46666666,13339.38333333,13239.03333333,893.0,913.0,855.0,845.0,880.0,878.0,35091550.0,575.0,4
855,15441.81666666,16270.08333333,16323.21666666,16081.08333333,905.0,910.0,868.0,852.0,904.0,900.0,65075901.0,1864.0,4
860,17613.26666666,18468.85,19219.66666666,17414.15,908.0,914.0,876.0,862.0,884.0,879.0,20993735.0,637.0,4
865,20103.01666666,19978.18333333,20401.93333333,19890.83333333,911.0,919.0,887.0,872.0,904.0,898.0,53309387.0,1117.0,4
870,23691.43333333,23716.53333333,23770.23333333,23590.73333333,918.0,920.0,889.0,875.0,897.0,889.0,46534306.0,1202.0,4
875,26602.28333333,26672.9,26732.23333333,26533.7,921.0,917.0,889.0,879.0,885.0,880.0,21185831.0,1343.0,4
880,28536.06666666,28740.51666666,29553.78333333,28213.43333333,925.0,914.0,887.0,880.0,878.0,871.0,30920904.0,515.0,4
885,31216.41666666,31042.31666666,31109.21666666,30877.16666666,931.0,911.0,889.0,878.0,893.0,889.0,44785629.0,2918.0,4
890,29357.18333333,29529.2,29666.41666666,28941.36666666,954.0,920.0,916.0,909.0,920.0,917.0,14203087.0,1088.0,4
895,30186.81666666,29871.95,29184.46666666,29860.11666666,955.0,916.0,915.0,904.0,939.0,937.0,27161021.0,488.0,4
900,29274.48333333,29437.08333333,29514.71666666,29282.63333333,961.0,912.0,912.0,901.0,936.0,938.0,40031008.0,2540.0,4
905,29801.31666666,29072.05,28866.25,29016.1,967.0,909.0,909.0,899.0,928.0,930.0,15796798.0,926.0,4
910,29820.76666666,29759.11666666,29819.03333333,29590.01666666,966.0,900.0,901.0,890.0,917.0,916.0,31178640.0,537.0,4
915,29326.53333333,28716.93333333,29272.36666666,28429.83333333,965.0,900.0,896.0,892.0,902.0,901.0,46746252.0,2815.0,4
920,30084.43333333,28958.68333333,28317.98333333,29758.8,972.0,894.0,894.0,884.0,934.0,932.0,51764461.0,2015.0,4
925,29193.6,29638.25,29939.7,29397.21666666,977.0,890.0,889.0,881.0,921.0,921.0,32142400.0,724.0,4
930,28396.96666666,28080.53333333,28141.75,27928.55,977.0,887.0,891.0,882.0,945.0,947.0,32142400.0,724.0,4
935,26750.75,27518.16666666,27761.73333333,26637.71666666,981.0,882.0,893.0,877.0,964.0,965.0,57016790.0,2282.0,4
940,28410.1,27897.75,27873.41666666,28119.96666666,981.0,884.0,897.0,876.0,950.0,957.0,15363338.0,1040.0,4
945,28258.55,28103.8,28174.18333333,27949.95,978.0,885.0,897.0,879.0,926.0,931.0,31682472.0,2784.0,4
950,28560.46666666,27977.81666666,28405.38333333,28102.16666666,978.0,883.0,900.0,879.0,925.0,929.0,52357977.0,1568.0,4
955,28160.21666666,28012.61666666,28082.96666666,27858.2,981.0,878.0,897.0,877.0,932.0,933.0,15514285.0,452.0,4
960,27459.71666666,28590.26666666,28655.66666666,27695.85,979.0,871.0,896.0,878.0,933.0,930.0,28720243.0,2772.0,4
965,28259.36666666,27843.51666666,27671.6,27904.2,975.0,874.0,900.0,878.0,933.0,930.0,41358232.0,2511.0,4
970,27318.96666666,28444.95,28510.86666666,27785.68333333,980.0,872.0,899.0,879.0,932.0,932.0,17715005.0,692.0,4
975,28371.51666666,27750.81666666,27601.06666666,27828.75,980.0,877.0,905.0,882.0,924.0,924.0,37494944.0,703.0,4
980,28160.18333333,28213.45,28274.36666666,28048.41666666,975.0,873.0,901.0,882.0,908.0,911.0,52202485.0,2414.0,4
985,28354.5,27608.13333333,27292.18333333,27516.11666666,969.0,871.0,903.0,880.0,899.0,900.0,19039031.0,1119.0,4
990,28192.1,28049.48333333,28122.4,27879.98333333,966.0,866.0,899.0,875.0,886.0,888.0,31411093.0,513.0,4
995,28597.56666666,27539.3,27929.7,27869.56666666,963.0,870.0,895.0,878.0,872.0,870.0,47328161.0,2967.0,4
1000,27664.683333330002,27506.066666659997,26915.4,27356.5,965.0,865.0,893.0,874.0,908.0,905.0,57119989.0,2245.0,4
1005,26756.23333333,27305.86666666,27361.28333333,27029.66666666,967.0,866.0,895.0,877.0,916.0,913.0,30672181.0,558.0,4
1010,28184.86666666,27888.883333330003,28145.516666659998,27874.65,964.0,872.0,895.0,880.0,934.0,929.0,50462499.0,1699.0,4
1015,28596.683333330002,28451.516666659998,28512.833333330003,28297.78333333,962.0,869.0,896.0,879.0,905.0,900.0,59921103.0,1122.0,4
1020,28288.61666666,28128.71666666,28188.86666666,27887.53333333,963.0,874.0,896.0,881.0,900.0,896.0,18919008.0,411.0,4
1025,28569.65,28409.91666666,28470.8,28266.683333330002,964.0,876.0,895.0,881.0,932.0,926.0,32319949.0,2414.0,4
1030,28080.16666666,27675.016666659998,27758.266666659998,27401.75,963.0,873.0,894.0,880.0,937.0,930.0,52512090.0,1052.0,4
1035,28040.3,27924.96666666,28403.833333330003,27733.816666659997,962.0,872.0,893.0,876.0,936.0,928.0,19571605.0,498.0,4
1040,28483.15,28172.46666666,28228.48333333,28014.2,964.0,876.0,897.0,879.0,936.0,928.0,32041871.0,2085.0,4
1045,28091.55,28307.6,28840.73333333,28006.11666666,969.0,881.0,895.0,882.0,944.0,938.0,47215766.0,812.0,4
1050,28607.633333330003,28438.28333333,28505.86666666,28285.083333330003,972.0,886.0,897.0,882.0,953.0,943.0,23618890.0,534.0,4
1055,28427.46666666,29272.11666666,28836.933333330002,28692.433333330002,974.0,894.0,899.0,884.0,960.0,952.0,36643683.0,1972.0,4
1060,28812.183333330002,28654.36666666,28713.1,28479.75,973.0,897.0,900.0,886.0,930.0,915.0,46756015.0,1422.0,4
1065,28942.566666659997,28944.21666666,,28847.016666659998,975.0,895.0,,881.0,943.0,925.0,24412012.0,695.0,3
1070,,,,,,,,,,,24412012.0,695.0,0
1075,,,,,,,,,,,,,0
