,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737539460000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.0,8084000.0,2233.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539465000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,738000.0,1099.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539470000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,256000.0,340.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539475000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539480000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539485000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,212013000.0,1536000.0,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539490000,8.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,11.0,2.0,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539495000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,19.0,4.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539500000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,22500000.0,10.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539505000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,12312000.0,26.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539510000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,26.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539515000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539520000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,1028.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539525000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,1028.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539530000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539535000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539540000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539545000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,3690000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539550000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,2304000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539555000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4617000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539560000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539565000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,6.0,80.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539570000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737539575000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,116.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
