,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737514740000,1000.0
1737514745000,0.0
1737514750000,0.0
1737514755000,0.0
1737514760000,0.0
1737514765000,35.0
1737514770000,196.0
1737514775000,311.0
1737514780000,397.0
1737514785000,
1737514805000,1000.0
1737514810000,957.0
1737514815000,979.0
1737514820000,986.0
1737514825000,990.0
1737514830000,992.0
1737514835000,993.0
1737514840000,994.0
1737514845000,995.0
1737514850000,996.0
1737514855000,996.0
1737514860000,997.0
1737514865000,997.0
1737514870000,1000.0
1737514875000,1000.0
1737514880000,1000.0
1737514885000,1000.0
1737514890000,1000.0
1737514895000,1000.0
1737514900000,1000.0
1737514905000,1000.0
1737514910000,1000.0
1737514915000,1000.0
1737514920000,1000.0
1737514925000,1000.0
1737514930000,1000.0
1737514935000,1000.0
1737514940000,1000.0
1737514945000,1000.0
1737514950000,1000.0
1737514955000,1000.0
1737514960000,1000.0
1737514965000,
