,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737581430000,13607.883333329999,13707.91666666,12020.766666659998,13783.43333333,11784.383333329999,12245.866666659998,13231.23333333,12473.33333333,12786.43333333,13207.65,13719.283333329999,12131.716666659999,12305.7,13009.366666659998,13667.85,11877.55,,,,,,,,,,
1737581435000,15193.533333329999,15286.466666659999,13530.81666666,15397.283333329999,13325.91666666,13732.95,14724.3,14073.43333333,14230.283333329999,14696.766666659998,15298.65,13654.08333333,13796.6,14476.133333329999,15257.91666666,13524.68333333,,,,,,,,,,
1737581440000,16960.21666666,17066.8,15156.98333333,17176.8,14813.15,15471.216666659999,16649.066666659997,15807.9,16091.866666659998,16618.95,17079.35,15226.35,15537.08333333,16374.883333329999,17033.266666659998,15104.133333329999,,,,,,,,,,
1737581445000,18505.61666666,18620.58333333,16837.88333333,18742.65,16762.36666666,17087.45,18086.15,17400.983333329998,17597.18333333,18052.46666666,18635.46666666,16996.86666666,17166.766666659998,17775.25,18584.46666666,16826.63333333,,,,,,,,,,
1737581450000,18871.516666659998,18991.03333333,18373.983333329998,19127.016666659998,18254.83333333,18373.983333329998,18954.766666659998,18985.93333333,18852.766666659998,18931.08333333,19004.53333333,18546.316666659997,18470.65,18609.08333333,18953.16666666,18394.16666666,,,,,,,,,,
1737581455000,19147.983333329998,19493.53333333,18741.66666666,19618.83333333,19070.16666666,18654.08333333,19178.55,18927.96666666,18890.8,19142.43333333,19507.566666659997,18914.33333333,18732.71666666,18838.766666659998,19453.25,18765.95,,,,,,,,,,
1737581460000,19591.83333333,19726.93333333,19229.16666666,19844.35,19293.6,19078.15,19511.25,19451.03333333,19314.816666659997,19412.41666666,19730.766666659998,19450.86666666,18995.3,19143.816666659997,19676.13333333,19038.0,,,,,,,,,,
1737581465000,19108.41666666,19343.68333333,19429.46666666,19412.53333333,19575.36666666,19478.38333333,19444.86666666,19831.45,19366.16666666,19355.21666666,19401.516666659998,19610.016666659998,19556.6,19107.68333333,19419.88333333,19504.3,,,,,,,,,,
1737581470000,19371.61666666,19494.61666666,19196.0,19624.13333333,19562.266666659998,18880.15,19397.6,19336.91666666,19095.5,19398.68333333,19509.71666666,19377.36666666,18935.9,19101.83333333,19456.983333329998,19075.88333333,,,,,,,,,,
1737581475000,19809.1,19929.93333333,19233.5,20047.68333333,19556.3,19073.7,19824.38333333,19545.38333333,19512.5,19770.766666659998,19947.7,19415.066666659997,19081.5,19474.9,19894.4,19260.58333333,,,,,,,,,,
1737581480000,19860.36666666,20211.6,19654.3,20344.9,19925.65,19582.733333329998,20089.61666666,19983.18333333,19824.55,20130.38333333,20226.85,19720.816666659997,19687.53333333,19781.35,20173.233333329998,19674.38333333,,,,,,,,,,
1737581485000,19945.83333333,20094.816666659997,19944.8,20275.516666659998,20305.58333333,19744.766666659998,19974.11666666,20118.1,19831.233333329998,19878.91666666,20081.95,20168.41666666,19837.016666659998,19577.15,20001.016666659998,19736.61666666,,,,,,,,,,
1737581490000,20358.03333333,20469.58333333,19969.233333329998,20620.88333333,20028.11666666,19868.43333333,20301.91666666,20327.4,20058.566666659997,20257.65,20485.58333333,20190.88333333,19915.63333333,19942.71666666,20445.53333333,19929.36666666,,,,,,,,,,
1737581495000,20309.53333333,20522.83333333,20188.95,20665.05,20410.33333333,19944.65,20310.733333329998,20234.21666666,20146.85,20267.7,20521.9,20386.88333333,20040.266666659998,19953.18333333,20497.68333333,20221.38333333,,,,,,,,,,
1737581500000,20306.63333333,20413.05,20187.46666666,20550.566666659997,20435.066666659997,19906.766666659998,20308.33333333,20284.816666659997,20118.46666666,20262.71666666,20429.733333329998,20453.85,19874.91666666,19939.233333329998,20376.15,20059.68333333,,,,,,,,,,
1737581505000,20549.65,20641.733333329998,20138.516666659998,20804.63333333,20413.93333333,19907.2,20531.6,20502.15,20377.28333333,20538.63333333,20672.66666666,20332.38333333,19999.766666659998,20212.36666666,20631.46666666,20190.95,,,,,,,,,,
1737581510000,20367.78333333,20503.95,20409.233333329998,20625.13333333,20647.25,20260.88333333,20491.983333329998,20353.08333333,20275.65,20384.85,20520.7,20613.066666659997,20334.11666666,20120.816666659997,20457.9,20308.733333329998,,,,,,,,,,
1737581515000,20671.46666666,20588.96666666,20215.43333333,20718.1,20552.46666666,19954.066666659997,20579.61666666,20447.733333329998,20216.266666659998,20592.266666659998,20603.43333333,20421.55,20056.43333333,20266.55,20551.41666666,20332.08333333,,,,,,,,,,
1737581520000,20344.1,20583.45,20308.08333333,20834.88333333,20765.83333333,20012.13333333,20346.66666666,20376.95,20170.93333333,20316.766666659998,20603.43333333,20460.35,20302.45,19993.58333333,20658.5,20516.58333333,,,,,,,,,,
1737581525000,20738.35,20756.58333333,20432.05,20952.41666666,20473.8,20088.6,20606.7,20611.85,20475.75,20616.03333333,20602.66666666,20627.63333333,20087.33333333,20291.9,20603.58333333,20230.21666666,,,,,,,,,,
1737581530000,20355.43333333,20481.233333329998,20364.43333333,20616.15,20788.016666659998,20101.68333333,20396.16666666,20375.38333333,20193.43333333,20311.266666659998,20727.68333333,20558.91666666,20225.11666666,19997.35,20443.65,20493.95,,,,,,,,,,
1737581535000,20334.6,20470.45,20205.93333333,20607.53333333,20476.55,19951.316666659997,20358.46666666,20327.15,20146.16666666,20366.016666659998,20498.68333333,20400.75,20124.566666659997,20037.43333333,20428.11666666,20228.983333329998,,,,,,,,,,
1737581540000,20721.066666659997,20611.566666659997,20196.86666666,20745.86666666,20531.566666659997,19665.85,20334.066666659997,20002.46666666,19979.2,20260.53333333,20484.483333329998,20382.483333329998,19759.88333333,19959.46666666,20571.3,20202.45,,,,,,,,,,
1737581545000,20522.61666666,20629.71666666,20331.55,20737.016666659998,20426.233333329998,20224.8,20586.5,20690.88333333,20371.86666666,20580.75,20627.41666666,20489.43333333,20317.03333333,20259.3,20662.25,20554.0,,,,,,,,,,
1737581550000,20217.45,20347.13333333,20224.85,20472.46666666,20775.066666659997,19921.93333333,20283.93333333,20254.766666659998,20125.65,20243.21666666,20708.4,20410.0,20040.08333333,19932.483333329998,20307.18333333,20281.11666666,,,,,,,,,,
1737581555000,20484.63333333,20528.65,20059.65,20655.4,20405.91666666,19940.11666666,20620.05,20412.766666659998,20254.16666666,20592.9,20362.316666659997,20263.016666659998,19988.36666666,20281.96666666,20475.36666666,20103.86666666,,,,,,,,,,
1737581560000,20163.983333329998,20536.96666666,20231.38333333,20671.36666666,20753.86666666,19970.41666666,20260.8,20298.266666659998,19939.983333329998,20355.21666666,20561.55,20431.3,20195.11666666,20008.53333333,20495.6,20470.41666666,,,,,,,,,,
1737581565000,20131.0,20296.65,20260.75,20403.46666666,20525.13333333,20037.58333333,20252.55,20196.5,20027.0,20154.78333333,20554.9,20452.63333333,20113.85,19857.2,20229.05,20063.43333333,,,,,,,,,,
1737581570000,20307.85,20428.86666666,19968.46666666,20573.266666659998,20323.41666666,19716.3,20229.61666666,20301.7,19897.85,20264.4,20298.41666666,20159.05,19828.1,19928.483333329998,20395.25,20111.35,,,,,,,,,,
1737581575000,20241.28333333,20362.83333333,20152.35,20504.38333333,20439.766666659998,20034.16666666,20083.36666666,20289.35,20073.58333333,19987.83333333,20443.95,20343.233333329998,20093.66666666,19700.16666666,20322.96666666,20125.983333329998,,,,,,,,,,
1737581580000,20331.46666666,20312.2,20162.58333333,20353.15,20320.5,19833.66666666,20341.66666666,20179.5,20059.43333333,20348.86666666,20380.83333333,20327.733333329998,19944.83333333,20022.2,20170.266666659998,20058.33333333,,,,,,,,,,
1737581585000,20077.2,20201.33333333,19964.35,20333.33333333,20519.516666659998,19853.58333333,20170.483333329998,20183.46666666,19978.766666659998,20071.75,20335.016666659998,20153.53333333,20021.816666659997,19768.13333333,20163.5,20096.483333329998,,,,,,,,,,
1737581590000,20432.68333333,20560.5,19934.233333329998,20706.9,20228.63333333,19731.983333329998,20323.38333333,20328.33333333,20035.5,20346.03333333,20220.08333333,20121.016666659998,19821.96666666,20026.066666659997,20521.7,20056.766666659998,,,,,,,,,,
1737581595000,20278.9,20406.0,20270.71666666,20539.25,20517.43333333,20045.266666659998,20207.91666666,20303.8,20038.316666659997,20116.816666659997,20576.36666666,20477.28333333,20137.5,19827.68333333,20366.33333333,20242.03333333,,,,,,,,,,
1737581600000,20151.8,20279.05,20207.316666659997,20417.66666666,20289.11666666,20212.4,20360.45,20713.483333329998,20324.2,20256.66666666,20424.45,20401.46666666,20282.25,19978.9,20242.21666666,20122.6,,,,,,,,,,
1737581605000,20283.53333333,20414.43333333,20006.9,20527.55,20416.46666666,19642.65,20034.91666666,19916.0,19794.05,20168.75,20297.75,20198.91666666,19735.61666666,19665.85,20341.066666659997,19975.86666666,,,,,,,,,,
1737581610000,20269.25,20400.41666666,20090.233333329998,20539.65,20312.18333333,19719.36666666,20310.28333333,20181.066666659997,20073.316666659997,20269.9,20394.83333333,20256.28333333,19683.43333333,19956.96666666,20358.03333333,19995.41666666,,,,,,,,,,
1737581615000,20285.35,20419.016666659998,20138.1,20542.6,20432.78333333,19954.61666666,20224.016666659998,20298.566666659997,19968.58333333,20237.16666666,20415.93333333,20315.95,20091.016666659998,19903.066666659997,20376.483333329998,20147.71666666,,,,,,,,,,
1737581620000,20407.483333329998,20309.55,20149.78333333,20442.766666659998,20408.08333333,19808.75,20413.91666666,20290.266666659998,20276.95,20238.88333333,20435.18333333,20333.25,19898.61666666,19959.6,20269.21666666,20100.16666666,,,,,,,,,,
1737581625000,20164.016666659998,20295.11666666,20036.38333333,20427.08333333,20397.25,19761.66666666,20139.45,20127.71666666,20031.75,20248.75,20321.6,20224.233333329998,19869.983333329998,19913.4,20253.35,20273.43333333,,,,,,,,,,
1737581630000,,,20028.78333333,20013.96666666,20404.96666666,,,20053.05,,19922.85,20309.4,20210.13333333,19902.28333333,,,20048.9,,,,,,,,,,
1737581635000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737581655000,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,
1737581660000,160.5166666666,0.0,161.1333333333,0.0,0.0,0.0,148.8833333333,0.0,0.0,0.0,162.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737581665000,746.9833333333,762.65,962.0166666666,177.2666666666,733.2833333333,313.1333333333,879.15,175.4333333333,327.9,725.85,960.2166666666,731.5833333333,279.5,0.0,528.1,160.6166666666,0.0,743.5666666666,760.0333333333,653.95,704.2666666666,0.0,733.8,761.2166666666,0.0,118.05
1737581670000,1474.1333333332998,1456.5166666666,1544.2833333332999,969.6833333333,1418.6333333333,1069.8666666666,1429.05,973.6833333333,1068.8333333333,1408.4833333333,1558.7166666666,1415.5833333333,966.2666666666,725.4,1229.5,949.4,773.8833333333,1436.4833333333,1448.8833333332998,1277.1,1398.5333333333,740.4833333333,1410.0333333333,1453.2666666666,762.8833333333,818.2333333333
1737581675000,2543.6166666666,2309.1666666666,2542.3166666666,1560.85,2286.9333333332997,1764.5166666666,2351.6333333333,1567.0666666666,1781.75,2242.9,2560.6833333332997,2279.1833333332997,1586.6666666666,1406.15,2080.2833333332997,1528.4166666666,1488.9,2272.1833333332997,2293.3333333333,2043.6666666666,2269.5,1431.8833333333,2243.4,2299.5666666666,1455.7333333333,1310.9
1737581680000,3690.93333333,3450.28333333,3702.03333333,2546.8666666666,3380.03333333,2738.0333333332997,3423.2,2558.5833333333,2782.85,3347.4,3731.41666667,3369.53333333,2555.5833333333,2238.3,3165.9333333332997,2516.6166666666,2356.7666666666,3401.3,3441.28333333,3023.4833333333,3336.2,2271.9333333332997,3344.38333333,3450.01666667,2302.4166666666,2267.7166666666
1737581685000,4749.95,4514.03333333,4745.65,3728.46666667,4470.43333333,3986.01666667,4437.26666667,3746.51666667,3862.31666667,4383.48333333,4787.93333333,4456.35,3583.33333333,3344.81666667,4246.91666667,3659.58333333,3528.63333333,4444.41666667,4589.4,3995.66666667,4438.56666667,3386.88333333,4387.33333333,4495.4,3454.31666667,3234.3166666665998
1737581690000,5744.31666667,5730.4,5823.05,4823.85,5644.68333333,5152.25,5388.13333333,4779.55,5028.65,5564.83333333,5867.983333329999,5624.91666667,4642.43333333,4377.8,5418.81666667,4695.2,4605.65,5641.03333333,5691.23333333,5044.26666667,5596.2,4559.93333333,5560.2,5705.61666667,4571.35,4229.36666667
1737581695000,6952.36666666,6743.36666666,6946.3,5856.983333329999,6639.683333329999,6074.816666670001,6426.21666667,5885.433333329999,6068.733333329999,6510.016666670001,7006.183333329999,6617.41666667,5594.46666667,5557.08333333,6505.25,5742.96666667,5848.866666670001,6651.78333333,6711.83333333,5931.383333329999,6589.516666670001,5619.83333333,6513.4,6729.83333333,5715.21666667,5115.4
1737581700000,8160.65,7968.33333333,8155.75,6962.35,7849.3,7307.55,7543.2,6995.71666666,7076.933333329999,7722.76666666,8223.86666666,7698.5,6571.366666670001,6500.33333333,7650.4,6871.9,6895.95,7872.66666666,7943.28333333,7018.1,7639.75,6627.233333329999,7728.03333333,7948.46666666,6739.81666666,6139.58333333
1737581705000,9366.95,9138.4,9367.76666666,8173.95,9019.65,8478.51666666,8663.61666666,8212.23333333,8301.73333333,8882.48333333,9452.783333329999,8980.01666666,7625.8,7712.11666666,8851.15,8063.733333329999,8153.483333329999,9058.08333333,9131.41666666,8052.55,8931.2,7842.76666666,8876.133333329999,9129.68333333,7976.7,7217.85
1737581710000,10316.1,10350.33333333,10452.56666666,9400.06666666,10098.08333333,9713.75,9669.25,9456.66666666,9412.533333329999,10048.25,10536.283333329999,10090.05,8734.2,8869.883333329999,10004.2,9263.61666666,9355.05,10219.11666666,10310.9,9131.98333333,10021.76666666,9029.73333333,10054.08333333,10325.05,9170.3,8283.16666666
1737581715000,11573.016666659998,11442.93333333,11559.93333333,10499.66666666,11333.65,10869.1,10744.96666666,10547.6,10619.06666666,11112.71666666,11656.15,11294.73333333,9805.15,10033.83333333,11206.66666666,10333.45,10585.86666666,11263.55,11437.533333329999,10124.23333333,11247.86666666,10181.56666666,11118.25,11394.7,10354.93333333,9233.91666666
1737581720000,12457.6,12633.43333333,12634.98333333,11647.866666659998,12491.45,11977.65,11679.4,11701.35,11799.716666659999,12269.91666666,12741.83333333,12403.23333333,10887.7,11094.66666666,12393.93333333,11433.6,11678.18333333,12488.91666666,12600.25,11160.633333329999,12301.16666666,11335.45,12272.866666659998,12612.0,11524.05,10307.15
1737581725000,13158.616666659998,13020.1,13100.43333333,12666.516666659998,12899.98333333,12944.0,12109.93333333,12731.31666666,12557.05,12742.98333333,13213.31666666,12855.25,11647.266666659998,12250.23333333,13058.0,12484.116666659998,12925.7,12980.35,13075.41666666,11528.55,12828.35,12453.033333329999,12693.2,13082.65,12649.783333329999,11125.7
1737581730000,13655.91666666,13631.91666666,13561.33333333,13136.55,13531.116666659998,13410.81666666,12673.866666659998,13199.216666659999,13039.25,13244.3,13815.5,13483.73333333,12076.9,12722.8,13610.33333333,12927.8,13418.35,13413.133333329999,13538.35,12073.283333329999,13430.766666659998,12933.016666659998,13249.65,13573.56666666,13128.66666666,11558.116666659998
1737581735000,13703.116666659998,14029.15,13813.18333333,13622.133333329999,13763.133333329999,13846.0,12775.466666659999,13806.516666659998,13339.81666666,13604.16666666,13944.5,13714.466666659999,12454.5,13223.68333333,13975.98333333,13433.73333333,13913.133333329999,13788.516666659998,13910.266666659998,12399.716666659999,13738.3,13361.616666659998,13612.65,13948.65,13593.23333333,12152.4
1737581740000,13907.25,14033.73333333,13890.45,13856.266666659998,13896.016666659998,14063.18333333,12836.116666659998,13924.766666659998,13645.383333329999,13619.1,14001.85,13843.56666666,12560.23333333,13583.06666666,14048.65,13657.43333333,14292.68333333,13839.966666659999,13957.58333333,12411.55,13790.33333333,13729.23333333,13630.4,13981.65,13992.56666666,12279.91666666
1737581745000,13911.4,14065.783333329999,13911.1,13910.783333329999,13888.95,13874.366666659998,12813.41666666,13978.766666659998,13607.48333333,13648.766666659998,14013.283333329999,13682.016666659998,12484.45,13592.766666659998,13906.18333333,13717.216666659999,14326.3,13843.43333333,13868.383333329999,12405.18333333,13766.16666666,13789.56666666,13650.9,14011.266666659998,14017.16666666,12365.45
1737581750000,13869.68333333,14012.116666659998,13935.08333333,13877.55,13878.9,13957.93333333,12885.4,14010.93333333,13485.0,13604.85,13908.466666659999,13766.133333329999,12548.93333333,13626.016666659998,13971.716666659999,13744.75,14354.383333329999,13825.16666666,13945.2,12394.56666666,13642.266666659998,13658.8,13606.68333333,13954.06666666,13962.7,12314.05
1737581755000,13845.966666659999,14143.06666666,14011.866666659998,13963.95,13951.93333333,14177.66666666,12945.85,14031.866666659998,13618.31666666,13681.883333329999,14119.383333329999,13902.95,12636.966666659999,13581.75,14101.516666659998,13678.98333333,14302.58333333,14007.55,14130.616666659998,12451.033333329999,13844.9,13774.866666659998,13686.9,14137.2,14003.35,12359.83333333
1737581760000,13812.33333333,14133.66666666,13990.883333329999,14061.716666659999,13945.3,14202.25,12937.31666666,14129.55,13823.08333333,13745.533333329999,14108.25,14009.516666659998,12802.05,13655.883333329999,14142.41666666,13838.16666666,14413.23333333,13925.83333333,14060.5,12450.883333329999,13978.75,13959.41666666,13717.06666666,14075.06666666,14187.783333329999,12474.366666659998
1737581765000,13898.633333329999,14143.41666666,13879.466666659999,14023.116666659998,14041.83333333,14243.75,12838.18333333,14092.9,13717.66666666,13728.7,13988.91666666,13999.466666659999,12816.45,13612.633333329999,14177.25,13824.58333333,14432.55,13857.73333333,13989.95,12548.2,13954.266666659998,13902.466666659999,13736.85,14055.0,14118.91666666,12474.7
1737581770000,14141.93333333,14156.05,13996.33333333,13934.283333329999,14131.85,14057.65,12943.45,13953.6,13786.016666659998,13740.633333329999,14117.35,14041.95,12776.48333333,13694.93333333,14168.93333333,13722.58333333,14403.66666666,13907.16666666,14032.18333333,12500.45,13996.383333329999,13799.35,13733.85,14084.516666659998,14049.06666666,12432.58333333
1737581775000,14096.0,14100.68333333,14089.25,14001.05,14058.783333329999,14125.91666666,12980.866666659998,14072.383333329999,13703.5,13820.56666666,14205.85,14001.616666659998,12683.2,13716.6,14199.533333329999,13840.45,14428.75,14044.55,14097.1,12558.85,13913.08333333,13853.716666659999,13819.66666666,14197.883333329999,14090.05,12520.56666666
1737581780000,14102.8,14246.8,14038.716666659999,14055.48333333,14104.68333333,14283.25,12991.533333329999,14126.68333333,13640.75,13830.95,14156.98333333,14090.0,12735.43333333,13797.08333333,14170.93333333,13928.95,14547.9,13989.15,14112.716666659999,12581.98333333,14072.08333333,13878.8,13837.55,14171.466666659999,14117.93333333,12507.883333329999
1737581785000,13964.966666659999,14200.0,13817.93333333,14063.31666666,14083.283333329999,14206.08333333,12798.06666666,14132.68333333,13764.516666659998,13710.866666659998,13945.06666666,14031.41666666,12782.033333329999,13807.4,14140.5,13887.66666666,14524.2,13818.45,13953.466666659999,12579.866666659998,13948.48333333,13925.08333333,13766.08333333,14020.91666666,14174.7,12547.83333333
1737581790000,13892.883333329999,14048.93333333,14042.83333333,13840.45,13911.56666666,14004.766666659998,12845.533333329999,13908.8,13652.466666659999,13652.23333333,14005.65,13861.58333333,12675.8,13686.0,14080.716666659999,13688.716666659999,14365.033333329999,13831.466666659999,13948.55,12431.18333333,13813.016666659998,13766.41666666,13658.366666659998,13987.55,14014.4,12477.533333329999
1737581795000,13901.716666659999,13947.06666666,13939.283333329999,14039.91666666,13947.16666666,14131.33333333,12890.75,13993.283333329999,13766.766666659998,13563.366666659998,14046.616666659998,13895.616666659998,12725.616666659998,13627.883333329999,14029.7,13843.383333329999,14334.016666659998,13927.31666666,14052.43333333,12340.05,13745.16666666,13900.016666659998,13555.883333329999,13912.216666659999,14008.516666659998,12368.9
1737581800000,13764.383333329999,14011.783333329999,13746.5,13986.48333333,13907.716666659999,14203.43333333,12718.133333329999,14048.966666659999,13681.4,13609.75,13864.98333333,13871.966666659999,12792.616666659998,13539.18333333,14094.41666666,13777.283333329999,14301.116666659998,13756.35,13876.43333333,12430.31666666,13818.966666659999,13890.1,13626.266666659998,13930.55,13940.6,12387.866666659998
1737581805000,13985.16666666,14158.95,13977.41666666,13764.633333329999,14040.48333333,14149.116666659998,12931.41666666,13831.73333333,13657.35,13765.98333333,14116.2,14135.966666659999,12837.91666666,13596.883333329999,14321.08333333,13596.8,14285.91666666,13981.716666659999,14096.43333333,12531.3,13920.81666666,13736.3,13763.033333329999,14120.533333329999,13936.31666666,12325.8
1737581810000,14077.766666659998,14218.866666659998,13921.23333333,14001.31666666,13980.66666666,14189.033333329999,12875.6,14070.85,13763.766666659998,13811.7,14184.65,13982.366666659998,12788.283333329999,13741.116666659998,14198.366666659998,13832.25,14482.56666666,14011.95,14137.35,12582.33333333,13998.75,13931.15,13812.31666666,14177.016666659998,14155.68333333,12498.06666666
1737581815000,14105.93333333,14159.33333333,13920.516666659998,14073.15,14121.3,14113.95,12885.81666666,14131.7,13797.93333333,13842.516666659998,14043.633333329999,14066.75,12827.08333333,13651.5,14254.5,13876.06666666,14436.91666666,13833.2,13959.43333333,12615.65,14010.966666659999,13964.766666659998,13850.766666659998,14028.8,14195.56666666,12607.783333329999
1737581820000,14087.48333333,14100.716666659999,13885.05,13925.7,14059.25,14054.65,12855.91666666,13997.366666659998,13723.31666666,13684.266666659998,13999.883333329999,14016.266666659998,12729.68333333,13821.116666659998,14205.783333329999,13773.43333333,14453.45,13828.15,13941.25,12556.633333329999,13960.05,13836.966666659999,13724.25,14024.95,14020.466666659999,12464.9
1737581825000,13878.58333333,14169.533333329999,14052.41666666,13994.9,13915.66666666,14055.81666666,12985.68333333,14090.41666666,13762.766666659998,13747.23333333,14162.55,13863.6,12613.25,13766.93333333,14166.016666659998,13739.08333333,14355.366666659998,13970.75,14093.43333333,12427.68333333,13807.05,13769.766666659998,13671.266666659998,14117.033333329999,14007.2,12409.283333329999
1737581830000,13836.516666659998,14138.016666659998,13947.05,14060.31666666,14003.466666659999,14251.033333329999,12884.08333333,14162.5,13685.283333329999,13730.16666666,14063.5,13961.06666666,12712.8,13731.866666659998,14150.883333329999,13876.1,14471.4,13945.766666659998,14071.56666666,12515.65,13897.05,13935.93333333,13739.283333329999,14087.91666666,14151.68333333,12357.783333329999
1737581835000,13946.31666666,14225.43333333,13940.25,13999.766666659998,13889.366666659998,14161.1,12875.06666666,14063.83333333,13687.116666659998,13580.15,14056.3,13843.966666659999,12753.133333329999,13704.31666666,14046.58333333,13781.033333329999,14440.23333333,13870.516666659998,13995.25,12404.56666666,13817.966666659999,13894.266666659998,13593.43333333,14027.4,14130.93333333,12343.4
1737581840000,14000.6,14079.43333333,13856.716666659999,13974.4,13939.58333333,14071.41666666,12814.23333333,14045.15,13637.95,13681.116666659998,13969.7,13895.7,12664.56666666,13555.1,14130.1,13763.55,14377.95,13851.35,13978.85,12464.66666666,13825.66666666,13819.633333329999,13676.3,14019.58333333,14053.41666666,12356.68333333
1737581845000,13996.8,14099.23333333,13955.05,13868.15,13966.95,14001.966666659999,12905.883333329999,13936.533333329999,13686.95,13688.08333333,14059.48333333,13914.466666659999,12694.366666659998,13655.366666659998,14173.133333329999,13697.43333333,14365.383333329999,13875.5,13999.866666659998,12470.48333333,13881.16666666,13800.033333329999,13694.75,14038.15,14037.91666666,12466.93333333
1737581850000,13965.366666659998,14119.91666666,13793.516666659998,14013.366666659998,13967.7,14129.016666659998,12757.883333329999,14047.8,13652.95,13703.81666666,13921.516666659998,13908.41666666,12622.06666666,13662.68333333,14108.06666666,13795.383333329999,14386.2,13900.016666659998,14023.9,12468.116666659998,13836.6,13823.466666659999,13710.9,14060.783333329999,14059.58333333,12423.98333333
1737581855000,13933.0,14063.716666659999,13924.616666659998,13807.9,13933.23333333,14007.4,12866.283333329999,13876.18333333,13665.366666659998,13660.8,14018.91666666,13881.366666659998,12695.83333333,13678.766666659998,14123.16666666,13649.55,14412.33333333,13811.633333329999,13948.533333329999,12455.783333329999,13839.1,13721.95,13682.41666666,14142.18333333,14080.766666659998,12424.23333333
1737581860000,13853.58333333,14034.91666666,14038.65,13927.33333333,13916.633333329999,14049.133333329999,12984.98333333,14002.4,13584.966666659999,13644.8,14155.06666666,13853.05,12637.08333333,13668.3,14046.15,13751.266666659998,14408.06666666,13908.81666666,13939.91666666,12422.533333329999,13808.48333333,13765.283333329999,13640.85,13975.533333329999,14143.116666659998,12322.9
1737581865000,13756.2,13932.65,13884.2,14077.9,13830.516666659998,14228.866666659998,12835.633333329999,14149.65,13686.73333333,13527.7,13952.73333333,13788.66666666,12696.43333333,13611.0,14017.783333329999,13878.91666666,14320.866666659998,13800.75,13927.0,12361.66666666,13748.0,13863.383333329999,13545.85,13962.716666659999,13996.883333329999,12333.216666659999
1737581870000,13990.9,14023.48333333,13967.366666659998,13921.1,13993.66666666,14053.93333333,12918.41666666,13992.91666666,13604.5,13618.81666666,14084.41666666,13952.033333329999,12626.75,13502.283333329999,14059.35,13710.56666666,14304.866666659998,13767.466666659999,13896.15,12404.45,13871.466666659999,13753.18333333,13635.56666666,13963.48333333,13985.43333333,12280.33333333
1737581875000,13893.41666666,14087.283333329999,13883.33333333,13851.06666666,13955.866666659998,14129.033333329999,12840.66666666,13932.466666659999,13619.25,13682.6,13999.35,13906.25,12575.716666659999,13729.383333329999,14063.85,13807.6,14398.05,13865.16666666,13989.533333329999,12474.15,13801.966666659999,13709.55,13687.8,14029.6,13956.25,12346.2
1737581880000,13886.283333329999,14029.766666659998,13875.98333333,13912.31666666,13903.56666666,14205.15,12820.783333329999,14002.58333333,13654.133333329999,13620.31666666,13991.68333333,13852.43333333,12682.633333329999,13656.05,14080.866666659998,13724.85,14377.58333333,13916.75,13938.2,12417.866666659998,13795.16666666,13754.133333329999,13626.33333333,13971.7,14049.08333333,12370.43333333
1737581885000,14077.73333333,13938.616666659998,13871.25,13917.366666659998,13917.866666659998,14136.866666659998,12839.06666666,13954.7,13606.716666659999,13670.8,13995.1,13868.216666659999,12755.08333333,13617.633333329999,13998.016666659998,13717.6,14337.266666659998,13862.616666659998,13987.766666659998,12488.3,13807.116666659998,13849.966666659999,13696.45,14020.266666659998,14083.05,12373.45
