,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737541115000,0.0
1737541120000,0.0
1737541125000,0.0
1737541130000,151.4833333333
1737541135000,690.05
1737541140000,690.05
1737541145000,6011.75
1737541150000,9744.1
1737541155000,15989.68333333
1737541160000,20910.733333329998
1737541165000,20910.733333329998
1737541170000,29574.35
1737541175000,34717.43333333
1737541180000,34717.43333333
1737541185000,40441.75
1737541190000,46284.83333333
1737541195000,45746.26666666
1737541200000,46471.21666666
1737541205000,47082.4
1737541210000,43350.05
1737541215000,42909.11666666
1737541220000,37988.06666666
1737541225000,43515.9
1737541230000,34852.28333333
1737541235000,29709.2
1737541240000,33230.95
1737541245000,33973.91666666
1737541250000,33921.4
1737541255000,39285.26666666
1737541260000,44536.25
1737541265000,38603.36666666
1737541270000,44256.36666666
1737541275000,38451.716666659995
1737541280000,44155.966666659995
1737541285000,38628.13333333
1737541290000,44176.93333333
1737541295000,44176.93333333
1737541300000,40655.18333333
1737541305000,35668.93333333
1737541310000,38014.01666666
1737541315000,39233.63333333
1737541320000,39140.51666666
1737541325000,39452.66666666
1737541330000,39037.41666666
1737541335000,39277.01666666
1737541340000,39050.13333333
1737541345000,39050.13333333
1737541350000,39480.28333333
1737541355000,
