,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737485375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485380000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.0,8919000.0,5973000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485385000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,3952.0,966.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485390000,9.0,19.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,229.0,27.0,996.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485395000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,438000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485405000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,358.0,4.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485410000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,414.0,30.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485415000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,108369000.0,29.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485420000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,12960000.0,63.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485425000,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485430000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,35757000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485435000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2889000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485440000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,60.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485445000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,60.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485450000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,25.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485455000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,25.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485460000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,25.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485465000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,25.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485470000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,134.0,25.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485475000,,,,,,,,,,,,,,,
1737485495000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16260000.0,1560473.0,14711000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485500000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,10.0,28404000.0,17974000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737485505000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,10.0,2304000.0,17974000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
