,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737230895000,1.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,40.0,4423000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,16273000.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230905000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,1633000.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230910000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,48636000.0,221.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230915000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,32490000.0,24.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230920000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,11133000.0,50.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230925000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,0.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230930000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,12051000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230935000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230940000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230945000,2.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,9.0,2.0,95.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230950000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230955000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230960000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,5040000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230965000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230970000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230975000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230980000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230985000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230990000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737230995000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,476.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737231000000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,195.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737231005000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,5004000.0,77.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737231010000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,3960000.0,83.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
