,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737198130000,0.0
1737198135000,0.0
1737198140000,1209.8333333333
1737198145000,2516.1
1737198150000,2664.9833333333
1737198155000,7780.8
1737198160000,11914.95
1737198165000,18961.066666659997
1737198170000,18961.066666659997
1737198175000,22447.483333329998
1737198180000,25496.86666666
1737198185000,25496.86666666
1737198190000,27158.15
1737198195000,31364.9
1737198200000,30155.066666659997
1737198205000,28848.8
1737198210000,31356.066666659997
1737198215000,29771.816666659997
1737198220000,25637.66666666
1737198225000,20443.5
1737198230000,21666.41666666
1737198235000,18972.5
1737198240000,18461.13333333
1737198245000,24115.85
1737198250000,28387.133333330003
1737198255000,26278.41666666
1737198260000,30238.566666659997
1737198265000,30617.933333330002
1737198270000,31927.683333330002
1737198275000,29953.383333330003
1737198280000,29953.383333330003
1737198285000,33131.63333333
1737198290000,32607.383333330003
1737198295000,32099.66666666
1737198300000,29896.46666666
1737198305000,25580.23333333
1737198310000,24514.683333330002
1737198315000,26811.25
1737198320000,28160.516666659998
1737198325000,33823.06666666
1737198330000,34089.78333333
1737198335000,33920.983333330005
1737198340000,33920.983333330005
1737198345000,34612.716666659995
1737198350000,33914.05
1737198355000,34692.51666666
1737198360000,36181.31666666
1737198365000,34842.83333333
1737198370000,31184.316666659997
1737198375000,
