,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1701853780000,1000.0,613.0,623.0,666.0,577.0,618.0,,,
1701853785000,1000.0,605.0,622.0,666.0,585.0,618.0,,,
1701853790000,1000.0,622.0,617.0,664.0,577.0,606.0,,,
1701853795000,1000.0,619.0,631.0,677.0,587.0,609.0,,,
1701853800000,1000.0,616.0,628.0,677.0,588.0,615.0,,,
1701853805000,1000.0,621.0,622.0,675.0,582.0,609.0,,,
1701853810000,1000.0,635.0,622.0,679.0,583.0,614.0,,,
1701853815000,1000.0,628.0,628.0,686.0,590.0,621.0,,,
1701853820000,1000.0,613.0,617.0,677.0,589.0,616.0,,,
1701853825000,1000.0,626.0,603.0,673.0,582.0,607.0,,,
1701853830000,1000.0,624.0,610.0,681.0,593.0,617.0,,,
1701853835000,1000.0,623.0,601.0,688.0,594.0,621.0,,,
1701853840000,1000.0,620.0,598.0,686.0,586.0,611.0,,,
1701853845000,1000.0,625.0,597.0,681.0,582.0,609.0,,,
1701853850000,1000.0,610.0,600.0,683.0,587.0,617.0,,,
1701853855000,1000.0,616.0,593.0,678.0,582.0,612.0,,,
1701853860000,1000.0,621.0,587.0,674.0,578.0,601.0,,,
1701853865000,1000.0,611.0,598.0,690.0,592.0,613.0,,,
1701853870000,1000.0,618.0,599.0,682.0,581.0,603.0,,,
1701853875000,1000.0,617.0,601.0,685.0,591.0,607.0,,,
1701853880000,1000.0,625.0,606.0,686.0,603.0,622.0,,,
1701853885000,1000.0,621.0,613.0,684.0,609.0,621.0,,,
1701853890000,1000.0,629.0,610.0,675.0,602.0,614.0,,,
1701853895000,1000.0,633.0,615.0,665.0,602.0,610.0,,,
1701853900000,1000.0,636.0,623.0,668.0,610.0,619.0,,,
1701853905000,1000.0,643.0,628.0,670.0,612.0,620.0,,,
1701853910000,1000.0,645.0,642.0,674.0,616.0,620.0,,,
1701853915000,1000.0,641.0,642.0,675.0,618.0,623.0,,,
1701853920000,1000.0,648.0,639.0,669.0,612.0,615.0,,,
1701853925000,1000.0,,647.0,672.0,619.0,618.0,,,
1701853930000,,,,,,,,,
1701853975000,,,1000.0,1000.0,1000.0,1000.0,1000.0,,
1701853980000,802.0,608.0,529.0,520.0,598.0,655.0,536.0,,
1701853985000,602.0,342.0,336.0,336.0,389.0,398.0,314.0,,
1701853990000,735.0,331.0,325.0,345.0,398.0,368.0,326.0,,
1701853995000,801.0,314.0,316.0,321.0,374.0,352.0,301.0,,
1701854000000,841.0,340.0,330.0,351.0,382.0,360.0,323.0,,
1701854005000,868.0,369.0,368.0,390.0,412.0,387.0,363.0,,
1701854010000,887.0,381.0,395.0,412.0,427.0,408.0,381.0,,
1701854015000,901.0,404.0,424.0,437.0,448.0,423.0,412.0,,
1701854020000,912.0,414.0,437.0,452.0,452.0,431.0,425.0,,
1701854025000,921.0,417.0,443.0,459.0,452.0,431.0,430.0,,
1701854030000,928.0,422.0,445.0,463.0,452.0,434.0,430.0,,
1701854035000,934.0,423.0,446.0,464.0,452.0,433.0,432.0,,
1701854040000,951.0,425.0,453.0,475.0,458.0,428.0,437.0,,
1701854045000,1000.0,460.0,479.0,503.0,483.0,455.0,466.0,,
1701854050000,1000.0,471.0,492.0,517.0,488.0,471.0,475.0,,
1701854055000,1000.0,494.0,520.0,549.0,511.0,496.0,503.0,,
1701854060000,1000.0,498.0,532.0,555.0,519.0,505.0,510.0,,
1701854065000,1000.0,507.0,534.0,558.0,523.0,516.0,517.0,,
1701854070000,1000.0,512.0,534.0,560.0,526.0,520.0,523.0,,
1701854075000,1000.0,519.0,540.0,561.0,530.0,528.0,527.0,,
1701854080000,1000.0,522.0,533.0,558.0,530.0,527.0,526.0,,
1701854085000,1000.0,532.0,549.0,571.0,546.0,549.0,540.0,,
1701854090000,1000.0,534.0,545.0,573.0,550.0,547.0,543.0,,
1701854095000,1000.0,549.0,554.0,585.0,562.0,560.0,556.0,,
1701854100000,1000.0,544.0,552.0,580.0,554.0,557.0,554.0,,
1701854105000,1000.0,554.0,559.0,592.0,560.0,563.0,572.0,,
1701854110000,1000.0,561.0,561.0,587.0,564.0,563.0,580.0,,
1701854115000,1000.0,566.0,562.0,584.0,572.0,565.0,586.0,,
1701854120000,1000.0,566.0,564.0,594.0,575.0,570.0,591.0,,
1701854125000,1000.0,560.0,565.0,597.0,573.0,566.0,585.0,,
1701854130000,1000.0,560.0,566.0,593.0,574.0,558.0,581.0,,
1701854135000,1000.0,549.0,557.0,588.0,568.0,557.0,575.0,,
1701854140000,1000.0,548.0,564.0,596.0,571.0,560.0,578.0,,
1701854145000,1000.0,553.0,559.0,597.0,571.0,555.0,577.0,,
1701854150000,1000.0,547.0,571.0,602.0,568.0,561.0,583.0,,
1701854155000,1000.0,538.0,566.0,605.0,563.0,557.0,578.0,,
1701854160000,1000.0,537.0,573.0,612.0,565.0,566.0,584.0,,
1701854165000,1000.0,537.0,579.0,617.0,572.0,570.0,585.0,,
1701854170000,1000.0,538.0,594.0,625.0,573.0,574.0,588.0,,
1701854175000,1000.0,537.0,581.0,622.0,563.0,564.0,582.0,,
1701854180000,1000.0,545.0,589.0,621.0,569.0,568.0,594.0,,
1701854185000,1000.0,549.0,594.0,615.0,568.0,568.0,598.0,,
1701854190000,1000.0,555.0,594.0,627.0,572.0,575.0,603.0,,
1701854195000,1000.0,560.0,592.0,631.0,570.0,574.0,601.0,,
1701854200000,1000.0,573.0,600.0,635.0,581.0,583.0,613.0,,
1701854205000,1000.0,572.0,603.0,633.0,576.0,581.0,617.0,,
1701854210000,1000.0,574.0,599.0,623.0,574.0,572.0,612.0,,
1701854215000,1000.0,586.0,613.0,626.0,586.0,586.0,626.0,,
1701854220000,1000.0,583.0,603.0,613.0,577.0,577.0,617.0,,
1701854225000,1000.0,582.0,601.0,606.0,572.0,577.0,611.0,,
1701854230000,1000.0,586.0,595.0,607.0,573.0,579.0,613.0,,
1701854235000,1000.0,584.0,609.0,608.0,572.0,583.0,612.0,,
1701854240000,1000.0,602.0,615.0,622.0,588.0,597.0,625.0,,
1701854245000,1000.0,586.0,597.0,608.0,574.0,583.0,616.0,,
1701854250000,1000.0,583.0,604.0,599.0,571.0,580.0,622.0,,
1701854255000,1000.0,574.0,607.0,595.0,571.0,574.0,618.0,,
1701854260000,1000.0,567.0,605.0,588.0,562.0,571.0,610.0,,
1701854265000,1000.0,565.0,602.0,584.0,563.0,569.0,603.0,,
1701854270000,1000.0,575.0,607.0,595.0,570.0,578.0,611.0,,
1701854275000,1000.0,570.0,598.0,586.0,565.0,570.0,609.0,,
1701854280000,1000.0,577.0,598.0,597.0,576.0,574.0,623.0,,
1701854285000,1000.0,572.0,588.0,591.0,573.0,566.0,621.0,,
1701854290000,1000.0,567.0,593.0,589.0,570.0,562.0,619.0,,
1701854295000,1000.0,568.0,597.0,587.0,573.0,563.0,625.0,,
1701854300000,1000.0,550.0,593.0,570.0,553.0,551.0,605.0,,
1701854305000,1000.0,556.0,604.0,582.0,555.0,561.0,613.0,,
1701854310000,1000.0,555.0,607.0,590.0,553.0,566.0,610.0,,
1701854315000,1000.0,563.0,601.0,588.0,553.0,566.0,610.0,,
1701854320000,1000.0,571.0,606.0,595.0,558.0,569.0,615.0,,
1701854325000,1000.0,567.0,605.0,590.0,553.0,562.0,616.0,,
1701854330000,1000.0,567.0,605.0,586.0,558.0,558.0,617.0,,
1701854335000,1000.0,555.0,600.0,574.0,545.0,551.0,599.0,,
1701854340000,1000.0,553.0,609.0,574.0,544.0,555.0,599.0,,
1701854345000,1000.0,554.0,623.0,580.0,549.0,563.0,606.0,,
1701854350000,1000.0,560.0,621.0,587.0,557.0,581.0,620.0,,
1701854355000,1000.0,558.0,615.0,591.0,555.0,582.0,622.0,,
1701854360000,1000.0,550.0,602.0,583.0,551.0,572.0,618.0,,
1701854365000,1000.0,563.0,610.0,588.0,568.0,584.0,624.0,,
1701854370000,1000.0,555.0,597.0,574.0,564.0,571.0,617.0,,
1701854375000,1000.0,563.0,605.0,581.0,571.0,577.0,632.0,,
1701854380000,1000.0,552.0,608.0,575.0,565.0,573.0,633.0,,
1701854385000,1000.0,562.0,601.0,578.0,564.0,580.0,626.0,,
1701854390000,1000.0,560.0,605.0,579.0,559.0,581.0,628.0,,
1701854395000,1000.0,568.0,611.0,590.0,567.0,583.0,639.0,,
1701854400000,1000.0,569.0,612.0,591.0,569.0,579.0,641.0,,
1701854405000,1000.0,561.0,604.0,578.0,559.0,565.0,630.0,,
1701854410000,1000.0,558.0,601.0,573.0,553.0,552.0,617.0,,
1701854415000,1000.0,551.0,594.0,563.0,551.0,548.0,608.0,,
1701854420000,1000.0,558.0,600.0,566.0,556.0,552.0,608.0,,
1701854425000,1000.0,553.0,600.0,565.0,,546.0,606.0,,
1701854430000,,,1000.0,1000.0,1000.0,1000.0,,,
1701854435000,1000.0,605.0,,698.0,1000.0,728.0,,,
1701854440000,1000.0,1000.0,1000.0,,1000.0,,1000.0,,
1701854445000,1000.0,626.0,603.0,699.0,,549.0,747.0,,
1701854450000,,,,,,,,,
1701854495000,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,
1701854500000,1000.0,756.0,702.0,801.0,744.0,790.0,762.0,517.0,
1701854505000,979.0,768.0,719.0,783.0,756.0,776.0,774.0,672.0,
1701854510000,898.0,604.0,577.0,648.0,656.0,574.0,705.0,528.0,
1701854515000,932.0,483.0,447.0,513.0,518.0,459.0,558.0,423.0,
1701854520000,949.0,424.0,389.0,444.0,447.0,402.0,480.0,374.0,
1701854525000,895.0,407.0,376.0,420.0,433.0,387.0,453.0,406.0,
1701854530000,913.0,417.0,391.0,416.0,425.0,399.0,448.0,416.0,
1701854535000,925.0,422.0,410.0,427.0,432.0,407.0,448.0,427.0,
1701854540000,935.0,436.0,424.0,446.0,449.0,424.0,458.0,437.0,
1701854545000,942.0,432.0,424.0,448.0,445.0,425.0,456.0,436.0,
1701854550000,948.0,444.0,441.0,464.0,459.0,438.0,473.0,454.0,
1701854555000,953.0,444.0,442.0,465.0,458.0,438.0,470.0,452.0,
1701854560000,957.0,424.0,422.0,440.0,439.0,411.0,448.0,450.0,
1701854565000,958.0,406.0,403.0,422.0,418.0,393.0,424.0,417.0,
1701854570000,974.0,432.0,422.0,442.0,423.0,426.0,423.0,442.0,
1701854575000,974.0,464.0,461.0,473.0,457.0,461.0,459.0,478.0,
1701854580000,974.0,498.0,499.0,505.0,491.0,493.0,491.0,507.0,
1701854585000,1000.0,512.0,510.0,522.0,503.0,511.0,505.0,499.0,
1701854590000,1000.0,518.0,516.0,534.0,525.0,522.0,522.0,511.0,
1701854595000,1000.0,532.0,522.0,540.0,536.0,536.0,535.0,521.0,
1701854600000,1000.0,530.0,525.0,532.0,530.0,537.0,537.0,517.0,
1701854605000,1000.0,544.0,532.0,536.0,541.0,546.0,548.0,535.0,
1701854610000,1000.0,544.0,530.0,528.0,531.0,543.0,546.0,528.0,
1701854615000,1000.0,563.0,549.0,546.0,553.0,564.0,573.0,555.0,
1701854620000,1000.0,569.0,559.0,553.0,555.0,572.0,583.0,567.0,
1701854625000,1000.0,567.0,564.0,553.0,556.0,574.0,584.0,576.0,
1701854630000,1000.0,567.0,566.0,550.0,557.0,577.0,586.0,576.0,
1701854635000,1000.0,574.0,575.0,561.0,564.0,582.0,587.0,573.0,
1701854640000,1000.0,569.0,563.0,559.0,562.0,578.0,587.0,578.0,
1701854645000,1000.0,576.0,571.0,565.0,565.0,575.0,588.0,587.0,
1701854650000,999.0,576.0,574.0,567.0,563.0,572.0,583.0,579.0,
1701854655000,999.0,589.0,591.0,579.0,575.0,577.0,596.0,586.0,
1701854660000,999.0,590.0,592.0,583.0,580.0,573.0,597.0,590.0,
1701854665000,999.0,593.0,599.0,586.0,579.0,579.0,596.0,580.0,
1701854670000,999.0,606.0,609.0,601.0,596.0,588.0,603.0,591.0,
1701854675000,999.0,595.0,605.0,591.0,588.0,584.0,583.0,577.0,
1701854680000,999.0,589.0,603.0,590.0,587.0,578.0,568.0,567.0,
1701854685000,999.0,584.0,597.0,594.0,586.0,569.0,568.0,567.0,
1701854690000,999.0,593.0,605.0,601.0,601.0,571.0,578.0,576.0,
1701854695000,999.0,593.0,598.0,596.0,594.0,564.0,575.0,579.0,
1701854700000,999.0,599.0,607.0,600.0,592.0,565.0,575.0,584.0,
1701854705000,999.0,583.0,593.0,581.0,577.0,553.0,563.0,570.0,
1701854710000,991.0,586.0,594.0,586.0,577.0,563.0,569.0,580.0,
1701854715000,991.0,567.0,570.0,577.0,559.0,558.0,561.0,572.0,
1701854720000,991.0,573.0,563.0,576.0,557.0,560.0,560.0,585.0,
1701854725000,991.0,567.0,556.0,577.0,558.0,552.0,566.0,587.0,
1701854730000,991.0,554.0,543.0,565.0,549.0,547.0,559.0,582.0,
1701854735000,991.0,552.0,529.0,562.0,543.0,537.0,561.0,578.0,
1701854740000,991.0,552.0,532.0,558.0,542.0,547.0,573.0,574.0,
1701854745000,991.0,551.0,534.0,550.0,544.0,552.0,577.0,573.0,
1701854750000,991.0,542.0,521.0,535.0,535.0,546.0,566.0,567.0,
1701854755000,991.0,549.0,528.0,536.0,547.0,554.0,579.0,581.0,
1701854760000,991.0,542.0,527.0,537.0,551.0,551.0,579.0,565.0,
1701854765000,992.0,553.0,541.0,552.0,567.0,572.0,600.0,584.0,
1701854770000,1000.0,548.0,539.0,547.0,561.0,562.0,602.0,577.0,
1701854775000,1000.0,562.0,551.0,555.0,573.0,570.0,614.0,585.0,
1701854780000,1000.0,557.0,555.0,553.0,571.0,567.0,614.0,565.0,
1701854785000,1000.0,558.0,552.0,553.0,573.0,572.0,605.0,561.0,
1701854790000,1000.0,547.0,546.0,551.0,563.0,576.0,598.0,552.0,
1701854795000,1000.0,558.0,557.0,562.0,575.0,592.0,618.0,567.0,
1701854800000,1000.0,555.0,550.0,564.0,575.0,590.0,611.0,567.0,
1701854805000,1000.0,557.0,547.0,569.0,571.0,592.0,607.0,566.0,
1701854810000,1000.0,558.0,551.0,578.0,572.0,594.0,612.0,574.0,
1701854815000,1000.0,551.0,545.0,577.0,564.0,592.0,603.0,565.0,
1701854820000,1000.0,547.0,542.0,572.0,562.0,600.0,604.0,561.0,
1701854825000,1000.0,544.0,530.0,563.0,553.0,590.0,590.0,553.0,
1701854830000,1000.0,549.0,541.0,569.0,569.0,596.0,581.0,555.0,
1701854835000,1000.0,540.0,533.0,564.0,561.0,595.0,562.0,551.0,
1701854840000,1000.0,533.0,537.0,567.0,559.0,599.0,555.0,556.0,
1701854845000,1000.0,541.0,553.0,572.0,567.0,609.0,562.0,570.0,
1701854850000,1000.0,557.0,569.0,580.0,579.0,613.0,571.0,589.0,
1701854855000,1000.0,550.0,565.0,573.0,567.0,603.0,550.0,576.0,
1701854860000,1000.0,565.0,575.0,576.0,573.0,605.0,561.0,590.0,
1701854865000,1000.0,568.0,577.0,571.0,575.0,606.0,563.0,590.0,
1701854870000,1000.0,567.0,586.0,585.0,572.0,610.0,569.0,587.0,
1701854875000,1000.0,561.0,585.0,586.0,579.0,609.0,568.0,589.0,
1701854880000,1000.0,575.0,584.0,607.0,580.0,612.0,570.0,606.0,
1701854885000,1000.0,592.0,606.0,636.0,594.0,640.0,595.0,616.0,
1701854890000,1000.0,586.0,590.0,632.0,578.0,636.0,598.0,610.0,
1701854895000,1000.0,586.0,595.0,631.0,577.0,628.0,601.0,605.0,
1701854900000,1000.0,610.0,608.0,645.0,593.0,636.0,623.0,622.0,
1701854905000,1000.0,590.0,588.0,629.0,567.0,614.0,608.0,596.0,
1701854910000,1000.0,584.0,580.0,616.0,560.0,601.0,603.0,585.0,
1701854915000,1000.0,591.0,582.0,620.0,571.0,605.0,619.0,586.0,
1701854920000,1000.0,580.0,574.0,616.0,570.0,598.0,614.0,579.0,
1701854925000,1000.0,603.0,603.0,643.0,599.0,621.0,644.0,606.0,
1701854930000,1000.0,627.0,607.0,656.0,604.0,645.0,658.0,614.0,
1701854935000,1000.0,622.0,596.0,644.0,586.0,633.0,650.0,599.0,
1701854940000,991.0,623.0,604.0,631.0,591.0,634.0,656.0,594.0,
1701854945000,986.0,609.0,596.0,622.0,586.0,616.0,649.0,589.0,
1701854950000,986.0,,,,,,,,
1701854955000,,,,,,,,,
1701854995000,1000.0,1000.0,1000.0,,,,1000.0,,1000.0
1701855000000,904.0,739.0,679.0,620.0,1000.0,1000.0,680.0,1000.0,470.0
1701855005000,769.0,475.0,454.0,414.0,680.0,636.0,466.0,679.0,363.0
1701855010000,786.0,377.0,360.0,330.0,441.0,432.0,367.0,448.0,294.0
1701855015000,825.0,372.0,385.0,343.0,348.0,339.0,372.0,348.0,319.0
1701855020000,860.0,352.0,373.0,333.0,364.0,363.0,351.0,375.0,314.0
1701855025000,884.0,357.0,374.0,342.0,352.0,345.0,350.0,356.0,324.0
1701855030000,900.0,375.0,395.0,370.0,356.0,360.0,394.0,359.0,345.0
1701855035000,913.0,384.0,407.0,377.0,390.0,389.0,400.0,387.0,354.0
1701855040000,923.0,388.0,408.0,378.0,408.0,398.0,397.0,396.0,366.0
1701855045000,930.0,394.0,415.0,391.0,410.0,397.0,404.0,400.0,375.0
1701855050000,937.0,399.0,414.0,398.0,421.0,405.0,403.0,407.0,378.0
1701855055000,942.0,406.0,427.0,405.0,428.0,410.0,414.0,408.0,392.0
1701855060000,950.0,382.0,414.0,389.0,441.0,424.0,401.0,417.0,389.0
1701855065000,981.0,406.0,436.0,411.0,431.0,405.0,421.0,395.0,406.0
1701855070000,996.0,425.0,463.0,434.0,459.0,431.0,446.0,415.0,432.0
1701855075000,1000.0,432.0,467.0,443.0,487.0,459.0,451.0,438.0,436.0
1701855080000,1000.0,448.0,486.0,463.0,500.0,467.0,467.0,439.0,452.0
1701855085000,1000.0,451.0,497.0,469.0,527.0,489.0,474.0,461.0,465.0
1701855090000,1000.0,455.0,496.0,465.0,544.0,494.0,460.0,474.0,464.0
1701855095000,1000.0,461.0,501.0,478.0,545.0,488.0,469.0,470.0,476.0
1701855100000,1000.0,469.0,513.0,492.0,553.0,494.0,485.0,477.0,478.0
1701855105000,1000.0,474.0,520.0,498.0,567.0,503.0,492.0,487.0,486.0
1701855110000,1000.0,478.0,522.0,495.0,576.0,508.0,506.0,495.0,487.0
1701855115000,1000.0,473.0,513.0,495.0,585.0,511.0,503.0,494.0,478.0
1701855120000,1000.0,481.0,522.0,511.0,580.0,500.0,509.0,489.0,494.0
1701855125000,1000.0,481.0,528.0,515.0,586.0,519.0,513.0,505.0,502.0
1701855130000,1000.0,493.0,543.0,527.0,591.0,519.0,526.0,513.0,509.0
1701855135000,1000.0,499.0,547.0,530.0,607.0,525.0,536.0,526.0,512.0
1701855140000,1000.0,504.0,544.0,525.0,616.0,527.0,539.0,538.0,514.0
1701855145000,1000.0,515.0,552.0,533.0,619.0,518.0,541.0,533.0,520.0
1701855150000,1000.0,525.0,558.0,540.0,619.0,522.0,547.0,539.0,529.0
1701855155000,1000.0,526.0,559.0,530.0,621.0,525.0,547.0,544.0,528.0
1701855160000,1000.0,528.0,559.0,532.0,622.0,520.0,546.0,545.0,534.0
1701855165000,1000.0,535.0,572.0,537.0,624.0,521.0,554.0,545.0,542.0
1701855170000,999.0,529.0,567.0,533.0,631.0,527.0,543.0,551.0,534.0
1701855175000,999.0,551.0,583.0,545.0,624.0,519.0,558.0,550.0,544.0
1701855180000,999.0,542.0,571.0,533.0,638.0,534.0,546.0,565.0,532.0
1701855185000,999.0,539.0,568.0,531.0,629.0,515.0,542.0,553.0,531.0
1701855190000,999.0,547.0,569.0,535.0,630.0,512.0,542.0,553.0,535.0
1701855195000,999.0,548.0,563.0,528.0,627.0,512.0,534.0,553.0,535.0
1701855200000,999.0,560.0,575.0,536.0,617.0,504.0,552.0,546.0,541.0
1701855205000,999.0,556.0,564.0,530.0,621.0,518.0,556.0,558.0,534.0
1701855210000,999.0,550.0,563.0,530.0,621.0,513.0,561.0,549.0,537.0
1701855215000,999.0,555.0,568.0,539.0,629.0,515.0,568.0,554.0,532.0
1701855220000,999.0,571.0,572.0,536.0,634.0,525.0,572.0,558.0,529.0
1701855225000,999.0,563.0,567.0,529.0,641.0,529.0,564.0,562.0,520.0
1701855230000,1000.0,583.0,592.0,550.0,632.0,515.0,579.0,560.0,542.0
1701855235000,1000.0,568.0,584.0,541.0,646.0,531.0,568.0,580.0,532.0
1701855240000,1000.0,568.0,587.0,539.0,632.0,521.0,572.0,571.0,536.0
1701855245000,1000.0,573.0,593.0,547.0,630.0,524.0,576.0,576.0,531.0
1701855250000,1000.0,570.0,591.0,547.0,629.0,526.0,572.0,576.0,535.0
1701855255000,1000.0,574.0,597.0,558.0,631.0,525.0,584.0,576.0,535.0
1701855260000,1000.0,554.0,583.0,550.0,643.0,532.0,564.0,578.0,531.0
1701855265000,1000.0,559.0,597.0,561.0,633.0,517.0,574.0,562.0,536.0
1701855270000,1000.0,562.0,598.0,562.0,636.0,522.0,572.0,569.0,534.0
1701855275000,1000.0,551.0,589.0,551.0,629.0,523.0,562.0,565.0,540.0
1701855280000,1000.0,537.0,583.0,551.0,620.0,514.0,555.0,562.0,541.0
1701855285000,1000.0,542.0,580.0,555.0,611.0,509.0,558.0,557.0,546.0
1701855290000,1000.0,534.0,573.0,545.0,616.0,519.0,554.0,560.0,543.0
1701855295000,1000.0,528.0,568.0,544.0,611.0,519.0,551.0,552.0,550.0
1701855300000,1000.0,533.0,574.0,555.0,610.0,519.0,565.0,550.0,547.0
1701855305000,1000.0,531.0,569.0,552.0,625.0,525.0,565.0,553.0,551.0
1701855310000,1000.0,531.0,569.0,548.0,630.0,522.0,571.0,553.0,543.0
1701855315000,1000.0,530.0,573.0,543.0,630.0,523.0,561.0,555.0,545.0
1701855320000,1000.0,535.0,573.0,539.0,622.0,523.0,559.0,560.0,544.0
1701855325000,1000.0,536.0,567.0,533.0,615.0,523.0,550.0,563.0,541.0
1701855330000,1000.0,532.0,572.0,533.0,619.0,522.0,550.0,562.0,554.0
1701855335000,1000.0,544.0,577.0,549.0,623.0,527.0,555.0,566.0,556.0
1701855340000,1000.0,537.0,573.0,544.0,638.0,544.0,544.0,568.0,552.0
1701855345000,1000.0,544.0,578.0,550.0,633.0,544.0,552.0,565.0,556.0
1701855350000,1000.0,552.0,583.0,557.0,640.0,548.0,558.0,568.0,558.0
1701855355000,1000.0,562.0,585.0,563.0,647.0,548.0,565.0,577.0,558.0
1701855360000,1000.0,561.0,584.0,554.0,657.0,548.0,555.0,584.0,560.0
1701855365000,1000.0,570.0,591.0,555.0,651.0,543.0,564.0,580.0,556.0
1701855370000,1000.0,576.0,596.0,576.0,667.0,545.0,568.0,584.0,572.0
1701855375000,1000.0,574.0,589.0,579.0,674.0,549.0,569.0,591.0,569.0
1701855380000,1000.0,576.0,605.0,598.0,673.0,545.0,571.0,591.0,574.0
1701855385000,1000.0,568.0,608.0,598.0,682.0,558.0,565.0,596.0,571.0
1701855390000,1000.0,591.0,620.0,612.0,677.0,554.0,579.0,595.0,574.0
1701855395000,1000.0,571.0,604.0,589.0,696.0,565.0,559.0,611.0,554.0
1701855400000,999.0,584.0,611.0,597.0,665.0,538.0,570.0,586.0,560.0
1701855405000,999.0,577.0,608.0,593.0,676.0,540.0,563.0,587.0,552.0
1701855410000,999.0,571.0,607.0,590.0,668.0,539.0,558.0,580.0,553.0
1701855415000,999.0,570.0,604.0,585.0,664.0,537.0,553.0,575.0,554.0
1701855420000,999.0,578.0,606.0,591.0,662.0,536.0,558.0,573.0,556.0
1701855425000,999.0,575.0,603.0,598.0,665.0,541.0,551.0,577.0,560.0
1701855430000,999.0,569.0,596.0,579.0,648.0,545.0,544.0,584.0,546.0
1701855435000,999.0,567.0,594.0,574.0,640.0,541.0,542.0,582.0,547.0
1701855440000,999.0,571.0,585.0,568.0,644.0,541.0,552.0,575.0,544.0
1701855445000,999.0,575.0,586.0,575.0,664.0,539.0,568.0,576.0,551.0
1701855450000,999.0,555.0,565.0,557.0,675.0,547.0,556.0,583.0,527.0
1701855455000,999.0,572.0,580.0,574.0,653.0,526.0,568.0,560.0,542.0
1701855460000,1000.0,562.0,581.0,574.0,676.0,538.0,566.0,581.0,534.0
1701855465000,1000.0,555.0,576.0,569.0,671.0,533.0,562.0,578.0,532.0
1701855470000,1000.0,551.0,575.0,567.0,665.0,521.0,566.0,575.0,532.0
1701855475000,1000.0,548.0,584.0,565.0,661.0,518.0,576.0,577.0,536.0
1701855480000,1000.0,549.0,585.0,568.0,665.0,519.0,576.0,578.0,534.0
1701855485000,1000.0,546.0,583.0,559.0,673.0,519.0,569.0,577.0,540.0
1701855490000,1000.0,545.0,578.0,554.0,667.0,517.0,571.0,572.0,535.0
1701855495000,999.0,547.0,580.0,556.0,661.0,516.0,580.0,561.0,538.0
1701855500000,999.0,542.0,582.0,551.0,652.0,518.0,572.0,564.0,536.0
1701855505000,999.0,543.0,582.0,549.0,625.0,512.0,569.0,563.0,535.0
1701855510000,999.0,547.0,590.0,556.0,616.0,511.0,569.0,562.0,548.0
1701855515000,999.0,553.0,597.0,556.0,613.0,518.0,582.0,571.0,552.0
1701855520000,999.0,557.0,599.0,557.0,618.0,520.0,584.0,573.0,558.0
1701855525000,999.0,558.0,597.0,555.0,625.0,526.0,584.0,576.0,559.0
1701855530000,999.0,571.0,601.0,562.0,627.0,530.0,588.0,576.0,562.0
1701855535000,999.0,577.0,600.0,568.0,639.0,537.0,581.0,579.0,558.0
1701855540000,999.0,577.0,601.0,568.0,634.0,543.0,581.0,580.0,560.0
1701855545000,999.0,569.0,598.0,566.0,632.0,548.0,576.0,580.0,551.0
1701855550000,999.0,568.0,596.0,566.0,626.0,541.0,573.0,576.0,555.0
1701855555000,1000.0,575.0,597.0,573.0,628.0,541.0,574.0,577.0,555.0
1701855560000,1000.0,577.0,589.0,572.0,640.0,543.0,577.0,576.0,552.0
1701855565000,1000.0,579.0,587.0,571.0,643.0,542.0,570.0,570.0,554.0
