,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7,8
Timestamp,,,,,,,,,
1701853260000,12210.95,12364.383333329999,12116.56666666,12180.16666666,11770.16666666,,,,
1701853265000,12297.533333329999,12617.466666659999,12206.783333329999,12186.966666659999,11777.68333333,,,,
1701853270000,12170.5,12344.033333329999,12019.033333329999,12324.15,11837.0,,,,
1701853275000,12333.266666659998,12445.15,12225.883333329999,12230.266666659998,11784.93333333,,,,
1701853280000,12395.58333333,12517.15,12057.98333333,12297.716666659999,11876.766666659998,,,,
1701853285000,12362.466666659999,12424.9,12183.83333333,12365.65,11948.95,,,,
1701853290000,12489.016666659998,12593.23333333,12341.35,12331.08333333,11915.18333333,,,,
1701853295000,12505.31666666,12595.033333329999,12355.93333333,12437.033333329999,11995.81666666,,,,
1701853300000,12396.8,12326.966666659999,12084.4,12467.4,11908.4,,,,
1701853305000,12145.966666659999,12318.9,12142.56666666,12156.93333333,11745.48333333,,,,
1701853310000,12296.95,12598.48333333,12351.93333333,12239.83333333,11729.25,,,,
1701853315000,12522.41666666,12426.91666666,12158.91666666,12417.58333333,11977.85,,,,
1701853320000,12477.06666666,12567.633333329999,12310.8,12460.266666659998,11828.33333333,,,,
1701853325000,12927.8,12883.1,12755.06666666,12462.466666659999,11990.23333333,,,,
1701853330000,13163.0,13232.966666659999,13059.15,12775.93333333,12563.55,,,,
1701853335000,13089.81666666,13058.93333333,12813.73333333,12991.33333333,12575.56666666,,,,
1701853340000,13127.41666666,13120.8,13068.85,12832.43333333,12390.18333333,,,,
1701853345000,13096.116666659998,13280.23333333,13153.3,12903.516666659998,12465.033333329999,,,,
1701853350000,13112.383333329999,13062.55,12801.516666659998,13058.866666659998,12621.43333333,,,,
1701853355000,12986.16666666,13049.31666666,12851.43333333,12851.93333333,12441.58333333,,,,
1701853360000,13003.5,13376.616666659998,13103.08333333,12949.15,12660.216666659999,,,,
1701853365000,13046.23333333,13128.116666659998,12873.31666666,13177.68333333,12736.883333329999,,,,
1701853370000,12867.516666659998,12983.116666659998,12754.783333329999,12843.75,12515.2,,,,
1701853375000,13039.93333333,13340.08333333,13091.0,12796.85,12366.23333333,,,,
1701853380000,13010.0,13140.18333333,12881.966666659999,13015.93333333,12763.266666659998,,,,
1701853385000,12594.98333333,12719.383333329999,12488.45,12958.716666659999,12532.633333329999,,,,
1701853390000,12410.7,12580.85,12316.25,12456.783333329999,11915.383333329999,,,,
1701853395000,12559.616666659998,12766.68333333,12494.383333329999,12388.66666666,11985.08333333,,,,
1701853400000,12646.55,12734.31666666,12477.65,12567.633333329999,12160.766666659998,,,,
1701853405000,12609.41666666,12809.06666666,12578.383333329999,12552.966666659999,12135.466666659999,,,,
1701853410000,12515.25,12862.4,12490.283333329999,12570.216666659999,12147.66666666,,,,
1701853415000,,0.0,0.0,12675.883333329999,0.0,,,,
1701853420000,843.6,848.3166666666,828.8,,0.0,,,,
1701853425000,,,,843.6166666666,806.8333333333001,,,,
1701853430000,,,,,,,,,
1701853470000,,0.0,,0.0,,,,,
1701853475000,0.0,0.0,0.0,0.0,0.0,0.0,,,
1701853480000,0.0,173.05,0.0,0.0,0.0,0.0,,,
1701853485000,165.0833333333,458.1,170.4,181.6,164.1666666666,161.7333333333,,,
1701853490000,462.4,653.3333333333,457.5666666666,488.7166666666,442.3166666666,440.0333333333,,,
1701853495000,478.7,1024.3666666666,659.75,705.6333333333,650.2333333333,651.0666666666,,,
1701853500000,790.7,1496.9333333333,992.5166666666,1061.45,975.8833333333,977.6833333333,,,
1701853505000,1359.0666666666,2071.2,1513.9666666666,1620.2666666666,1490.2166666666,1489.8,,,
1701853510000,2083.3,2880.2,2103.4666666666,2244.8,2074.1833333333,2065.2166666666,,,
1701853515000,2733.3333333333,3635.68333333,2914.9833333333,3118.7833333333,2818.8,2820.5333333333,,,
1701853520000,3668.83333333,4331.08333333,3677.05,3938.21666667,3620.73333333,3620.75,,,
1701853525000,4412.15,4964.26666667,4246.46666667,4685.88333333,4206.41666667,4185.03333333,,,
1701853530000,4937.1,5787.6,4992.58333333,5346.3,4899.63333333,4891.8,,,
1701853535000,5823.78333333,6577.55,5852.98333333,6268.43333333,5763.48333333,5764.86666667,,,
1701853540000,6672.71666666,7111.01666666,6651.46666667,7122.98333333,6512.5,6487.31666667,,,
1701853545000,7279.15,7662.1,7195.26666666,7704.13333333,7089.01666666,7091.78333333,,,
1701853550000,7760.21666666,8480.75,7706.83333333,8251.53333333,7594.3,7598.28333333,,,
1701853555000,8930.95,8805.18333333,8576.85,9183.3,8443.18333333,8445.18333333,,,
1701853560000,9285.45,9142.93333333,8949.05,9582.35,8808.91666666,8802.16666666,,,
1701853565000,9553.71666666,9448.1,9246.41666666,9900.0,8976.5,8872.61666666,,,
1701853570000,9656.23333333,9447.11666666,9444.68333333,10118.45,9293.66666666,9306.2,,,
1701853575000,9880.1,9538.55,9551.88333333,10229.05,9390.96666666,9392.33333333,,,
1701853580000,10094.13333333,9874.05,9646.41666666,10298.9,9496.5,9450.8,,,
1701853585000,10200.36666666,10070.68333333,10068.53333333,10653.5,9887.73333333,9912.1,,,
1701853590000,10535.48333333,10076.31666666,10218.43333333,10941.48333333,10026.78333333,10038.68333333,,,
1701853595000,10619.81666666,10194.38333333,10195.31666666,10915.93333333,10031.18333333,10034.95,,,
1701853600000,10742.46666666,10304.63333333,10279.45,11005.55,10156.03333333,10184.35,,,
1701853605000,10794.86666666,10325.86666666,10421.28333333,11161.13333333,10218.15,10192.86666666,,,
1701853610000,10993.85,10525.55,10489.13333333,11229.85,10323.15,10327.63333333,,,
1701853615000,10990.73333333,10837.4,10509.23333333,11252.06666666,10348.48333333,10339.66666666,,,
1701853620000,11403.65,10650.76666666,10779.11666666,11687.3,10714.75,10627.13333333,,,
1701853625000,11385.63333333,10844.75,10770.65,11534.2,10733.56666666,10843.11666666,,,
1701853630000,11460.46666666,11106.31666666,11069.91666666,11855.78333333,10901.68333333,10901.85,,,
1701853635000,11600.46666666,11077.31666666,11184.78333333,11865.98333333,10895.1,10895.86666666,,,
1701853640000,11426.75,10922.15,11171.23333333,12017.05,10958.11666666,10981.58333333,,,
1701853645000,11490.23333333,11075.08333333,11095.43333333,11870.91666666,10920.46666666,10720.75,,,
1701853650000,11658.41666666,11331.6,11194.78333333,11943.53333333,11018.36666666,11020.58333333,,,
1701853655000,11828.76666666,11280.46666666,11270.58333333,12069.58333333,11106.18333333,11107.06666666,,,
1701853660000,11765.41666666,11534.7,11439.1,12251.66666666,11265.9,11267.9,,,
1701853665000,12006.4,11570.21666666,11639.86666666,12224.08333333,11282.46666666,11312.3,,,
1701853670000,12016.55,11171.45,11702.81666666,12536.91666666,11530.25,11529.25,,,
1701853675000,11755.51666666,11255.03333333,11452.53333333,12270.81666666,11273.93333333,11285.15,,,
1701853680000,11800.86666666,11596.16666666,11549.63333333,12225.56666666,11274.06666666,11300.75,,,
1701853685000,12050.7,11468.53333333,11727.18333333,12560.73333333,11546.88333333,11547.88333333,,,
1701853690000,11913.0,11352.5,11577.16666666,12396.4,11301.2,11260.58333333,,,
1701853695000,12006.5,11665.48333333,11527.33333333,12458.06666666,11534.81666666,11536.26666666,,,
1701853700000,12249.58333333,11818.91666666,11808.5,12622.78333333,11651.11666666,11596.5,,,
1701853705000,12381.35,11937.65,11954.18333333,12802.5,11775.63333333,11979.26666666,,,
1701853710000,12509.53333333,11858.8,11824.18333333,12716.18333333,11719.36666666,11700.13333333,,,
1701853715000,12202.26666666,11882.11666666,12077.56666666,12868.61666666,11780.75,11781.25,,,
1701853720000,12413.98333333,11678.15,12014.6,12866.66666666,11810.51666666,11811.85,,,
1701853725000,12279.16666666,11841.93333333,11836.03333333,12917.53333333,11876.28333333,11878.4,,,
1701853730000,12398.01666666,11962.85,11973.78333333,12823.51666666,11791.6,11792.78333333,,,
1701853735000,12684.08333333,11851.86666666,12079.98333333,12909.7,11869.6,11900.06666666,,,
1701853740000,12371.0,11908.8,11945.61666666,12821.95,11691.21666666,11762.78333333,,,
1701853745000,12192.43333333,11910.18333333,11947.73333333,12798.7,11699.18333333,11698.96666666,,,
1701853750000,12591.21666666,11915.83333333,12064.36666666,12923.3,11980.43333333,12023.35,,,
1701853755000,12368.11666666,11793.16666666,11991.21666666,12858.43333333,11750.83333333,11752.58333333,,,
1701853760000,12333.7,11887.33333333,11935.86666666,12780.8,11771.53333333,11856.4,,,
1701853765000,12443.11666666,11678.93333333,11818.55,12665.6,11639.53333333,11641.75,,,
1701853770000,12238.51666666,11546.33333333,12049.38333333,12893.78333333,11832.58333333,11843.53333333,,,
1701853775000,12474.66666666,11689.91666666,11782.85,12680.56666666,11708.01666666,11713.56666666,,,
1701853780000,12232.53333333,11767.33333333,11822.26666666,12660.91666666,11622.61666666,11623.91666666,,,
1701853785000,12380.88333333,11620.83333333,11904.83333333,12748.6,11717.016666659998,11720.95,,,
1701853790000,12335.716666659999,11468.533333329999,11751.866666659998,12587.68333333,11572.23333333,11574.2,,,
1701853795000,11981.033333329999,11466.91666666,11556.2,12396.283333329999,11401.033333329999,11371.23333333,,,
1701853800000,12023.85,11277.033333329999,11648.33333333,12448.48333333,11543.783333329999,11532.66666666,,,
1701853805000,11988.266666659998,11354.33333333,11474.18333333,12084.23333333,11150.68333333,11151.9,,,
1701853810000,11904.116666659998,11299.883333329999,11222.26666666,12282.43333333,11261.05,11072.36666666,,,
1701853815000,11974.08333333,11132.43333333,11486.43333333,12288.366666659998,11369.05,11368.7,,,
1701853820000,11852.33333333,11011.56666666,11268.25,12017.41666666,11046.15,11043.6,,,
1701853825000,11656.93333333,11290.8,11338.43333333,12137.533333329999,11165.8,11163.26666666,,,
1701853830000,11705.516666659998,11261.5,11299.61666666,12093.06666666,11115.85,11112.16666666,,,
1701853835000,11601.65,11187.033333329999,11337.81666666,12149.266666659998,11170.5,11167.41666666,,,
1701853840000,11885.116666659998,11361.98333333,11314.36666666,12078.48333333,11141.06666666,11142.86666666,,,
1701853845000,11838.81666666,11491.98333333,11414.33333333,12226.7,11246.61666666,11243.23333333,,,
1701853850000,11889.65,11865.133333329999,11623.05,12447.56666666,11446.46666666,11435.43333333,,,
1701853855000,12155.85,11851.216666659999,11942.23333333,12796.15,11768.65,11771.23333333,,,
1701853860000,12572.08333333,12024.283333329999,11984.516666659998,12776.55,11746.56666666,11761.73333333,,,
1701853865000,12603.366666659998,11975.283333329999,11959.05,13253.016666659998,12125.8,11993.33333333,,,
1701853870000,12679.116666659998,12088.3,12326.5,12943.466666659999,11929.18333333,12126.15,,,
1701853875000,12660.883333329999,12256.3,12164.16666666,13025.35,11977.633333329999,11979.55,,,
1701853880000,12655.56666666,12170.33333333,12379.08333333,13311.133333329999,12242.633333329999,12246.216666659999,,,
1701853885000,12775.466666659999,12084.18333333,12307.45,13179.98333333,12118.15,12121.1,,,
1701853890000,12739.65,12157.66666666,12296.73333333,13182.966666659999,12133.45,12147.966666659999,,,
1701853895000,12955.116666659998,12251.883333329999,12342.18333333,13218.2,12149.68333333,12158.16666666,,,
1701853900000,12680.35,12222.383333329999,12350.06666666,13267.533333329999,12202.23333333,12202.31666666,,,
1701853905000,12848.533333329999,12151.15,12244.516666659998,13140.383333329999,12054.41666666,12061.35,,,
1701853910000,12898.633333329999,12043.16666666,12225.6,13093.4,12033.66666666,12035.93333333,,,
1701853915000,12714.133333329999,11896.75,12276.83333333,13148.91666666,12068.15,12015.633333329999,,,
1701853920000,12499.1,11955.516666659998,12035.283333329999,12939.58333333,11908.31666666,11863.98333333,,,
1701853925000,12533.383333329999,,12308.266666659998,12706.18333333,11987.25,12121.516666659998,,,
1701853930000,,,,,,,,,
1701853970000,,,,,0.0,,0.0,,
1701853975000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1701853980000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1701853985000,192.3666666666,173.65,183.65,198.9166666666,178.4,182.8,181.1166666666,,
1701853990000,192.3666666666,382.1833333333,384.75,413.1,381.7,382.05,377.5333333333,,
1701853995000,473.4833333333,574.9,664.5666666666,624.0333333333,575.2333333333,606.0333333333,600.1,,
1701854000000,1004.85,1119.1333333333,1129.4166666666,1209.1166666666,1121.6166666666,1119.0,1107.8166666666,,
1701854005000,1767.15,1674.9833333333,1855.7,1888.3,1682.5833333332998,1805.8666666666,1788.5833333332998,,
1701854010000,2422.9333333332997,2301.3833333333,2478.2333333333,2508.4333333332997,2311.7666666666,2396.55,2289.6,,
1701854015000,2951.25,2930.0833333333,2996.8833333333,3176.0833333333,2936.4166666665997,2960.4,2934.9166666665997,,
1701854020000,4061.91666667,3869.61666667,4084.38333333,4256.6,3938.05,3994.41666667,3957.98333333,,
1701854025000,4727.81666667,4595.75,4788.53333333,5040.65,4605.56666667,4681.61666667,4639.05,,
1701854030000,5500.06666667,5353.28333333,5490.83333333,5809.08333333,5389.8,5392.86666667,5334.66666667,,
1701854035000,6123.95,6016.83333333,6103.383333329999,6498.566666670001,6030.53333333,6012.55,5954.96666667,,
1701854040000,6972.6,6668.3,6902.133333329999,7337.6,6705.45,6807.58333333,6742.25,,
1701854045000,7557.55,7359.0,7466.58333333,7984.76666666,7401.66666666,7390.33333333,7319.36666666,,
1701854050000,8689.05,7986.51666666,8240.23333333,8690.1,8015.45,8078.1,8005.13333333,,
1701854055000,9168.13333333,8746.28333333,8780.33333333,9446.45,8768.06666666,8711.18333333,8625.98333333,,
1701854060000,9611.83333333,8998.21666666,9081.35,9719.21666666,9032.6,8995.75,8906.71666666,,
1701854065000,9620.0,9315.58333333,9337.61666666,10034.66666666,9364.96666666,9256.3,9166.41666666,,
1701854070000,9949.75,9484.75,9632.46666666,10230.48333333,9507.13333333,9458.98333333,9390.48333333,,
1701854075000,10384.7,9781.33333333,10056.7,10767.26666666,9972.48333333,9947.96666666,9845.98333333,,
1701854080000,10384.7,9785.11666666,9804.43333333,10543.7,9751.05,9739.88333333,9650.18333333,,
1701854085000,10426.25,10079.81666666,10031.81666666,10813.41666666,10109.16666666,9986.6,9885.05,,
1701854090000,10521.85,10050.31666666,10162.06666666,10830.53333333,10052.35,10002.68333333,9909.68333333,,
1701854095000,10833.91666666,10181.48333333,10434.91666666,11053.31666666,10215.23333333,10355.81666666,10254.28333333,,
1701854100000,11089.4,10552.23333333,10485.66666666,11260.7,10559.4,10403.93333333,10301.23333333,,
1701854105000,11099.63333333,10632.08333333,10691.81666666,11438.55,10630.88333333,10581.33333333,10476.4,,
1701854110000,11026.18333333,10667.98333333,10739.83333333,11459.23333333,10688.1,10596.95,10457.21666666,,
1701854115000,11280.28333333,10828.68333333,10919.83333333,11642.96666666,10860.33333333,10838.2,10731.13333333,,
1701854120000,11226.35,10795.0,10907.2,11661.55,10812.01666666,10787.03333333,10681.36666666,,
1701854125000,11226.35,10714.08333333,10725.35,11523.41666666,10714.1,10630.98333333,10525.35,,
1701854130000,11150.13333333,10866.9,10765.41666666,11731.7,10892.95,10785.65,10739.46666666,,
1701854135000,11150.13333333,10728.0,10739.55,11508.53333333,10713.45,10638.01666666,10523.98333333,,
1701854140000,11434.51666666,10761.7,10787.95,11587.85,10814.98333333,10678.63333333,10574.16666666,,
1701854145000,11434.51666666,10644.43333333,10841.6,11576.31666666,10692.35,10710.76666666,10606.31666666,,
1701854150000,11269.08333333,10752.11666666,10854.2,11615.25,10782.16666666,10743.25,10642.73333333,,
1701854155000,11420.45,10827.1,10873.6,11748.43333333,10896.63333333,10742.28333333,10634.9,,
1701854160000,11114.91666666,10627.18333333,10714.36666666,11480.55,10652.78333333,10619.1,10510.71666666,,
1701854165000,11255.38333333,10571.15,10813.88333333,11418.71666666,10600.5,10586.98333333,10461.61666666,,
1701854170000,11059.51666666,10625.01666666,10588.4,11478.06666666,10653.5,10588.71666666,10514.48333333,,
1701854175000,11059.51666666,10374.26666666,10532.2,11335.76666666,10438.11666666,10423.56666666,10321.46666666,,
1701854180000,10950.5,10456.68333333,10729.58333333,11365.35,10485.75,10579.03333333,10475.38333333,,
1701854185000,11029.88333333,10603.05,10742.35,11434.0,10624.45,10595.81666666,10474.43333333,,
1701854190000,11133.38333333,10531.2,10724.73333333,11452.35,10593.36666666,10599.2,10497.91666666,,
1701854195000,11141.36666666,10787.8,10825.28333333,11578.16666666,10713.1,10716.36666666,10619.95,,
1701854200000,11119.58333333,10797.23333333,10907.35,11675.78333333,10826.18333333,10806.65,10689.88333333,,
1701854205000,11124.11666666,10737.41666666,10845.05,11578.46666666,10777.75,10714.63333333,10607.81666666,,
1701854210000,11344.3,10793.03333333,10922.1,11754.9,10821.88333333,10881.01666666,10754.11666666,,
1701854215000,11344.3,10900.23333333,10954.51666666,11705.98333333,10890.1,10830.4,10724.7,,
1701854220000,11414.46666666,10850.55,10989.76666666,11733.2,10896.38333333,10859.98333333,10755.88333333,,
1701854225000,11414.46666666,10897.46666666,10970.63333333,11769.85,10927.66666666,10870.25,10783.4,,
1701854230000,11360.53333333,10873.3,11073.78333333,11744.23333333,10902.78333333,10866.86666666,10759.91666666,,
1701854235000,11403.9,10967.91666666,11010.43333333,11776.5,10969.38333333,10896.68333333,10788.88333333,,
1701854240000,11416.35,10700.53333333,10635.83333333,11487.13333333,10732.48333333,10566.13333333,10461.85,,
1701854245000,11026.51666666,10587.26666666,10727.68333333,11507.08333333,10653.51666666,10640.78333333,10545.31666666,,
1701854250000,11202.98333333,10653.71666666,10666.68333333,11430.35,10651.5,10572.95,10465.1,,
1701854255000,11110.03333333,10564.95,10614.58333333,11353.06666666,10578.86666666,10504.48333333,10402.65,,
1701854260000,11265.73333333,10636.86666666,10764.85,11519.88333333,10686.25,10654.43333333,10550.86666666,,
1701854265000,11191.38333333,10827.25,10860.5,11635.08333333,10821.33333333,10770.9,10650.48333333,,
1701854270000,11240.53333333,10748.36666666,10904.28333333,11691.28333333,10774.25,10817.48333333,10702.65,,
1701854275000,11202.33333333,10963.45,11008.71666666,11809.16666666,10994.83333333,10926.36666666,10817.58333333,,
1701854280000,11467.68333333,11119.13333333,11202.83333333,11994.61666666,11132.16666666,11087.93333333,10983.45,,
1701854285000,11543.38333333,10974.13333333,11089.56666666,11895.11666666,11025.66666666,10997.91666666,10888.0,,
1701854290000,11543.38333333,11017.73333333,11154.7,11973.1,11073.65,11077.9,10968.53333333,,
1701854295000,11612.08333333,10915.98333333,11216.21666666,11942.98333333,11057.71666666,11049.73333333,10939.93333333,,
1701854300000,11685.0,11358.36666666,11470.06666666,12269.26666666,11389.13333333,11351.73333333,11240.28333333,,
1701854305000,12103.16666666,11468.45,11509.51666666,12334.98333333,11472.73333333,11404.2,11298.18333333,,
1701854310000,11925.01666666,11522.06666666,11689.83333333,12445.48333333,11553.35,11516.8,11402.28333333,,
1701854315000,12101.98333333,11519.96666666,11643.21666666,12454.38333333,11561.85,11523.75,11410.7,,
1701854320000,11839.03333333,11256.26666666,11500.1,12239.9,11325.5,11328.3,11217.76666666,,
1701854325000,11924.36666666,11134.73333333,11467.71666666,12285.91666666,11360.96666666,11360.86666666,11253.75,,
1701854330000,11904.8,11371.63333333,11432.88333333,12102.75,11410.53333333,11207.41666666,11110.98333333,,
1701854335000,11896.88333333,11020.7,11188.73333333,11931.5,11044.6,11040.21666666,10932.81666666,,
1701854340000,11806.83333333,11127.08333333,11267.95,12041.3,11185.76666666,11152.23333333,11028.56666666,,
1701854345000,11747.2,11266.61666666,11266.98333333,12130.15,11278.11666666,11230.63333333,11121.7,,
1701854350000,11790.91666666,11262.08333333,11289.06666666,12088.93333333,11269.4,11176.3,11068.8,,
1701854355000,11703.3,11358.35,11305.6,12118.15,11270.63333333,11226.66666666,11096.3,,
1701854360000,11895.33333333,11214.06666666,11488.43333333,12289.53333333,11245.45,11370.56666666,11258.5,,
1701854365000,11899.6,11412.16666666,11521.15,12325.3,11442.73333333,11405.66666666,11293.26666666,,
1701854370000,12006.266666659998,11255.08333333,11453.033333329999,12159.98333333,11285.58333333,11370.95,11139.96666666,,
1701854375000,11916.6,11391.21666666,11515.76666666,12318.0,11430.45,11397.05,11285.05,,
1701854380000,12002.95,11481.3,11418.85,12266.16666666,11432.133333329999,11346.43333333,11236.65,,
1701854385000,11952.68333333,11462.383333329999,11329.883333329999,12121.98333333,11302.6,11217.86666666,11116.75,,
1701854390000,11779.516666659998,11407.6,11411.05,12330.383333329999,11445.43333333,11400.783333329999,11296.633333329999,,
1701854395000,11806.766666659998,11388.18333333,11569.41666666,12267.116666659998,11417.61666666,11348.0,11232.15,,
1701854400000,11906.966666659999,11310.91666666,11398.68333333,12201.383333329999,11320.883333329999,11289.45,11179.83333333,,
1701854405000,11809.466666659999,11314.01666666,11424.16666666,12219.866666659998,11342.75,11307.83333333,11195.55,,
1701854410000,11742.0,11181.06666666,11420.85,12193.8,11214.85,11299.1,11179.0,,
1701854415000,11930.73333333,11199.16666666,11274.283333329999,12089.55,11230.41666666,11171.96666666,11082.93333333,,
1701854420000,11586.93333333,11227.43333333,11212.65,11992.16666666,11256.36666666,11096.06666666,10987.21666666,,
1701854425000,11567.1,11029.68333333,11269.16666666,12054.8,0.0,11023.41666666,10898.533333329999,,
1701854430000,0.0,,,0.0,0.0,0.0,0.0,,
1701854435000,0.0,814.9166666666,,883.9166666666,,816.1833333333,,,
1701854440000,0.0,0.0,0.0,,0.0,,0.0,,
1701854445000,0.0,914.2333333333,1079.5666666666,1071.7833333332999,,990.7333333332999,981.9,,
1701854450000,,,,,,,,,
1701854490000,,0.0,,0.0,0.0,,0.0,,
1701854495000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1701854500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1701854505000,0.0,1.633333333333,1.65,1.233333333333,1.666666666666,10.533333333333,1.3,1.266666666666,
1701854510000,0.9,189.3833333333,191.3666666666,191.7666666666,197.75,188.25,190.75,188.3833333333,
1701854515000,10.366666666666,372.15,375.35,375.55,389.05,371.5,375.25,373.8,
1701854520000,313.5333333333,649.6833333333,663.2166666666,657.1333333333,679.9333333333,648.6333333333,657.65,696.9666666666,
1701854525000,647.7333333333,1292.9666666666,1327.0,1308.4333333333,1350.9,1290.15,1310.4,1286.0166666666,
1701854530000,1131.5333333333,1793.1833333333,1828.7,1814.55,1874.5,1789.55,1814.6666666666,1850.45,
1701854535000,1737.9666666666,2506.95,2470.15,2425.6333333333,2619.3833333333,2499.5166666666,2537.7666666666,2523.4333333333,
1701854540000,2289.0166666666,3145.35,3206.4333333333,3180.1833333333,3286.5333333333,3136.2,3182.1333333333,3169.4333333333,
1701854545000,3003.6166666666,3860.71666667,3936.81666667,3902.45,4031.7,3848.85,3907.43333333,3837.05,
1701854550000,3665.5,4523.21666667,4613.1,4573.18333333,4725.05,4509.03333333,4577.7,4596.65,
1701854555000,4472.83333333,5255.33333333,5360.3,5313.2,5490.85,5239.78333333,5318.53333333,5306.26666667,
1701854560000,5156.21666667,5977.58333333,6093.53333333,6041.78333333,6239.96666667,5958.91666667,6048.45,6055.43333333,
1701854565000,5955.21666667,6742.71666666,6875.63333333,6814.98333333,7041.91666666,6711.38333333,6822.81666666,6701.56666666,
1701854570000,6539.56666667,7342.5,7486.75,7422.18333333,7675.38333333,7325.18333333,7436.55,7302.9,
1701854575000,7334.83333333,7847.45,8006.93333333,7946.75,8209.43333333,7822.15,7943.11666666,7795.05,
1701854580000,7894.83333333,8468.76666666,8573.45,8505.38333333,8826.66666666,8419.46666666,8550.6,8366.8,
1701854585000,8383.66666666,8644.11666666,8767.78333333,8704.96666666,9011.56666666,8597.8,8730.8,8590.28333333,
1701854590000,8587.58333333,8996.91666666,9176.06666666,9092.46666666,9395.36666666,8966.63333333,9105.58333333,8876.55,
1701854595000,8897.61666666,9100.15,9250.03333333,9316.11666666,9487.91666666,9031.51666666,9125.81666666,9018.96666666,
1701854600000,9141.16666666,9265.78333333,9450.18333333,9364.16666666,9675.51666666,9234.93333333,9376.23333333,9233.55,
1701854605000,9345.7,9419.95,9608.46666666,9521.55,9839.23333333,9390.26666666,9532.41666666,9362.56666666,
1701854610000,9448.23333333,9577.58333333,9743.81666666,9656.38333333,9978.25,9523.13333333,9668.8,9435.85,
1701854615000,9550.83333333,9711.7,9834.46666666,9745.78333333,10106.6,9626.65,9759.65,9643.91666666,
1701854620000,9681.46666666,9804.7,9998.61666666,9911.71666666,10246.85,9769.41666666,9924.5,9637.18333333,
1701854625000,9765.03333333,9962.13333333,10151.36666666,10070.3,10402.78333333,9921.58333333,10080.8,10006.3,
1701854630000,10064.73333333,9935.4,10136.16666666,10042.53333333,10401.6,9900.0,10078.48333333,9963.86666666,
1701854635000,10045.01666666,10221.41666666,10427.03333333,10317.38333333,10663.75,10189.25,10344.3,10160.73333333,
1701854640000,9988.18333333,10149.85,10411.73333333,10310.53333333,10609.03333333,10138.18333333,10287.5,10263.05,
1701854645000,10165.51666666,10175.83333333,10426.18333333,10312.01666666,10647.71666666,10158.68333333,10308.3,10238.2,
1701854650000,10319.51666666,10318.21666666,10509.85,10416.2,10764.2,10273.26666666,10431.31666666,10251.38333333,
1701854655000,10390.86666666,10468.25,10658.91666666,10543.98333333,10799.78333333,10448.9,10651.55,10398.6,
1701854660000,10382.7,10320.46666666,10531.26666666,10439.51666666,10787.33333333,10286.81666666,10454.21666666,10373.1,
1701854665000,10306.81666666,10473.05,10646.23333333,10549.13333333,10902.5,10404.86666666,10564.06666666,10481.21666666,
1701854670000,10513.38333333,10623.6,10763.71666666,10667.26666666,11038.4,10520.91666666,10757.18333333,10571.25,
1701854675000,10470.5,10650.41666666,10785.56666666,10691.88333333,11008.76666666,10564.25,10844.98333333,10529.35,
1701854680000,10526.05,10682.56666666,10897.7,10795.01666666,11153.28333333,10650.95,10807.96666666,10610.25,
1701854685000,10462.61666666,10603.78333333,10760.31666666,10669.78333333,11069.38333333,10576.35,10732.01666666,10431.33333333,
1701854690000,10569.73333333,10684.8,10895.81666666,10796.95,11128.53333333,10648.46666666,10782.91666666,10619.3,
1701854695000,10631.01666666,10498.9,10677.86666666,10589.08333333,10963.48333333,10463.6,10622.2,10482.73333333,
1701854700000,10504.28333333,10568.56666666,10710.45,10637.75,11026.33333333,10514.03333333,10683.73333333,10376.2,
1701854705000,10434.96666666,11077.73333333,11258.08333333,11183.85,11570.91666666,11044.63333333,11222.38333333,10890.1,
1701854710000,11037.35,11100.96666666,11305.91666666,11198.08333333,11607.18333333,11046.91666666,11230.55,11021.63333333,
1701854715000,10945.26666666,11104.21666666,11460.95,11248.25,11747.53333333,11094.16666666,11261.63333333,11037.13333333,
1701854720000,11183.41666666,11401.41666666,11620.03333333,11509.28333333,11891.18333333,11367.03333333,11526.05,11150.21666666,
1701854725000,11135.48333333,11367.2,11628.3,11522.01666666,11908.28333333,11365.1,11536.5,11225.56666666,
1701854730000,11146.25,11428.38333333,11633.75,11514.05,11885.88333333,11365.86666666,11477.08333333,11329.41666666,
1701854735000,11411.2,11496.23333333,11867.08333333,11758.45,12160.48333333,11564.18333333,11633.78333333,11407.51666666,
1701854740000,11589.6,11593.35,11819.55,11716.1,12110.8,11558.83333333,11733.36666666,11524.31666666,
1701854745000,11517.1,11716.45,12015.73333333,11887.91666666,12247.41666666,11684.51666666,11857.98333333,11650.28333333,
1701854750000,11569.33333333,11821.31666666,12042.85,11929.01666666,12329.8,11766.65,11946.83333333,11656.4,
