,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737540125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24268000.0,26825000.0,6326.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,2199000.0,1100.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,256000.0,1007.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540140000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,343000.0,262.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,691000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540150000,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540155000,1.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,3.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540160000,11.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,11.0,32582000.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540165000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3807000.0,73.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540170000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,7.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540175000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3897000.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540180000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4662000.0,43.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540185000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,309.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540190000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,4.0,61.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540195000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,5823000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540200000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540205000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,81.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540210000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2367000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540215000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540220000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,2420973.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540225000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3240000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540230000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540235000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,74.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737540240000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,513.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
