,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737530230000,1000.0
1737530235000,0.0
1737530240000,0.0
1737530245000,0.0
1737530250000,0.0
1737530255000,44.0
1737530260000,203.0
1737530265000,317.0
1737530270000,403.0
1737530275000,469.0
1737530280000,522.0
1737530285000,566.0
1737530290000,602.0
1737530295000,744.0
1737530300000,827.0
1737530305000,906.0
1737530310000,983.0
1737530315000,1000.0
1737530320000,1000.0
1737530325000,1000.0
1737530330000,1000.0
1737530335000,1000.0
1737530340000,1000.0
1737530345000,1000.0
1737530350000,1000.0
1737530355000,1000.0
1737530360000,1000.0
1737530365000,1000.0
1737530370000,1000.0
1737530375000,1000.0
1737530380000,1000.0
1737530385000,1000.0
1737530390000,1000.0
1737530395000,1000.0
1737530400000,1000.0
1737530405000,1000.0
1737530410000,1000.0
1737530415000,1000.0
1737530420000,1000.0
1737530425000,1000.0
1737530430000,1000.0
1737530435000,1000.0
1737530440000,1000.0
1737530445000,1000.0
1737530450000,1000.0
1737530455000,1000.0
1737530460000,1000.0
1737530465000,1000.0
1737530470000,
