Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 8)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
70,10160.81666666,,,,,,,,,737.0,,,,,,,,,748.0,712.0,3919232.0,8029.0,1
75,11438.56666666,,,,,,,,,818.0,,,,,,,,,825.0,790.0,7393046.0,8935.0,1
80,13116.16666666,,,,,,,,,902.0,,,,,,,,,962.0,926.0,10415713.0,7465.0,1
85,13299.216666659999,,,,,,,,,960.0,,,,,,,,,1000.0,1000.0,10415713.0,7465.0,1
90,14536.35,,,,,,,,,965.0,,,,,,,,,1000.0,1000.0,10415713.0,7465.0,1
95,15857.616666659998,,,,,,,,,998.0,,,,,,,,,1000.0,1000.0,9301087.0,11393.0,1
100,15394.08333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9301087.0,11393.0,1
105,15394.08333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9301087.0,11393.0,1
110,16054.81666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5697389.0,11402.0,1
115,15590.06666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11256070.0,7547.0,1
120,15806.766666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11256070.0,7547.0,1
125,15806.766666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11256070.0,7547.0,1
130,15759.6,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15426988.0,9328.0,1
135,16035.45,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15426988.0,9328.0,1
140,16088.633333329999,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,19680333.0,11998.0,1
145,17617.88333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,19680333.0,11998.0,1
150,17385.36666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6752791.0,8535.0,1
155,16946.85,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6752791.0,8535.0,1
160,16946.85,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11050038.0,9102.0,1
165,17070.58333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11050038.0,9102.0,1
170,17013.86666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,17032298.0,6416.0,1
175,16711.483333329998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,17032298.0,6416.0,1
180,16781.75,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,21552645.0,10837.0,1
185,17211.36666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,21552645.0,10837.0,1
190,18019.08333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6439808.0,8240.0,1
195,18187.58333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6439808.0,8240.0,1
200,16987.566666659997,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6439808.0,8240.0,1
205,16751.816666659997,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10718061.0,9722.0,1
210,16880.766666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10718061.0,9722.0,1
215,16705.05,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15353997.0,10894.0,1
220,16752.1,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15353997.0,10894.0,1
225,17563.6,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12416275.0,8864.0,1
230,18191.03333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12416275.0,8864.0,1
235,17389.75,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6417096.0,9692.0,1
240,16877.1,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6417096.0,9692.0,1
245,16817.36666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6417096.0,9692.0,1
250,17033.61666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11162756.0,10259.0,1
255,16851.63333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11162756.0,10259.0,1
260,17944.18333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15414222.0,10287.0,1
265,17007.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15414222.0,10287.0,1
270,17007.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15414222.0,10287.0,1
275,16623.816666659997,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,19680959.0,11459.0,1
280,16608.28333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,19680959.0,11459.0,1
285,16688.75,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6215452.0,9434.0,1
290,16805.4,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6215452.0,9434.0,1
295,17533.4,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10813944.0,9209.0,1
300,17882.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10813944.0,9209.0,1
305,16941.233333329998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10813944.0,9209.0,1
310,18015.53333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14804767.0,10651.0,1
315,17841.53333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14804767.0,10651.0,1
320,18004.5,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,13651355.0,11304.0,1
325,18134.66666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,13651355.0,11304.0,1
330,18134.66666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8719909.0,10490.0,1
335,18261.75,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8719909.0,10490.0,1
340,17736.13333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8719909.0,10490.0,1
345,17869.516666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14437786.0,10063.0,1
350,17624.9,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14437786.0,10063.0,1
355,17867.36666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,20140129.0,11084.0,1
360,18215.5,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,20140129.0,11084.0,1
365,18168.75,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,20140129.0,11084.0,1
370,16287.266666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,16715768.0,9574.0,1
375,16608.63333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,16715768.0,9574.0,1
380,16553.18333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8750593.0,10348.0,1
385,16582.46666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8750593.0,10348.0,1
390,,,,,,,,,,,,,,,,,,,,,10723156.0,5545.0,0
435,,0.0,,,,,,,,,,,,,,,,,,,,,1
440,0.0,0.0,,,,,,,,1000.0,1000.0,,,,,,,,0.0,0.0,-1.0,-1.0,2
445,177.5333333333,149.2666666666,,,,,,,,756.0,459.0,,,,,,,,0.0,0.0,-1.0,-1.0,2
450,177.5333333333,711.8166666666,,,,,,,,756.0,463.0,,,,,,,,0.0,0.0,-1.0,-1.0,2
455,732.9833333333,981.9,,,,,,,,859.0,557.0,,,,,,,,125.0,62.0,-1.0,-1.0,2
460,732.9833333333,1606.5666666666,,,,,,,,906.0,550.0,,,,,,,,464.0,415.0,5287243.0,5096.0,2
465,1604.4166666666,2531.7,,,,,,,,930.0,630.0,,,,,,,,587.0,560.0,8655989.0,6380.0,2
470,2521.2833333332997,3583.55,,,,,,,,913.0,657.0,,,,,,,,712.0,687.0,8655989.0,6380.0,2
475,3322.2666666665996,4982.51666667,,,,,,,,927.0,643.0,,,,,,,,795.0,770.0,15298024.0,8274.0,2
480,4962.25,5858.983333329999,,,,,,,,938.0,655.0,,,,,,,,830.0,802.0,15298024.0,8274.0,2
485,5829.75,7450.8,,,,,,,,946.0,662.0,,,,,,,,850.0,826.0,15345887.0,8678.0,2
490,7436.76666666,8358.71666666,,,,,,,,952.0,665.0,,,,,,,,888.0,861.0,15345887.0,8678.0,2
495,8320.71666666,9471.83333333,,,,,,,,957.0,659.0,,,,,,,,902.0,874.0,15345887.0,8678.0,2
500,9542.45,10981.383333329999,,,,,,,,961.0,663.0,,,,,,,,931.0,879.0,11972283.0,12596.0,2
505,10929.33333333,12096.3,,,,,,,,964.0,683.0,,,,,,,,927.0,879.0,11972283.0,12596.0,2
510,12007.35,12607.48333333,,,,,,,,984.0,697.0,,,,,,,,1000.0,973.0,11972283.0,12596.0,2
515,12519.616666659998,13877.4,,,,,,,,987.0,701.0,,,,,,,,1000.0,1000.0,20170632.0,12219.0,2
520,14049.8,14263.033333329999,,,,,,,,987.0,725.0,,,,,,,,1000.0,1000.0,20170632.0,12219.0,2
525,14182.75,14091.016666659998,,,,,,,,987.0,708.0,,,,,,,,1000.0,1000.0,29225016.0,9381.0,2
530,14061.866666659998,15059.16666666,,,,,,,,1000.0,693.0,,,,,,,,1000.0,1000.0,29225016.0,9381.0,2
535,15002.91666666,15205.116666659998,,,,,,,,1000.0,700.0,,,,,,,,1000.0,991.0,29225016.0,9381.0,2
540,14879.383333329999,15747.93333333,,,,,,,,1000.0,698.0,,,,,,,,1000.0,988.0,23585057.0,11517.0,2
545,15675.016666659998,15478.31666666,,,,,,,,1000.0,699.0,,,,,,,,1000.0,990.0,23585057.0,11517.0,2
550,15375.35,15689.1,,,,,,,,1000.0,699.0,,,,,,,,1000.0,992.0,23585057.0,11517.0,2
555,15607.75,16323.4,,,,,,,,1000.0,708.0,,,,,,,,1000.0,983.0,14921038.0,13253.0,2
560,16127.466666659999,15584.716666659999,,,,,,,,1000.0,716.0,,,,,,,,1000.0,996.0,14921038.0,13253.0,2
565,15488.633333329999,15817.883333329999,,,,,,,,1000.0,720.0,,,,,,,,1000.0,1000.0,22028567.0,12426.0,2
570,15912.08333333,15683.91666666,,,,,,,,1000.0,739.0,,,,,,,,1000.0,1000.0,22028567.0,12426.0,2
575,15788.4,15789.383333329999,,,,,,,,1000.0,736.0,,,,,,,,1000.0,1000.0,22028567.0,12426.0,2
580,15708.18333333,15905.5,,,,,,,,1000.0,732.0,,,,,,,,1000.0,986.0,22028567.0,12426.0,2
585,15811.05,16564.71666666,,,,,,,,1000.0,730.0,,,,,,,,1000.0,988.0,30313240.0,14725.0,2
590,16427.983333329998,15610.68333333,,,,,,,,1000.0,742.0,,,,,,,,1000.0,974.0,30313240.0,14725.0,2
595,15509.016666659998,15511.2,,,,,,,,1000.0,746.0,,,,,,,,1000.0,1000.0,36786139.0,11990.0,2
600,15680.0,15729.81666666,,,,,,,,1000.0,751.0,,,,,,,,1000.0,1000.0,36786139.0,11990.0,2
605,15650.85,16222.783333329999,,,,,,,,1000.0,749.0,,,,,,,,1000.0,1000.0,36786139.0,11990.0,2
610,16138.116666659998,15750.83333333,,,,,,,,1000.0,753.0,,,,,,,,1000.0,1000.0,36786139.0,11990.0,2
615,15699.4,15716.31666666,,,,,,,,993.0,759.0,,,,,,,,1000.0,1000.0,14346655.0,18475.0,2
620,15635.93333333,16598.1,,,,,,,,993.0,756.0,,,,,,,,1000.0,1000.0,14346655.0,18475.0,2
625,16602.21666666,16084.266666659998,,,,,,,,993.0,769.0,,,,,,,,1000.0,1000.0,14346655.0,18475.0,2
630,15833.616666659998,16796.3,,,,,,,,993.0,752.0,,,,,,,,1000.0,1000.0,14346655.0,18475.0,2
635,16528.16666666,16579.983333329998,,,,,,,,993.0,752.0,,,,,,,,1000.0,1000.0,26607729.0,15652.0,2
640,16630.83333333,16688.65,,,,,,,,993.0,754.0,,,,,,,,1000.0,1000.0,26607729.0,15652.0,2
645,16501.75,16685.53333333,,,,,,,,993.0,742.0,,,,,,,,1000.0,1000.0,26607729.0,15652.0,2
650,16624.11666666,16629.58333333,,,,,,,,986.0,746.0,,,,,,,,1000.0,1000.0,26607729.0,15652.0,2
655,16792.1,16794.15,,,,,,,,986.0,745.0,,,,,,,,1000.0,1000.0,32572086.0,18201.0,2
660,16711.78333333,16350.366666659998,,,,,,,,986.0,742.0,,,,,,,,1000.0,1000.0,32572086.0,18201.0,2
665,16435.28333333,15708.41666666,,,,,,,,986.0,747.0,,,,,,,,1000.0,1000.0,32572086.0,18201.0,2
670,15631.08333333,16522.68333333,,,,,,,,986.0,749.0,,,,,,,,1000.0,997.0,32572086.0,18201.0,2
675,16574.983333329998,16231.516666659998,,,,,,,,994.0,752.0,,,,,,,,1000.0,997.0,40193735.0,19089.0,2
680,16296.716666659999,16020.516666659998,,,,,,,,994.0,750.0,,,,,,,,1000.0,974.0,40193735.0,19089.0,2
685,15873.33333333,16578.46666666,,,,,,,,994.0,744.0,,,,,,,,995.0,964.0,40193735.0,19089.0,2
690,16489.66666666,16007.366666659998,,,,,,,,994.0,748.0,,,,,,,,992.0,987.0,40193735.0,19089.0,2
695,15770.85,15969.783333329999,,,,,,,,993.0,735.0,,,,,,,,982.0,979.0,14843053.0,19614.0,2
700,15761.56666666,16083.033333329999,,,,,,,,993.0,727.0,,,,,,,,967.0,968.0,14843053.0,19614.0,2
705,16236.266666659998,15857.91666666,,,,,,,,993.0,746.0,,,,,,,,980.0,980.0,14843053.0,19614.0,2
710,15890.033333329999,16549.16666666,,,,,,,,999.0,735.0,,,,,,,,987.0,984.0,14843053.0,19614.0,2
715,16485.65,16063.116666659998,,,,,,,,999.0,745.0,,,,,,,,982.0,979.0,12853080.0,19848.0,2
720,16107.23333333,16229.8,,,,,,,,999.0,744.0,,,,,,,,957.0,952.0,12853080.0,19848.0,2
725,15985.3,16203.85,,,,,,,,999.0,732.0,,,,,,,,942.0,946.0,12853080.0,19848.0,2
730,16016.783333329999,16147.35,,,,,,,,999.0,735.0,,,,,,,,967.0,975.0,12853080.0,19848.0,2
735,15908.41666666,16394.61666666,,,,,,,,998.0,736.0,,,,,,,,952.0,967.0,19969149.0,16097.0,2
740,16121.4,16262.8,,,,,,,,998.0,744.0,,,,,,,,968.0,981.0,19969149.0,16097.0,2
745,16324.6,15934.966666659999,,,,,,,,998.0,738.0,,,,,,,,971.0,987.0,19969149.0,16097.0,2
750,15855.5,16059.866666659998,,,,,,,,997.0,741.0,,,,,,,,967.0,960.0,28451672.0,16563.0,2
755,16216.68333333,16014.35,,,,,,,,998.0,750.0,,,,,,,,961.0,952.0,28451672.0,16563.0,2
760,15936.91666666,16105.35,,,,,,,,998.0,752.0,,,,,,,,967.0,954.0,28451672.0,16563.0,2
765,15916.75,17899.2,,,,,,,,998.0,736.0,,,,,,,,976.0,964.0,28451672.0,16563.0,2
770,17754.41666666,17301.78333333,,,,,,,,998.0,745.0,,,,,,,,969.0,952.0,19487855.0,14642.0,2
775,17336.96666666,17547.63333333,,,,,,,,998.0,743.0,,,,,,,,982.0,965.0,19487855.0,14642.0,2
780,17322.96666666,17603.766666659998,,,,,,,,998.0,738.0,,,,,,,,983.0,968.0,19487855.0,14642.0,2
785,17520.41666666,17589.36666666,,,,,,,,997.0,750.0,,,,,,,,1000.0,989.0,19487855.0,14642.0,2
790,17608.88333333,17792.25,,,,,,,,997.0,747.0,,,,,,,,990.0,965.0,18609310.0,17615.0,2
795,17683.78333333,17759.66666666,,,,,,,,998.0,735.0,,,,,,,,1000.0,991.0,18609310.0,17615.0,2
800,17730.15,17288.58333333,,,,,,,,998.0,723.0,,,,,,,,1000.0,995.0,18609310.0,17615.0,2
805,17032.816666659997,17732.96666666,,,,,,,,991.0,721.0,,,,,,,,1000.0,996.0,30392002.0,17343.0,2
810,17731.266666659998,17563.41666666,,,,,,,,992.0,727.0,,,,,,,,1000.0,1000.0,30392002.0,17343.0,2
815,17413.55,17777.066666659997,,,,,,,,992.0,729.0,,,,,,,,1000.0,1000.0,30392002.0,17343.0,2
820,17681.91666666,17105.08333333,,,,,,,,992.0,718.0,,,,,,,,1000.0,1000.0,30392002.0,17343.0,2
825,17001.516666659998,15797.65,,,,,,,,984.0,721.0,,,,,,,,1000.0,1000.0,43391253.0,18141.0,2
830,15639.85,15891.66666666,,,,,,,,984.0,714.0,,,,,,,,1000.0,1000.0,43391253.0,18141.0,2
835,15788.0,15714.016666659998,,,,,,,,984.0,712.0,,,,,,,,1000.0,1000.0,43391253.0,18141.0,2
840,15645.866666659998,15269.31666666,,,,,,,,984.0,696.0,,,,,,,,1000.0,1000.0,43391253.0,18141.0,2
845,,,,,,,,,,,,,,,,,,,,,19013663.0,4238.0,0
890,,0.0,,,,,,,,,,,,,,,,,,,,,1
895,0.0,0.0,0.0,,,,,,,,1000.0,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,3
900,0.0,86.5666666666,68.0833333333,,,,,,,1000.0,432.0,427.0,,,,,,,0.0,0.0,-1.0,-1.0,3
905,76.0833333333,600.8833333333,553.4333333333,,,,,,,757.0,436.0,348.0,,,,,,,0.0,0.0,-1.0,-1.0,3
910,381.0666666666,1294.6833333333,1232.55,,,,,,,758.0,398.0,336.0,,,,,,,0.0,0.0,7105576.0,4483.0,3
915,1036.6833333333,2244.4166666666,2133.0,,,,,,,839.0,407.0,363.0,,,,,,,132.0,169.0,12477527.0,3369.0,3
920,2185.15,2982.05,2825.4333333332997,,,,,,,879.0,446.0,407.0,,,,,,,258.0,338.0,12477527.0,3369.0,3
925,2682.0666666666,3916.43333333,3673.91666667,,,,,,,903.0,434.0,397.0,,,,,,,392.0,477.0,21876342.0,9001.0,3
930,3638.4,4711.93333333,4477.43333333,,,,,,,920.0,486.0,450.0,,,,,,,449.0,533.0,21876342.0,9001.0,3
935,4557.73333333,5437.0,5168.91666667,,,,,,,931.0,519.0,496.0,,,,,,,496.0,589.0,21876342.0,9001.0,3
940,5075.38333333,6503.116666670001,6183.91666667,,,,,,,940.0,524.0,500.0,,,,,,,594.0,672.0,22891027.0,11231.0,3
945,6294.883333329999,7347.133333329999,6952.33333333,,,,,,,947.0,537.0,522.0,,,,,,,627.0,706.0,22891027.0,11231.0,3
950,6944.91666666,8161.133333329999,7776.2,,,,,,,952.0,554.0,543.0,,,,,,,645.0,728.0,22891027.0,11231.0,3
955,7974.06666666,9281.75,8826.66666666,,,,,,,956.0,564.0,554.0,,,,,,,656.0,742.0,21018231.0,12611.0,3
960,9036.43333333,10273.33333333,9787.56666666,,,,,,,960.0,591.0,581.0,,,,,,,682.0,772.0,21018231.0,12611.0,3
965,10067.43333333,11107.533333329999,10594.883333329999,,,,,,,980.0,605.0,606.0,,,,,,,758.0,862.0,21018231.0,12611.0,3
970,11017.25,11659.1,11079.65,,,,,,,1000.0,638.0,637.0,,,,,,,828.0,946.0,35332115.0,12735.0,3
975,11637.866666659998,11549.966666659999,10958.83333333,,,,,,,1000.0,649.0,643.0,,,,,,,862.0,983.0,35332115.0,12735.0,3
980,11143.83333333,11764.56666666,11197.48333333,,,,,,,994.0,652.0,645.0,,,,,,,889.0,996.0,35332115.0,12735.0,3
985,11509.81666666,12243.0,11449.95,,,,,,,994.0,690.0,669.0,,,,,,,873.0,979.0,52644316.0,13638.0,3
990,11923.05,12008.56666666,11421.83333333,,,,,,,994.0,689.0,673.0,,,,,,,866.0,1000.0,52644316.0,13638.0,3
995,11563.966666659999,13448.25,12784.43333333,,,,,,,994.0,654.0,630.0,,,,,,,874.0,1000.0,52644316.0,13638.0,3
1000,13150.33333333,13615.516666659998,12947.616666659998,,,,,,,994.0,667.0,643.0,,,,,,,826.0,1000.0,55818002.0,15225.0,3
1005,13136.116666659998,14044.383333329999,13299.83333333,,,,,,,994.0,666.0,635.0,,,,,,,813.0,1000.0,55818002.0,15225.0,3
1010,13714.56666666,14524.716666659999,13799.033333329999,,,,,,,994.0,667.0,630.0,,,,,,,815.0,1000.0,55818002.0,15225.0,3
1015,14176.85,14540.516666659998,13792.366666659998,,,,,,,994.0,667.0,632.0,,,,,,,814.0,1000.0,55818002.0,15225.0,3
1020,14062.16666666,14499.98333333,13783.81666666,,,,,,,994.0,658.0,625.0,,,,,,,805.0,1000.0,55818002.0,15225.0,3
1025,14129.16666666,14255.81666666,13540.73333333,,,,,,,994.0,677.0,646.0,,,,,,,795.0,1000.0,22996416.0,21333.0,3
1030,14031.533333329999,14131.116666659998,13442.3,,,,,,,994.0,669.0,640.0,,,,,,,789.0,991.0,22996416.0,21333.0,3
1035,13818.216666659999,14493.466666659999,13788.866666659998,,,,,,,994.0,672.0,645.0,,,,,,,801.0,989.0,22996416.0,21333.0,3
1040,14326.25,14564.55,13850.23333333,,,,,,,1000.0,684.0,660.0,,,,,,,797.0,981.0,22996416.0,21333.0,3
1045,14504.16666666,14236.283333329999,13734.08333333,,,,,,,1000.0,663.0,657.0,,,,,,,806.0,995.0,22996416.0,21333.0,3
1050,13978.15,14921.616666659998,14190.533333329999,,,,,,,1000.0,661.0,645.0,,,,,,,824.0,977.0,33216175.0,23622.0,3
1055,14851.283333329999,13795.73333333,13124.516666659998,,,,,,,1000.0,703.0,683.0,,,,,,,818.0,945.0,33216175.0,23622.0,3
1060,13785.883333329999,14251.83333333,13547.95,,,,,,,1000.0,711.0,682.0,,,,,,,825.0,897.0,33216175.0,23622.0,3
1065,14214.33333333,13755.65,13170.41666666,,,,,,,1000.0,725.0,688.0,,,,,,,820.0,894.0,33216175.0,23622.0,3
1070,13479.68333333,14136.266666659998,13419.23333333,,,,,,,999.0,721.0,692.0,,,,,,,825.0,893.0,46675520.0,22675.0,3
1075,13709.3,14078.016666659998,13422.766666659998,,,,,,,999.0,733.0,697.0,,,,,,,847.0,905.0,46675520.0,22675.0,3
1080,13916.883333329999,14441.466666659999,13735.81666666,,,,,,,999.0,741.0,701.0,,,,,,,838.0,904.0,46675520.0,22675.0,3
1085,14133.93333333,14443.1,13736.15,,,,,,,999.0,732.0,690.0,,,,,,,839.0,921.0,46675520.0,22675.0,3
1090,14008.766666659998,14478.83333333,13777.7,,,,,,,999.0,731.0,689.0,,,,,,,856.0,935.0,46675520.0,22675.0,3
1095,14150.8,14610.133333329999,13912.216666659999,,,,,,,999.0,744.0,709.0,,,,,,,865.0,951.0,34138554.0,21596.0,3
1100,14058.16666666,15104.56666666,14364.55,,,,,,,999.0,739.0,701.0,,,,,,,863.0,960.0,34138554.0,21596.0,3
1105,14727.883333329999,15194.43333333,14499.133333329999,,,,,,,999.0,756.0,716.0,,,,,,,871.0,969.0,34138554.0,21596.0,3
1110,15045.68333333,15293.533333329999,14554.516666659998,,,,,,,999.0,748.0,713.0,,,,,,,865.0,960.0,34138554.0,21596.0,3
1115,14905.016666659998,15690.23333333,14855.283333329999,,,,,,,999.0,737.0,698.0,,,,,,,870.0,969.0,34138554.0,21596.0,3
1120,15073.56666666,14705.25,13990.2,,,,,,,999.0,732.0,697.0,,,,,,,879.0,982.0,34138554.0,21596.0,3
1125,14337.783333329999,15326.23333333,14572.9,,,,,,,999.0,717.0,690.0,,,,,,,891.0,990.0,32487541.0,28877.0,3
1130,15188.25,15146.866666659998,14354.6,,,,,,,1000.0,717.0,680.0,,,,,,,894.0,996.0,32487541.0,28877.0,3
1135,14822.06666666,15442.9,14687.133333329999,,,,,,,1000.0,712.0,674.0,,,,,,,883.0,1000.0,32487541.0,28877.0,3
1140,15136.31666666,15179.7,14426.516666659998,,,,,,,1000.0,714.0,678.0,,,,,,,879.0,1000.0,32487541.0,28877.0,3
1145,14803.18333333,15281.616666659998,14534.06666666,,,,,,,1000.0,708.0,669.0,,,,,,,883.0,997.0,32487541.0,28877.0,3
1150,14952.966666659999,15242.15,14495.98333333,,,,,,,997.0,722.0,684.0,,,,,,,879.0,997.0,21918345.0,22321.0,3
1155,14810.2,15506.866666659998,14683.533333329999,,,,,,,997.0,720.0,671.0,,,,,,,855.0,984.0,21918345.0,22321.0,3
1160,15192.85,15353.33333333,14603.383333329999,,,,,,,997.0,723.0,668.0,,,,,,,858.0,991.0,21918345.0,22321.0,3
1165,14918.283333329999,14860.7,14272.883333329999,,,,,,,997.0,723.0,653.0,,,,,,,836.0,964.0,21918345.0,22321.0,3
1170,14587.116666659998,15379.48333333,14552.35,,,,,,,997.0,728.0,652.0,,,,,,,846.0,972.0,43358784.0,18955.0,3
1175,14890.98333333,15053.43333333,14373.65,,,,,,,997.0,736.0,666.0,,,,,,,830.0,967.0,43358784.0,18955.0,3
1180,14858.15,15434.283333329999,14687.25,,,,,,,997.0,729.0,667.0,,,,,,,820.0,946.0,43358784.0,18955.0,3
1185,15052.16666666,15293.283333329999,14547.18333333,,,,,,,997.0,735.0,669.0,,,,,,,823.0,950.0,43358784.0,18955.0,3
1190,14877.35,15107.5,14441.383333329999,,,,,,,997.0,748.0,683.0,,,,,,,810.0,936.0,53502018.0,16399.0,3
1195,14914.8,15392.43333333,14565.83333333,,,,,,,997.0,749.0,680.0,,,,,,,802.0,927.0,53502018.0,16399.0,3
1200,14818.383333329999,15856.66666666,15091.66666666,,,,,,,997.0,742.0,666.0,,,,,,,816.0,936.0,53502018.0,16399.0,3
1205,15474.283333329999,15200.43333333,14675.8,,,,,,,997.0,764.0,682.0,,,,,,,799.0,923.0,53502018.0,16399.0,3
1210,14929.66666666,15833.366666659998,14980.81666666,,,,,,,1000.0,760.0,668.0,,,,,,,790.0,916.0,21911406.0,21274.0,3
1215,15367.7,15598.383333329999,14912.23333333,,,,,,,1000.0,763.0,673.0,,,,,,,790.0,909.0,21911406.0,21274.0,3
1220,15433.83333333,15627.283333329999,14856.866666659998,,,,,,,1000.0,761.0,679.0,,,,,,,774.0,882.0,21911406.0,21274.0,3
1225,15337.866666659998,16368.05,15358.31666666,,,,,,,1000.0,760.0,693.0,,,,,,,786.0,889.0,21911406.0,21274.0,3
1230,15779.23333333,14974.45,14253.23333333,,,,,,,1000.0,767.0,707.0,,,,,,,786.0,892.0,21911406.0,21274.0,3
1235,14639.6,15961.31666666,15178.0,,,,,,,1000.0,739.0,684.0,,,,,,,804.0,900.0,21911406.0,21274.0,3
1240,15588.116666659998,16162.2,15366.716666659999,,,,,,,1000.0,753.0,690.0,,,,,,,789.0,890.0,47984946.0,25695.0,3
1245,15830.93333333,16227.633333329999,15373.45,,,,,,,1000.0,762.0,695.0,,,,,,,780.0,882.0,47984946.0,25695.0,3
1250,15772.23333333,15785.85,15012.633333329999,,,,,,,1000.0,754.0,681.0,,,,,,,794.0,896.0,47984946.0,25695.0,3
1255,15411.616666659998,15288.25,14611.033333329999,,,,,,,1000.0,754.0,685.0,,,,,,,798.0,892.0,49899267.0,15280.0,3
